eta,p,movingaverage,model
0.025,1.016082890718199e-74,5-day,EpiFilter
0.026000000000000002,1.1941991257837202e-71,5-day,EpiFilter
0.027,1.0213315674741714e-68,5-day,EpiFilter
0.028,6.487203350929872e-66,5-day,EpiFilter
0.028999999999999998,3.115378669705965e-63,5-day,EpiFilter
0.030000000000000002,1.1492396207640773e-60,5-day,EpiFilter
0.031,3.303162080631087e-58,5-day,EpiFilter
0.032,7.493070559862637e-56,5-day,EpiFilter
0.033,1.3574036502187312e-53,5-day,EpiFilter
0.033999999999999996,1.9850937268235224e-51,5-day,EpiFilter
0.035,2.367200088844301e-49,5-day,EpiFilter
0.036000000000000004,2.3234500846174205e-47,5-day,EpiFilter
0.037,1.893563646977567e-45,5-day,EpiFilter
0.038,1.2919629029781206e-43,5-day,EpiFilter
0.039,7.437300261100357e-42,5-day,EpiFilter
0.04,3.638844190891411e-40,5-day,EpiFilter
0.041,1.5237541515257705e-38,5-day,EpiFilter
0.041999999999999996,5.497136550088091e-37,5-day,EpiFilter
0.043000000000000003,1.7193065355777692e-35,5-day,EpiFilter
0.044000000000000004,4.68984306105432e-34,5-day,EpiFilter
0.045,1.1220733278094919e-32,5-day,EpiFilter
0.046,2.367533238919839e-31,5-day,EpiFilter
0.047,4.42820595484999e-30,5-day,EpiFilter
0.048,7.378335562013011e-29,5-day,EpiFilter
0.049,1.1003537845555096e-27,5-day,EpiFilter
0.049999999999999996,1.4753723089173976e-26,5-day,EpiFilter
0.051000000000000004,1.7862013436974614e-25,5-day,EpiFilter
0.052000000000000005,1.9606464946910843e-24,5-day,EpiFilter
0.053,1.9588869339819786e-23,5-day,EpiFilter
0.054,1.7880760044924628e-22,5-day,EpiFilter
0.055,1.4965191872719891e-21,5-day,EpiFilter
0.056,1.152345446524184e-20,5-day,EpiFilter
0.057,8.190415936156076e-20,5-day,EpiFilter
0.057999999999999996,5.39024263125613e-19,5-day,EpiFilter
0.059000000000000004,3.2944758084574226e-18,5-day,EpiFilter
0.06,1.8753383585318957e-17,5-day,EpiFilter
0.061,9.969505872259865e-17,5-day,EpiFilter
0.062,4.962515987858913e-16,5-day,EpiFilter
0.063,2.3187222035193293e-15,5-day,EpiFilter
0.06399999999999999,1.0194153549087421e-14,5-day,EpiFilter
0.065,4.226700591497637e-14,5-day,EpiFilter
0.066,1.656338284703768e-13,5-day,EpiFilter
0.06699999999999999,6.147554157436749e-13,5-day,EpiFilter
0.068,2.1653645388636268e-12,5-day,EpiFilter
0.069,7.25216078929605e-12,5-day,EpiFilter
0.06999999999999999,2.3137080574927492e-11,5-day,EpiFilter
0.07100000000000001,7.043971988247663e-11,5-day,EpiFilter
0.072,2.0498665235127322e-10,5-day,EpiFilter
0.073,5.711270028678805e-10,5-day,EpiFilter
0.07400000000000001,1.5258431579932778e-9,5-day,EpiFilter
0.075,3.91471523183402e-9,5-day,EpiFilter
0.076,9.658726515543772e-9,5-day,EpiFilter
0.07700000000000001,2.294879457922777e-8,5-day,EpiFilter
0.078,5.2575916021499675e-8,5-day,EpiFilter
0.079,1.1629051125914776e-7,5-day,EpiFilter
0.07999999999999999,2.486300367563946e-7,5-day,EpiFilter
0.081,5.14416796312e-7,5-day,EpiFilter
0.082,1.0311198764533257e-6,5-day,EpiFilter
0.08299999999999999,2.004456775585818e-6,5-day,EpiFilter
0.084,3.7828617959511615e-6,5-day,EpiFilter
0.085,6.937543635120416e-6,5-day,EpiFilter
0.086,1.237544943981604e-5,5-day,EpiFilter
0.08700000000000001,2.149209765754815e-5,5-day,EpiFilter
0.088,3.6369433554050425e-5,5-day,EpiFilter
0.089,6.002013261818526e-5,5-day,EpiFilter
0.09000000000000001,9.66738266291976e-5,5-day,EpiFilter
0.091,0.0001520925639576,5-day,EpiFilter
0.092,0.00023389289189426778,5-day,EpiFilter
0.093,0.0003518412402244634,5-day,EpiFilter
0.094,0.000518079281403334,5-day,EpiFilter
0.095,0.0007472285202500154,5-day,EpiFilter
0.09599999999999999,0.001056320541045101,5-day,EpiFilter
0.097,0.0014645029230763397,5-day,EpiFilter
0.098,0.0019924820442844874,5-day,EpiFilter
0.09899999999999999,0.0026616830935311934,5-day,EpiFilter
0.1,0.003493133676023484,5-day,EpiFilter
0.101,0.004506108235189518,5-day,EpiFilter
0.102,0.005716602836497801,5-day,EpiFilter
0.10300000000000001,0.007135739646941658,5-day,EpiFilter
0.104,0.008768223500585518,5-day,EpiFilter
0.105,0.010610985522107264,5-day,EpiFilter
0.10600000000000001,0.012652148204013376,5-day,EpiFilter
0.107,0.014870431457345665,5-day,EpiFilter
0.108,0.017235090633495598,5-day,EpiFilter
0.109,0.019706437780909414,5-day,EpiFilter
0.11,0.02223695038907576,5-day,EpiFilter
0.111,0.024772922501726302,5-day,EpiFilter
0.11199999999999999,0.027256566610521775,5-day,EpiFilter
0.113,0.02962843607526806,5-day,EpiFilter
0.114,0.03183001089900296,5-day,EpiFilter
0.11499999999999999,0.033806277029597195,5-day,EpiFilter
0.116,0.035508131811936454,5-day,EpiFilter
0.117,0.03689446494485838,5-day,EpiFilter
0.118,0.03793379300386368,5-day,EpiFilter
0.11900000000000001,0.0386053628854159,5-day,EpiFilter
0.12,0.03889968140006461,5-day,EpiFilter
0.121,0.03881847057205956,5-day,EpiFilter
0.122,0.03837408721778451,5-day,EpiFilter
0.123,0.037588478015023845,5-day,EpiFilter
0.124,0.03649176542533786,5-day,EpiFilter
0.125,0.035120574427659645,5-day,EpiFilter
0.126,0.03351621500457427,5-day,EpiFilter
0.127,0.03172283151409386,5-day,EpiFilter
0.128,0.02978561895675685,5-day,EpiFilter
0.129,0.02774918961038875,5-day,EpiFilter
0.13,0.025656153616899196,5-day,EpiFilter
0.131,0.023545955884668866,5-day,EpiFilter
0.13199999999999998,0.0214539909005371,5-day,EpiFilter
0.13299999999999998,0.01941099817130941,5-day,EpiFilter
0.134,0.017442725064669887,5-day,EpiFilter
0.135,0.015569831402888206,5-day,EpiFilter
0.136,0.01380800150000062,5-day,EpiFilter
0.137,0.012168224311904082,5-day,EpiFilter
0.13799999999999998,0.010657200626812273,5-day,EpiFilter
0.13899999999999998,0.009277837228332577,5-day,EpiFilter
0.14,0.00802979109341923,5-day,EpiFilter
0.14100000000000001,0.00691003130141507,5-day,EpiFilter
0.14200000000000002,0.0059133918213853,5-day,EpiFilter
0.143,0.00503309417969619,5-day,EpiFilter
0.144,0.004261224752829948,5-day,EpiFilter
0.145,0.003589156751985876,5-day,EpiFilter
0.146,0.0030079116429216446,5-day,EpiFilter
0.14700000000000002,0.0025084586483036997,5-day,EpiFilter
0.148,0.002081954064616274,5-day,EpiFilter
0.149,0.0017199244083445423,5-day,EpiFilter
0.15,0.0014143989512345539,5-day,EpiFilter
0.151,0.0011579981058237434,5-day,EpiFilter
0.152,0.0009439844899390391,5-day,EpiFilter
0.15300000000000002,0.0007662834467387293,5-day,EpiFilter
0.154,0.0006194794344074858,5-day,EpiFilter
0.155,0.0004987941261232078,5-day,EpiFilter
0.156,0.0004000513611754484,5-day,EpiFilter
0.157,0.00031963333173550755,5-day,EpiFilter
0.158,0.0002544316304516838,5-day,EpiFilter
0.15899999999999997,0.00020179606095832098,5-day,EpiFilter
0.16,0.00015948345287741876,5-day,EpiFilter
0.161,0.00012560814045824826,5-day,EpiFilter
0.162,9.8595266526915e-5,5-day,EpiFilter
0.163,7.713766130190931e-5,5-day,EpiFilter
0.16399999999999998,6.015671457752339e-5,5-day,EpiFilter
0.16499999999999998,4.676740251953501e-5,5-day,EpiFilter
0.166,3.624743783331897e-5,5-day,EpiFilter
0.167,2.8010374682186154e-5,5-day,EpiFilter
0.168,2.158240781168275e-5,5-day,EpiFilter
0.169,1.6582549823488897e-5,5-day,EpiFilter
0.16999999999999998,1.2705843282638795e-5,5-day,EpiFilter
0.17099999999999999,9.709258233412162e-6,5-day,EpiFilter
0.17200000000000001,7.399934765487171e-6,5-day,EpiFilter
0.17300000000000001,5.625449614771294e-6,5-day,EpiFilter
0.17400000000000002,4.265811516217225e-6,5-day,EpiFilter
0.175,3.2269191500853786e-6,5-day,EpiFilter
0.176,2.435245807192689e-6,5-day,EpiFilter
0.177,1.8335447487586923e-6,5-day,EpiFilter
0.178,1.377397572251974e-6,5-day,EpiFilter
0.17900000000000002,1.0324540423508466e-6,5-day,EpiFilter
0.18,7.72235439125163e-7,5-day,EpiFilter
0.181,5.763943752659111e-7,5-day,EpiFilter
0.182,4.293422627166384e-7,5-day,EpiFilter
0.183,3.191712962218955e-7,5-day,EpiFilter
0.184,2.3681116365662656e-7,5-day,EpiFilter
0.18500000000000003,1.7537192309140926e-7,5-day,EpiFilter
0.186,1.296338502375306e-7,5-day,EpiFilter
0.187,9.56528010000746e-8,5-day,EpiFilter
0.188,7.045598365018675e-8,5-day,EpiFilter
0.189,5.180820625160401e-8,5-day,EpiFilter
0.19,3.8032848162841255e-8,5-day,EpiFilter
0.19099999999999998,2.7875167425625884e-8,5-day,EpiFilter
0.192,2.0398243743549546e-8,5-day,EpiFilter
0.193,1.490399335386685e-8,5-day,EpiFilter
0.194,1.0873381731717357e-8,5-day,EpiFilter
0.195,7.921289750043631e-9,5-day,EpiFilter
0.19599999999999998,5.7625305150647565e-9,5-day,EpiFilter
0.19699999999999998,4.1863264524208624e-9,5-day,EpiFilter
0.198,3.0371871539779644e-9,5-day,EpiFilter
0.199,2.200616581173122e-9,5-day,EpiFilter
0.2,1.5924543716169301e-9,5-day,EpiFilter
0.201,1.1509448335325767e-9,5-day,EpiFilter
0.20199999999999999,8.308482367313269e-10,5-day,EpiFilter
0.20299999999999999,5.990775794671902e-10,5-day,EpiFilter
0.204,4.3147216688952747e-10,5-day,EpiFilter
0.20500000000000002,3.104164702473751e-10,5-day,EpiFilter
0.20600000000000002,2.2308614018832524e-10,5-day,EpiFilter
0.207,1.6015836265426537e-10,5-day,EpiFilter
0.208,1.1486531643480255e-10,5-day,EpiFilter
0.209,8.23006508670639e-11,5-day,EpiFilter
0.21,5.891219895811386e-11,5-day,EpiFilter
0.21100000000000002,4.2131517053734555e-11,5-day,EpiFilter
0.21200000000000002,3.0103771503337526e-11,5-day,EpiFilter
0.213,2.1491091682751835e-11,5-day,EpiFilter
0.214,1.5329619539839633e-11,5-day,EpiFilter
0.215,1.0925742341827125e-11,5-day,EpiFilter
0.216,7.780873159102014e-12,5-day,EpiFilter
0.217,5.5369987710694975e-12,5-day,EpiFilter
0.218,3.937312845535695e-12,5-day,EpiFilter
0.219,2.7977912852023397e-12,5-day,EpiFilter
0.22,1.9866935426624204e-12,5-day,EpiFilter
0.221,1.4097974230630066e-12,5-day,EpiFilter
0.222,9.99775992020133e-13,5-day,EpiFilter
0.22299999999999998,7.085631448622296e-13,5-day,EpiFilter
0.224,5.018729628527077e-13,5-day,EpiFilter
0.225,3.552693699233642e-13,5-day,EpiFilter
0.226,2.51350423541633e-13,5-day,EpiFilter
0.227,1.7773311751103983e-13,5-day,EpiFilter
0.228,1.2561248323313598e-13,5-day,EpiFilter
0.22899999999999998,8.873227332433483e-14,5-day,EpiFilter
0.23,6.265031774906633e-14,5-day,EpiFilter
0.231,4.421464589454809e-14,5-day,EpiFilter
0.232,3.119021834247058e-14,5-day,EpiFilter
0.233,2.1993183913348048e-14,5-day,EpiFilter
0.23399999999999999,1.5501835125292504e-14,5-day,EpiFilter
0.235,1.0922226617728327e-14,5-day,EpiFilter
0.236,7.692719900286643e-15,5-day,EpiFilter
0.23700000000000002,5.416226151460261e-15,5-day,EpiFilter
0.23800000000000002,3.812142493787805e-15,5-day,EpiFilter
0.239,2.6822801007294177e-15,5-day,EpiFilter
0.24,1.886726140781389e-15,5-day,EpiFilter
0.241,1.3267536389895643e-15,5-day,EpiFilter
0.242,9.327284226899506e-16,5-day,EpiFilter
0.24300000000000002,6.555568161788365e-16,5-day,EpiFilter
0.24400000000000002,4.606406365317416e-16,5-day,EpiFilter
0.245,3.236066273529581e-16,5-day,EpiFilter
0.246,2.2729096241921617e-16,5-day,EpiFilter
0.247,1.5961098172755215e-16,5-day,EpiFilter
0.248,1.1206379924860126e-16,5-day,EpiFilter
0.249,7.866760191649468e-17,5-day,EpiFilter
0.25,5.521542208820017e-17,5-day,EpiFilter
0.251,3.874936713485544e-17,5-day,EpiFilter
0.252,2.7190317578997852e-17,5-day,EpiFilter
0.253,1.90772166975551e-17,5-day,EpiFilter
0.254,1.3383581049213875e-17,5-day,EpiFilter
0.255,9.388401795797382e-18,5-day,EpiFilter
0.256,6.5853422389383194e-18,5-day,EpiFilter
0.257,4.618890032052582e-18,5-day,EpiFilter
0.25799999999999995,3.239475043092494e-18,5-day,EpiFilter
0.259,2.2719274746823777e-18,5-day,EpiFilter
0.26,1.5933165875482242e-18,5-day,EpiFilter
0.261,1.1173838131735942e-18,5-day,EpiFilter
0.262,7.836103635260571e-19,5-day,EpiFilter
0.26299999999999996,5.495411207290178e-19,5-day,EpiFilter
0.264,3.8539590858290178e-19,5-day,EpiFilter
0.26499999999999996,2.7028718737612227e-19,5-day,EpiFilter
0.266,1.8956570472774236e-19,5-day,EpiFilter
0.267,1.3295799389777297e-19,5-day,EpiFilter
0.268,9.325966665592028e-20,5-day,EpiFilter
0.269,6.54187527831813e-20,5-day,EpiFilter
0.26999999999999996,4.5892726614783215e-20,5-day,EpiFilter
0.271,3.219754774253668e-20,5-day,EpiFilter
0.272,2.259139916044868e-20,5-day,EpiFilter
0.273,1.5852905031918503e-20,5-day,EpiFilter
0.274,1.1125612082866844e-20,5-day,EpiFilter
0.27499999999999997,7.808941341582593e-21,5-day,EpiFilter
0.276,5.481726972988552e-21,5-day,EpiFilter
0.27699999999999997,3.848605291519716e-21,5-day,EpiFilter
0.278,2.7024256339883868e-21,5-day,EpiFilter
0.279,1.8978948767941422e-21,5-day,EpiFilter
0.27999999999999997,1.3330981719410394e-21,5-day,EpiFilter
0.281,9.365418442649097e-22,5-day,EpiFilter
0.282,6.580679680000622e-22,5-day,EpiFilter
0.28300000000000003,4.624834651785322e-22,5-day,EpiFilter
0.284,3.250924528162374e-22,5-day,EpiFilter
0.285,2.2856306547014464e-22,5-day,EpiFilter
0.28600000000000003,1.6072999101791879e-22,5-day,EpiFilter
0.287,1.1305314648423805e-22,5-day,EpiFilter
0.28800000000000003,7.953647920434547e-23,5-day,EpiFilter
0.289,5.596945820788764e-23,5-day,EpiFilter
0.29,3.939488908230811e-23,5-day,EpiFilter
0.291,2.773547807213516e-23,5-day,EpiFilter
0.292,1.953175788034922e-23,5-day,EpiFilter
0.29300000000000004,1.3758141377021342e-23,5-day,EpiFilter
0.294,9.693793720891781e-24,5-day,EpiFilter
0.295,6.83197255541716e-24,5-day,EpiFilter
0.296,4.8163662212740994e-24,5-day,EpiFilter
0.297,3.39638262868175e-24,5-day,EpiFilter
0.29800000000000004,2.395742105752124e-24,5-day,EpiFilter
0.299,1.6904115341327517e-24,5-day,EpiFilter
0.30000000000000004,1.1930984813066479e-24,5-day,EpiFilter
0.301,8.423529406736897e-25,5-day,EpiFilter
0.302,5.949059452081141e-25,5-day,EpiFilter
0.303,4.202825325298599e-25,5-day,EpiFilter
0.304,2.9701306865993528e-25,5-day,EpiFilter
0.30500000000000005,2.099680868585967e-25,5-day,EpiFilter
0.306,1.4848303110996875e-25,5-day,EpiFilter
0.307,1.0503847469647151e-25,5-day,EpiFilter
0.308,7.433104618891259e-26,5-day,EpiFilter
0.309,5.261923270503459e-26,5-day,EpiFilter
0.31,3.7262615463591114e-26,5-day,EpiFilter
0.311,2.6397257643755886e-26,5-day,EpiFilter
0.312,1.8706950524885608e-26,5-day,EpiFilter
0.313,1.3261966138199318e-26,5-day,EpiFilter
0.314,9.405362683177656e-27,5-day,EpiFilter
0.315,6.67279594645927e-27,5-day,EpiFilter
0.316,4.735945767040791e-27,5-day,EpiFilter
0.317,3.362591069313635e-27,5-day,EpiFilter
0.318,2.3884254712945647e-27,5-day,EpiFilter
0.319,1.697154769403781e-27,5-day,EpiFilter
0.32,1.2064382514057226e-27,5-day,EpiFilter
0.321,8.579547611491596e-28,5-day,EpiFilter
0.32199999999999995,6.103810372724979e-28,5-day,EpiFilter
0.323,4.344269036463214e-28,5-day,EpiFilter
0.324,3.0932361607913465e-28,5-day,EpiFilter
0.325,2.2033919020112015e-28,5-day,EpiFilter
0.326,1.570197611160346e-28,5-day,EpiFilter
0.32699999999999996,1.119443880246999e-28,5-day,EpiFilter
0.328,7.984308692941307e-29,5-day,EpiFilter
0.32899999999999996,5.697191133518299e-29,5-day,EpiFilter
0.33,4.067000318682633e-29,5-day,EpiFilter
0.331,2.9045510236332026e-29,5-day,EpiFilter
0.332,2.0752795786876387e-29,5-day,EpiFilter
0.333,1.4834345773936292e-29,5-day,EpiFilter
0.33399999999999996,1.0608542532972148e-29,5-day,EpiFilter
0.335,7.589967457193248e-30,5-day,EpiFilter
0.33599999999999997,5.432781956935642e-30,5-day,EpiFilter
0.337,3.8904880066234856e-30,5-day,EpiFilter
0.338,2.7873183866598073e-30,5-day,EpiFilter
0.33899999999999997,1.9978873364950817e-30,5-day,EpiFilter
0.34,1.4327107555071709e-30,5-day,EpiFilter
0.34099999999999997,1.0278987366490944e-30,5-day,EpiFilter
0.342,7.37815158811958e-31,5-day,EpiFilter
0.343,5.298480829466403e-31,5-day,EpiFilter
0.344,3.8068241001500884e-31,5-day,EpiFilter
0.34500000000000003,2.7364213798695584e-31,5-day,EpiFilter
0.346,1.9679447935406816e-31,5-day,EpiFilter
0.34700000000000003,1.415968669357761e-31,5-day,EpiFilter
0.348,1.0193097442038413e-31,5-day,EpiFilter
0.349,7.341274887326952e-32,5-day,EpiFilter
0.35000000000000003,5.289937381152376e-32,5-day,EpiFilter
0.351,3.813679963652796e-32,5-day,EpiFilter
0.35200000000000004,2.750765317191238e-32,5-day,EpiFilter
0.353,1.985085904964132e-32,5-day,EpiFilter
0.354,1.433251519259476e-32,5-day,EpiFilter
0.355,1.0353416908339563e-32,5-day,EpiFilter
0.356,7.482797741784853e-33,5-day,EpiFilter
0.35700000000000004,5.410832977982659e-33,5-day,EpiFilter
0.358,3.9145771112027656e-33,5-day,EpiFilter
0.359,2.8335243112944423e-33,5-day,EpiFilter
0.36,2.0520651499556823e-33,5-day,EpiFilter
0.361,1.4868877445264404e-33,5-day,EpiFilter
0.362,1.0779255325854478e-33,5-day,EpiFilter
0.363,7.818502188928908e-34,5-day,EpiFilter
0.36400000000000005,5.673920643020188e-34,5-day,EpiFilter
0.365,4.119727518590316e-34,5-day,EpiFilter
0.366,2.9928151695191494e-34,5-day,EpiFilter
0.367,2.1752945913178803e-34,5-day,EpiFilter
0.368,1.5819167900015255e-34,5-day,EpiFilter
0.36900000000000005,1.1510048076756172e-34,5-day,EpiFilter
0.37,8.379134143403235e-35,5-day,EpiFilter
0.371,6.103095862436845e-35,5-day,EpiFilter
0.372,4.447652058383153e-35,5-day,EpiFilter
0.373,3.2429592256714607e-35,5-day,EpiFilter
0.374,2.3658256167267772e-35,5-day,EpiFilter
0.375,1.7268515376613815e-35,5-day,EpiFilter
0.376,1.2611268107190434e-35,5-day,EpiFilter
0.377,9.214980910874424e-36,5-day,EpiFilter
0.378,6.736936729170633e-36,5-day,EpiFilter
0.379,4.927915498234038e-36,5-day,EpiFilter
0.38,3.606593387570147e-36,5-day,EpiFilter
0.38099999999999995,2.6409770969455626e-36,5-day,EpiFilter
0.382,1.9349331795687063e-36,5-day,EpiFilter
0.383,1.4184091981373267e-36,5-day,EpiFilter
0.384,1.0403313061835968e-36,5-day,EpiFilter
0.385,7.634431011334346e-37,5-day,EpiFilter
0.38599999999999995,5.605532347589358e-37,5-day,EpiFilter
0.387,4.11805858059177e-37,5-day,EpiFilter
0.388,3.0269407548212535e-37,5-day,EpiFilter
0.389,2.2261341130810548e-37,5-day,EpiFilter
0.39,1.6380795140536532e-37,5-day,EpiFilter
0.39099999999999996,1.2060216847764205e-37,5-day,EpiFilter
0.392,8.884069708524336e-38,5-day,EpiFilter
0.39299999999999996,6.5479553367975e-38,5-day,EpiFilter
0.394,4.828770480219233e-38,5-day,EpiFilter
0.395,3.562908773423301e-38,5-day,EpiFilter
0.396,2.6303303449695833e-38,5-day,EpiFilter
0.397,1.9429136394674213e-38,5-day,EpiFilter
0.39799999999999996,1.4359339105253472e-38,5-day,EpiFilter
0.399,1.0618258425858798e-38,5-day,EpiFilter
0.39999999999999997,7.856156643412053e-39,5-day,EpiFilter
0.401,5.815741432301677e-39,5-day,EpiFilter
0.402,4.307628614390984e-39,5-day,EpiFilter
0.40299999999999997,3.1923441922903415e-39,5-day,EpiFilter
0.404,2.3671159591377676e-39,5-day,EpiFilter
0.40499999999999997,1.756174982084196e-39,5-day,EpiFilter
0.406,1.3036305192150883e-39,5-day,EpiFilter
0.407,9.682327612844203e-40,5-day,EpiFilter
0.408,7.195211738619937e-40,5-day,EpiFilter
0.40900000000000003,5.349903576084924e-40,5-day,EpiFilter
0.41,3.980035171735422e-40,5-day,EpiFilter
0.41100000000000003,2.9625551494952362e-40,5-day,EpiFilter
0.412,2.2064015024033995e-40,5-day,EpiFilter
0.413,1.644149070640341e-40,5-day,EpiFilter
0.41400000000000003,1.2258472384351303e-40,5-day,EpiFilter
0.415,9.144711084337342e-41,5-day,EpiFilter
0.41600000000000004,6.82561910305046e-41,5-day,EpiFilter
0.417,5.097444126417007e-41,5-day,EpiFilter
0.418,3.808914245353235e-41,5-day,EpiFilter
0.419,2.8476599937597983e-41,5-day,EpiFilter
0.42,2.1301648020463218e-41,5-day,EpiFilter
0.42100000000000004,1.5943229965111372e-41,5-day,EpiFilter
0.422,1.193925829757111e-41,5-day,EpiFilter
0.42300000000000004,8.945738609118074e-42,5-day,EpiFilter
0.424,6.706451027238008e-42,5-day,EpiFilter
0.425,5.030450486942133e-42,5-day,EpiFilter
0.426,3.775360518922825e-42,5-day,EpiFilter
0.427,2.8349621508219842e-42,5-day,EpiFilter
0.42800000000000005,2.1299687447824365e-42,5-day,EpiFilter
0.429,1.601165282962125e-42,5-day,EpiFilter
0.43,1.204303362486673e-42,5-day,EpiFilter
0.431,9.063005751489448e-43,5-day,EpiFilter
0.432,6.8240947900551764e-43,5-day,EpiFilter
0.43300000000000005,5.141076814482665e-43,5-day,EpiFilter
0.434,3.875245164775703e-43,5-day,EpiFilter
0.435,2.9226722462127725e-43,5-day,EpiFilter
0.436,2.2054472631366287e-43,5-day,EpiFilter
0.437,1.665131930208247e-43,5-day,EpiFilter
0.438,1.2578701276503442e-43,5-day,EpiFilter
0.439,9.50731554208113e-44,5-day,EpiFilter
0.44,7.189765456559012e-44,5-day,EpiFilter
0.441,5.440088969273039e-44,5-day,EpiFilter
0.442,4.1184281475779316e-44,5-day,EpiFilter
0.443,3.119542722236277e-44,5-day,EpiFilter
0.444,2.3641992234759673e-44,5-day,EpiFilter
0.44499999999999995,1.7927123926549562e-44,5-day,EpiFilter
0.446,1.3600983445323004e-44,5-day,EpiFilter
0.447,1.0324353398330332e-44,5-day,EpiFilter
0.448,7.841298414664359e-45,5-day,EpiFilter
0.449,5.958615729966685e-45,5-day,EpiFilter
0.44999999999999996,4.530381266134968e-45,5-day,EpiFilter
0.451,3.446321578324848e-45,5-day,EpiFilter
0.45199999999999996,2.6230599007360432e-45,5-day,EpiFilter
0.453,1.9975224300651234e-45,5-day,EpiFilter
0.454,1.5219691446048547e-45,5-day,EpiFilter
0.455,1.1602469425748472e-45,5-day,EpiFilter
0.456,8.84962949384675e-46,5-day,EpiFilter
0.45699999999999996,6.753508959187927e-46,5-day,EpiFilter
0.458,5.156597907982987e-46,5-day,EpiFilter
0.459,3.939363957857213e-46,5-day,EpiFilter
0.46,3.0110477881963797e-46,5-day,EpiFilter
0.461,2.3027009367896477e-46,5-day,EpiFilter
0.46199999999999997,1.7619168835221433e-46,5-day,EpiFilter
0.463,1.348841515244065e-46,5-day,EpiFilter
0.46399999999999997,1.033150743301895e-46,5-day,EpiFilter
0.465,7.917596231542421e-47,5-day,EpiFilter
0.466,6.070850296740498e-47,5-day,EpiFilter
0.46699999999999997,4.657274462924272e-47,5-day,EpiFilter
0.468,3.574702422010934e-47,5-day,EpiFilter
0.469,2.745195781147449e-47,5-day,EpiFilter
0.47000000000000003,2.109267818880679e-47,5-day,EpiFilter
0.471,1.6214916327211615e-47,5-day,EpiFilter
0.472,1.247159159818125e-47,5-day,EpiFilter
0.47300000000000003,9.597383116131138e-48,5-day,EpiFilter
0.474,7.389365690585716e-48,5-day,EpiFilter
0.47500000000000003,5.69225643623541e-48,5-day,EpiFilter
0.476,4.387168462539451e-48,5-day,EpiFilter
0.477,3.383033574675822e-48,5-day,EpiFilter
0.478,2.6100572238686908e-48,5-day,EpiFilter
0.479,2.0147216503543692e-48,5-day,EpiFilter
0.48000000000000004,1.555969059412384e-48,5-day,EpiFilter
0.481,1.2022846763678629e-48,5-day,EpiFilter
0.482,9.294663870146455e-49,5-day,EpiFilter
0.483,7.189184912435038e-49,5-day,EpiFilter
0.484,5.5634574740055066e-49,5-day,EpiFilter
0.48500000000000004,4.30753292603624e-49,5-day,EpiFilter
0.486,3.3368041142456767e-49,5-day,EpiFilter
0.48700000000000004,2.5861317644446765e-49,5-day,EpiFilter
0.488,2.0053397770902642e-49,5-day,EpiFilter
0.489,1.5557586453281594e-49,5-day,EpiFilter
0.49,1.2075717969211117e-49,5-day,EpiFilter
0.491,9.377773307421217e-50,5-day,EpiFilter
0.49200000000000005,7.286216532092718e-50,5-day,EpiFilter
0.493,5.663951598815342e-50,5-day,EpiFilter
0.494,4.405058191915079e-50,5-day,EpiFilter
0.495,3.427661770159853e-50,5-day,EpiFilter
0.496,2.6684434365531813e-50,5-day,EpiFilter
0.497,2.078410395086787e-50,5-day,EpiFilter
0.498,1.6196359415363854e-50,5-day,EpiFilter
0.499,1.2627455037761938e-50,5-day,EpiFilter
0.5,9.849770447347089e-51,5-day,EpiFilter
0.501,7.686838685348238e-51,5-day,EpiFilter
0.502,6.00178355266885e-51,5-day,EpiFilter
0.503,4.6883855391904644e-51,5-day,EpiFilter
0.504,3.6641753973785033e-51,5-day,EpiFilter
0.505,2.8650925707280646e-51,5-day,EpiFilter
0.506,2.2413519030164596e-51,5-day,EpiFilter
0.507,1.754243758366955e-51,5-day,EpiFilter
0.508,1.3736555618366766e-51,5-day,EpiFilter
0.509,1.076151186238198e-51,5-day,EpiFilter
0.5099999999999999,8.434819080694868e-52,5-day,EpiFilter
0.511,6.614314013552445e-52,5-day,EpiFilter
0.512,5.1891940390716464e-52,5-day,EpiFilter
0.513,4.073057907460303e-52,5-day,EpiFilter
0.514,3.198499879359803e-52,5-day,EpiFilter
0.5149999999999999,2.5129085216329013e-52,5-day,EpiFilter
0.516,1.9752001551230935e-52,5-day,EpiFilter
0.517,1.5532778123038901e-52,5-day,EpiFilter
0.518,1.2220536290571589e-52,5-day,EpiFilter
0.519,9.61909009559896e-53,5-day,EpiFilter
0.5199999999999999,7.574950901356579e-53,5-day,EpiFilter
0.521,5.967978564508241e-53,5-day,EpiFilter
0.522,4.704091808736743e-53,5-day,EpiFilter
0.523,3.709581565803644e-53,5-day,EpiFilter
0.524,2.926672718465073e-53,5-day,EpiFilter
0.5249999999999999,2.31005856272142e-53,5-day,EpiFilter
0.526,1.8241935396859164e-53,5-day,EpiFilter
0.527,1.441177341618312e-53,5-day,EpiFilter
0.528,1.1391004450559613e-53,5-day,EpiFilter
0.5289999999999999,9.007498454664475e-54,5-day,EpiFilter
0.5299999999999999,7.125961044523808e-54,5-day,EpiFilter
0.531,5.640001999177625e-54,5-day,EpiFilter
0.532,4.465921979939288e-54,5-day,EpiFilter
0.533,3.5378430126408284e-54,5-day,EpiFilter
0.5339999999999999,2.803890366525436e-54,5-day,EpiFilter
