eta,p,simulation,model
0.425,4.1499557577315734e-20,Random walk,EpiFilter
0.426,3.64519743584433e-20,Random walk,EpiFilter
0.427,3.202569200255766e-20,Random walk,EpiFilter
0.42800000000000005,2.814335507211716e-20,Random walk,EpiFilter
0.429,2.4737345637696853e-20,Random walk,EpiFilter
0.43,2.1748544550336888e-20,Random walk,EpiFilter
0.431,1.912525189175629e-20,Random walk,EpiFilter
0.432,1.6822245949427188e-20,Random walk,EpiFilter
0.43300000000000005,1.4799962768337297e-20,Random walk,EpiFilter
0.434,1.3023780678117254e-20,Random walk,EpiFilter
0.435,1.1463396231983477e-20,Random walk,EpiFilter
0.436,1.0092279762793643e-20,Random walk,EpiFilter
0.437,8.887200297862352e-21,Random walk,EpiFilter
0.438,7.827810908450466e-21,Random walk,EpiFilter
0.439,6.896286729054221e-21,Random walk,EpiFilter
0.44,6.077008888869774e-21,Random walk,EpiFilter
0.441,5.356288473179473e-21,Random walk,EpiFilter
0.442,4.72212539334388e-21,Random walk,EpiFilter
0.443,4.163997705704376e-21,Random walk,EpiFilter
0.444,3.672677494964828e-21,Random walk,EpiFilter
0.44499999999999995,3.240069938114324e-21,Random walk,EpiFilter
0.446,2.859072600198614e-21,Random walk,EpiFilter
0.447,2.5234523921239077e-21,Random walk,EpiFilter
0.448,2.2277379503097887e-21,Random walk,EpiFilter
0.449,1.9671254850029915e-21,Random walk,EpiFilter
0.44999999999999996,1.7373963939181423e-21,Random walk,EpiFilter
0.451,1.5348451554698915e-21,Random walk,EpiFilter
0.45199999999999996,1.3562162053728981e-21,Random walk,EpiFilter
0.453,1.1986486655172325e-21,Random walk,EpiFilter
0.454,1.059627937880449e-21,Random walk,EpiFilter
0.455,9.369433016504261e-22,Random walk,EpiFilter
0.456,8.28650761033536e-22,Random walk,EpiFilter
0.45699999999999996,7.330404865305113e-22,Random walk,EpiFilter
0.458,6.486082755878514e-22,Random walk,EpiFilter
0.459,5.740305310249782e-22,Random walk,EpiFilter
0.46,5.081423188906257e-22,Random walk,EpiFilter
0.461,4.499181226058513e-22,Random walk,EpiFilter
0.46199999999999997,3.984549584163491e-22,Random walk,EpiFilter
0.463,3.5295755924070663e-22,Random walk,EpiFilter
0.46399999999999997,3.127253707194629e-22,Random walk,EpiFilter
0.465,2.771411353431563e-22,Random walk,EpiFilter
0.466,2.456608685526557e-22,Random walk,EpiFilter
