eta,peta,simulation,model,fit
0.7170751879699248,1.2243351995328122e-32,Random walk,EpiFilter,No Uncertainty
0.7195789473684211,1.0046545381316186e-32,Random walk,EpiFilter,No Uncertainty
0.7220827067669172,8.249644662936016e-33,Random walk,EpiFilter,No Uncertainty
0.7245864661654136,6.778810075994021e-33,Random walk,EpiFilter,No Uncertainty
0.7270902255639098,5.574027368865704e-33,Random walk,EpiFilter,No Uncertainty
0.729593984962406,4.5864834467298706e-33,Random walk,EpiFilter,No Uncertainty
0.7320977443609022,3.776446917889245e-33,Random walk,EpiFilter,No Uncertainty
0.7346015037593985,3.111555112137475e-33,Random walk,EpiFilter,No Uncertainty
0.7371052631578947,2.565428580317934e-33,Random walk,EpiFilter,No Uncertainty
0.7396090225563909,2.116549635154409e-33,Random walk,EpiFilter,No Uncertainty
0.7421127819548872,1.7473539436519464e-33,Random walk,EpiFilter,No Uncertainty
0.7446165413533835,1.4434941568527038e-33,Random walk,EpiFilter,No Uncertainty
0.7471203007518796,1.1932425615954948e-33,Random walk,EpiFilter,No Uncertainty
0.749624060150376,9.870061577765653e-34,Random walk,EpiFilter,No Uncertainty
0.7521278195488721,8.169327194753995e-34,Random walk,EpiFilter,No Uncertainty
0.7546315789473684,6.765905411944981e-34,Random walk,EpiFilter,No Uncertainty
0.7571353383458647,5.6070790261358915e-34,Random walk,EpiFilter,No Uncertainty
0.7596390977443609,4.649609672566822e-34,Random walk,EpiFilter,No Uncertainty
0.7621428571428571,3.85800990833504e-34,Random walk,EpiFilter,No Uncertainty
0.7646466165413534,3.2031345645542653e-34,Random walk,EpiFilter,No Uncertainty
0.7671503759398496,2.6610315870883275e-34,Random walk,EpiFilter,No Uncertainty
0.7696541353383459,2.212003926002809e-34,Random walk,EpiFilter,No Uncertainty
0.772157894736842,1.8398431952647968e-34,Random walk,EpiFilter,No Uncertainty
0.7746616541353384,1.5312032304181346e-34,Random walk,EpiFilter,No Uncertainty
0.7771654135338345,1.2750876637286986e-34,Random walk,EpiFilter,No Uncertainty
0.7796691729323308,1.062430487035556e-34,Random walk,EpiFilter,No Uncertainty
0.7821729323308271,8.857525023798311e-35,Random walk,EpiFilter,No Uncertainty
0.7846766917293233,7.388797464656574e-35,Random walk,EpiFilter,No Uncertainty
0.7871804511278195,6.167125596761291e-35,Random walk,EpiFilter,No Uncertainty
0.7896842105263158,5.150360687228166e-35,Random walk,EpiFilter,No Uncertainty
0.792187969924812,4.303645566684557e-35,Random walk,EpiFilter,No Uncertainty
0.7946917293233082,3.5981357984827383e-35,Random walk,EpiFilter,No Uncertainty
0.7971954887218045,3.0099481854575165e-35,Random walk,EpiFilter,No Uncertainty
0.7996992481203008,2.519295659475743e-35,Random walk,EpiFilter,No Uncertainty
0.8022030075187969,2.1097750742522617e-35,Random walk,EpiFilter,No Uncertainty
0.8047067669172933,1.7677805149475815e-35,Random walk,EpiFilter,No Uncertainty
0.8072105263157894,1.4820197079013347e-35,Random walk,EpiFilter,No Uncertainty
0.8097142857142857,1.2431151700758626e-35,Random walk,EpiFilter,No Uncertainty
0.812218045112782,1.0432750505684737e-35,Random walk,EpiFilter,No Uncertainty
0.8147218045112782,8.76021323820853e-36,Random walk,EpiFilter,No Uncertainty
0.8172255639097744,7.359652080531476e-36,Random walk,EpiFilter,No Uncertainty
0.8197293233082706,6.186214940235356e-36,Random walk,EpiFilter,No Uncertainty
0.8222330827067669,5.202549524752074e-36,Random walk,EpiFilter,No Uncertainty
0.8247368421052632,4.377532039081008e-36,Random walk,EpiFilter,No Uncertainty
0.8272406015037593,3.6852143056429404e-36,Random walk,EpiFilter,No Uncertainty
0.8297443609022557,3.103951277779243e-36,Random walk,EpiFilter,No Uncertainty
0.8322481203007518,2.6156776265551375e-36,Random walk,EpiFilter,No Uncertainty
0.8347518796992481,2.2053075899748607e-36,Random walk,EpiFilter,No Uncertainty
0.8372556390977444,1.860236801505666e-36,Random walk,EpiFilter,No Uncertainty
0.8397593984962406,1.569928538025074e-36,Random walk,EpiFilter,No Uncertainty
0.8422631578947368,1.325569890698347e-36,Random walk,EpiFilter,No Uncertainty
0.844766917293233,1.1197858844009817e-36,Random walk,EpiFilter,No Uncertainty
0.8472706766917293,9.464016488734466e-37,Random walk,EpiFilter,No Uncertainty
0.8497744360902256,8.002444572629489e-37,Random walk,EpiFilter,No Uncertainty
0.8522781954887217,6.769788600161367e-37,Random walk,EpiFilter,No Uncertainty
0.8547819548872181,5.729693075164553e-37,Random walk,EpiFilter,No Uncertainty
0.8572857142857142,4.851656171464285e-37,Random walk,EpiFilter,No Uncertainty
0.8597894736842105,4.110074354313233e-37,Random walk,EpiFilter,No Uncertainty
0.8622932330827067,3.4834450305201207e-37,Random walk,EpiFilter,No Uncertainty
0.864796992481203,2.953700740273992e-37,Random walk,EpiFilter,No Uncertainty
0.8673007518796992,2.5056529013431705e-37,Random walk,EpiFilter,No Uncertainty
0.8698045112781955,2.1265268403502896e-37,Random walk,EpiFilter,No Uncertainty
0.8723082706766917,1.8055729311072377e-37,Random walk,EpiFilter,No Uncertainty
0.8748120300751879,1.5337412173059816e-37,Random walk,EpiFilter,No Uncertainty
0.8773157894736842,1.3034090178161552e-37,Random walk,EpiFilter,No Uncertainty
0.8798195488721805,1.1081527728136955e-37,Random walk,EpiFilter,No Uncertainty
0.8823233082706766,9.4255685016692e-38,Random walk,EpiFilter,No Uncertainty
0.884827067669173,8.020532453295983e-38,Random walk,EpiFilter,No Uncertainty
0.8873308270676691,6.827871168102728e-38,Random walk,EpiFilter,No Uncertainty
0.8898345864661654,5.815039382090616e-38,Random walk,EpiFilter,No Uncertainty
0.8923383458646617,4.954547457808228e-38,Random walk,EpiFilter,No Uncertainty
0.8948421052631579,4.2231654150402146e-38,Random walk,EpiFilter,No Uncertainty
0.8973458646616541,3.601253955365107e-38,Random walk,EpiFilter,No Uncertainty
0.8998496240601503,3.0722019517512917e-38,Random walk,EpiFilter,No Uncertainty
0.9023533834586466,2.621953236133771e-38,Random walk,EpiFilter,No Uncertainty
0.9048571428571429,2.238608322092745e-38,Random walk,EpiFilter,No Uncertainty
0.907360902255639,1.9120890400213347e-38,Random walk,EpiFilter,No Uncertainty
0.9098646616541354,1.6338560161489534e-38,Random walk,EpiFilter,No Uncertainty
0.9123684210526315,1.3966705591834107e-38,Random walk,EpiFilter,No Uncertainty
0.9148721804511278,1.194393882624814e-38,Random walk,EpiFilter,No Uncertainty
0.917375939849624,1.0218177316606271e-38,Random walk,EpiFilter,No Uncertainty
0.9198796992481203,8.745214379788136e-39,Random walk,EpiFilter,No Uncertainty
0.9223834586466165,7.487512247345489e-39,Random walk,EpiFilter,No Uncertainty
0.9248872180451128,6.413182528850231e-39,Random walk,EpiFilter,No Uncertainty
0.927390977443609,5.495124606176504e-39,Random walk,EpiFilter,No Uncertainty
0.9298947368421052,4.710297173938016e-39,Random walk,EpiFilter,No Uncertainty
0.9323984962406014,4.039102081439201e-39,Random walk,EpiFilter,No Uncertainty
0.9349022556390978,3.464862936837728e-39,Random walk,EpiFilter,No Uncertainty
0.9374060150375939,2.973383709090084e-39,Random walk,EpiFilter,No Uncertainty
0.9399097744360903,2.5525748932673232e-39,Random walk,EpiFilter,No Uncertainty
0.9424135338345864,2.1921367625549176e-39,Random walk,EpiFilter,No Uncertainty
0.9449172932330827,1.88329087574616e-39,Random walk,EpiFilter,No Uncertainty
0.9474210526315789,1.6185523928814507e-39,Random walk,EpiFilter,No Uncertainty
0.9499248120300752,1.3915369157872904e-39,Random walk,EpiFilter,No Uncertainty
0.9524285714285714,1.1967965502310094e-39,Random walk,EpiFilter,No Uncertainty
0.9549323308270676,1.0296807114627467e-39,Random walk,EpiFilter,No Uncertainty
0.9574360902255639,8.862178900677258e-40,Random walk,EpiFilter,No Uncertainty
0.9599398496240602,7.630151808716614e-40,Random walk,EpiFilter,No Uncertainty
0.9624436090225563,6.5717287162511625e-40,Random walk,EpiFilter,No Uncertainty
0.9649473684210527,5.662118048537069e-40,Random walk,EpiFilter,No Uncertainty
0.9674511278195488,4.880115779213324e-40,Random walk,EpiFilter,No Uncertainty
0.9699548872180451,4.2075794321674226e-40,Random walk,EpiFilter,No Uncertainty
0.9724586466165412,3.6289802112995706e-40,Random walk,EpiFilter,No Uncertainty
0.9749624060150376,3.1310215036485034e-40,Random walk,EpiFilter,No Uncertainty
0.9774661654135338,2.7023137924641336e-40,Random walk,EpiFilter,No Uncertainty
0.97996992481203,2.3330975315158968e-40,Random walk,EpiFilter,No Uncertainty
0.9824736842105263,2.0150068135442705e-40,Random walk,EpiFilter,No Uncertainty
0.9849774436090225,1.7408677503641094e-40,Random walk,EpiFilter,No Uncertainty
0.9874812030075187,1.504526400666669e-40,Random walk,EpiFilter,No Uncertainty
0.9899849624060151,1.3007018595516132e-40,Random walk,EpiFilter,No Uncertainty
0.9924887218045112,1.124860783149005e-40,Random walk,EpiFilter,No Uncertainty
0.9949924812030075,9.7311018067e-41,Random walk,EpiFilter,No Uncertainty
0.9974962406015037,8.42105780279269e-41,Random walk,EpiFilter,No Uncertainty
1.0,7.289736774078502e-41,Random walk,EpiFilter,No Uncertainty
