eta,p,movingaverage,model
0.026000000000000002,2.0126749105631813e-63,5-day,EpiFilter
0.027,2.3813617507719756e-60,5-day,EpiFilter
0.028,1.894574520210308e-57,5-day,EpiFilter
0.028999999999999998,1.0453726372556441e-54,5-day,EpiFilter
0.030000000000000002,4.110911165804602e-52,5-day,EpiFilter
0.031,1.1803559262715373e-49,5-day,EpiFilter
0.032,2.528577868048574e-47,5-day,EpiFilter
0.033,4.1205953409516714e-45,5-day,EpiFilter
0.033999999999999996,5.198583549716799e-43,5-day,EpiFilter
0.035,5.159102367903424e-41,5-day,EpiFilter
0.036000000000000004,4.086423748462181e-39,5-day,EpiFilter
0.037,2.6180523524445436e-37,5-day,EpiFilter
0.038,1.3734006346933402e-35,5-day,EpiFilter
0.039,5.966290956199096e-34,5-day,EpiFilter
0.04,2.1688780124711036e-32,5-day,EpiFilter
0.041,6.661835683941174e-31,5-day,EpiFilter
0.041999999999999996,1.7445670387328363e-29,5-day,EpiFilter
0.043000000000000003,3.9278418380515163e-28,5-day,EpiFilter
0.044000000000000004,7.662775049833272e-27,5-day,EpiFilter
0.045,1.3048311943568408e-25,5-day,EpiFilter
0.046,1.9526549631787265e-24,5-day,EpiFilter
0.047,2.5845183286059906e-23,5-day,EpiFilter
0.048,3.0438618849608312e-22,5-day,EpiFilter
0.049,3.2078312112802227e-21,5-day,EpiFilter
0.049999999999999996,3.041187025942653e-20,5-day,EpiFilter
0.051000000000000004,2.6066833740843523e-19,5-day,EpiFilter
0.052000000000000005,2.0295041353990294e-18,5-day,EpiFilter
0.053,1.441698658506792e-17,5-day,EpiFilter
0.054,9.383392183421755e-17,5-day,EpiFilter
0.055,5.617756805328275e-16,5-day,EpiFilter
0.056,3.105319532192039e-15,5-day,EpiFilter
0.057,1.5904664154354126e-14,5-day,EpiFilter
0.057999999999999996,7.573031835759911e-14,5-day,EpiFilter
0.059000000000000004,3.3629258997475526e-13,5-day,EpiFilter
0.06,1.3969151116079347e-12,5-day,EpiFilter
0.061,5.44331162963247e-12,5-day,EpiFilter
0.062,1.9951179159374755e-11,5-day,EpiFilter
0.063,6.896014488508346e-11,5-day,EpiFilter
0.06399999999999999,2.2532424663716387e-10,5-day,EpiFilter
0.065,6.975912510991792e-10,5-day,EpiFilter
0.066,2.0508361154303375e-9,5-day,EpiFilter
0.06699999999999999,5.7372587705492345e-9,5-day,EpiFilter
0.068,1.5303264915770842e-8,5-day,EpiFilter
0.069,3.899338879446049e-8,5-day,EpiFilter
0.06999999999999999,9.508388340172121e-8,5-day,EpiFilter
0.07100000000000001,2.2226786503483423e-7,5-day,EpiFilter
0.072,4.988960816890467e-7,5-day,EpiFilter
0.073,1.0769211690463954e-6,5-day,EpiFilter
0.07400000000000001,2.238946150005725e-6,5-day,EpiFilter
0.075,4.489575128947809e-6,5-day,EpiFilter
0.076,8.694741477492224e-6,5-day,EpiFilter
0.07700000000000001,1.6283937551701245e-5,5-day,EpiFilter
0.078,2.9529079683815432e-5,5-day,EpiFilter
0.079,5.1908772385031386e-5,5-day,EpiFilter
0.07999999999999999,8.855683109146913e-5,5-day,EpiFilter
0.081,0.00014677854182453586,5-day,EpiFilter
0.082,0.000236597807885649,5-day,EpiFilter
0.08299999999999999,0.00037127501134483155,5-day,EpiFilter
0.084,0.0005677125784158686,5-day,EpiFilter
0.085,0.0008466476108834288,5-day,EpiFilter
0.086,0.0012325238147228661,5-day,EpiFilter
0.08700000000000001,0.001752943116597626,5-day,EpiFilter
0.088,0.0024376239045621976,5-day,EpiFilter
0.089,0.0033168380602748623,5-day,EpiFilter
0.09000000000000001,0.004419359683648131,5-day,EpiFilter
0.091,0.00577002795017954,5-day,EpiFilter
0.092,0.007387095403591561,5-day,EpiFilter
0.093,0.009279590323753306,5-day,EpiFilter
0.094,0.0114449572734161,5-day,EpiFilter
0.095,0.013867245613258415,5-day,EpiFilter
0.09599999999999999,0.016516087830380673,5-day,EpiFilter
0.097,0.019346649083868975,5-day,EpiFilter
0.098,0.022300642585074013,5-day,EpiFilter
0.09899999999999999,0.025308402611159603,5-day,EpiFilter
0.1,0.028291900959871323,5-day,EpiFilter
0.101,0.03116849688039459,5-day,EpiFilter
0.102,0.03385513682161871,5-day,EpiFilter
0.10300000000000001,0.036272677323712615,5-day,EpiFilter
0.104,0.038349996282566655,5-day,EpiFilter
0.105,0.04002758415699871,5-day,EpiFilter
0.10600000000000001,0.041260362669248714,5-day,EpiFilter
0.107,0.04201955606233766,5-day,EpiFilter
0.108,0.042293529004699584,5-day,EpiFilter
0.109,0.042087595344269396,5-day,EpiFilter
0.11,0.04142288366421547,5-day,EpiFilter
0.111,0.04033441157208302,5-day,EpiFilter
0.11199999999999999,0.03886856613829472,5-day,EpiFilter
0.113,0.03708021102701921,5-day,EpiFilter
0.114,0.03502964242988008,5-day,EpiFilter
0.11499999999999999,0.03277959885034848,5-day,EpiFilter
0.116,0.030392498479060046,5-day,EpiFilter
0.117,0.02792803742896279,5-day,EpiFilter
0.118,0.025441237575027465,5-day,EpiFilter
0.11900000000000001,0.022980988737958955,5-day,EpiFilter
0.12,0.02058909013145215,5-day,EpiFilter
0.121,0.01829976291559133,5-day,EpiFilter
0.122,0.016139580791148116,5-day,EpiFilter
0.123,0.014127749220322366,5-day,EpiFilter
0.124,0.012276655616469428,5-day,EpiFilter
0.125,0.010592611646283728,5-day,EpiFilter
0.126,0.009076713203299135,5-day,EpiFilter
0.127,0.007725752065093424,5-day,EpiFilter
0.128,0.006533124194472961,5-day,EpiFilter
0.129,0.005489691710196979,5-day,EpiFilter
0.13,0.0045845676014282955,5-day,EpiFilter
0.131,0.003805803442880948,5-day,EpiFilter
0.13199999999999998,0.003140970115357764,5-day,EpiFilter
0.13299999999999998,0.0025776295373332284,5-day,EpiFilter
0.134,0.0021037015678224843,5-day,EpiFilter
0.135,0.0017077346136824165,5-day,EpiFilter
0.136,0.0013790912435262522,5-day,EpiFilter
0.137,0.0011080615207512778,5-day,EpiFilter
0.13799999999999998,0.0008859170940833663,5-day,EpiFilter
0.13899999999999998,0.0007049185996853113,5-day,EpiFilter
0.14,0.0005582878866674164,5-day,EpiFilter
0.14100000000000001,0.0004401551966109222,5-day,EpiFilter
0.14200000000000002,0.0003454898857771761,5-day,EpiFilter
0.143,0.00027002171312230406,5-day,EpiFilter
0.144,0.0002101582264784855,5-day,EpiFilter
0.145,0.0001629024275760671,5-day,EpiFilter
0.146,0.00012577372026178945,5-day,EpiFilter
0.14700000000000002,9.673415961609692e-5,5-day,EpiFilter
0.148,7.412122090210206e-5,5-day,EpiFilter
0.149,5.658768371192971e-5,5-day,EpiFilter
0.15,4.3048758970199424e-5,5-day,EpiFilter
0.151,3.263625204589846e-5,5-day,EpiFilter
0.152,2.4659330791582154e-5,5-day,EpiFilter
0.15300000000000002,1.8571330537699464e-5,5-day,EpiFilter
0.154,1.3941958674398425e-5,5-day,EpiFilter
0.155,1.0434241864781596e-5,5-day,EpiFilter
0.156,7.785574443894481e-6,5-day,EpiFilter
0.157,5.792265278819588e-6,5-day,EpiFilter
0.158,4.297033012547091e-6,5-day,EpiFilter
0.15899999999999997,3.1789591884328437e-6,5-day,EpiFilter
0.16,2.3454701853418794e-6,5-day,EpiFilter
0.161,1.7259786944904658e-6,5-day,EpiFilter
0.162,1.2668713881772697e-6,5-day,EpiFilter
0.163,9.275801679280593e-7,5-day,EpiFilter
0.16399999999999998,6.775193322713882e-7,5-day,EpiFilter
0.16499999999999998,4.937100623588094e-7,5-day,EpiFilter
0.166,3.589470058421689e-7,5-day,EpiFilter
0.167,2.603898685322215e-7,5-day,EpiFilter
0.168,1.8848633274776876e-7,5-day,EpiFilter
0.169,1.3615188823758126e-7,5-day,EpiFilter
0.16999999999999998,9.814786179241674e-8,5-day,EpiFilter
0.17099999999999999,7.061161018753413e-8,5-day,EpiFilter
0.17200000000000001,5.0702994881296104e-8,5-day,EpiFilter
0.17300000000000001,3.633932683932525e-8,5-day,EpiFilter
0.17400000000000002,2.5997338336976675e-8,5-day,EpiFilter
0.175,1.856573131113438e-8,5-day,EpiFilter
0.176,1.3235741912072649e-8,5-day,EpiFilter
0.177,9.42017436375106e-9,5-day,EpiFilter
0.178,6.693678926968088e-9,5-day,EpiFilter
0.17900000000000002,4.748828291983625e-9,5-day,EpiFilter
0.18,3.3639040775558264e-9,5-day,EpiFilter
0.181,2.379335666861949e-9,5-day,EpiFilter
0.182,1.6805126177355895e-9,5-day,EpiFilter
0.183,1.1852782874445416e-9,5-day,EpiFilter
0.184,8.348519743497644e-10,5-day,EpiFilter
0.18500000000000003,5.872552681822841e-10,5-day,EpiFilter
0.186,4.1256268803190965e-10,5-day,EpiFilter
0.187,2.8947792816674375e-10,5-day,EpiFilter
0.188,2.028709949686767e-10,5-day,EpiFilter
0.189,1.4201022031279975e-10,5-day,EpiFilter
0.19,9.929563602870218e-11,5-day,EpiFilter
0.19099999999999998,6.935329019441797e-11,5-day,EpiFilter
0.192,4.8388861887744446e-11,5-day,EpiFilter
0.193,3.372717197531316e-11,5-day,EpiFilter
0.194,2.34847019522404e-11,5-day,EpiFilter
0.195,1.633709720013508e-11,5-day,EpiFilter
0.19599999999999998,1.1354375351967525e-11,5-day,EpiFilter
0.19699999999999998,7.884308589051496e-12,5-day,EpiFilter
0.198,5.470023606356921e-12,5-day,EpiFilter
0.199,3.7918655306481e-12,5-day,EpiFilter
0.2,2.6264397279547474e-12,5-day,EpiFilter
0.201,1.8177958476336112e-12,5-day,EpiFilter
0.20199999999999999,1.2571816716148714e-12,5-day,EpiFilter
0.20299999999999999,8.688365696207331e-13,5-day,EpiFilter
0.204,6.000353854683539e-13,5-day,EpiFilter
0.20500000000000002,4.1411952634271374e-13,5-day,EpiFilter
0.20600000000000002,2.856246922434237e-13,5-day,EpiFilter
0.207,1.968783095596669e-13,5-day,EpiFilter
0.208,1.3562593205685673e-13,5-day,EpiFilter
0.209,9.337718580463945e-14,5-day,EpiFilter
0.21,6.425430519069663e-14,5-day,EpiFilter
0.21100000000000002,4.419133300331047e-14,5-day,EpiFilter
0.21200000000000002,3.037772183475154e-14,5-day,EpiFilter
0.213,2.087209958296398e-14,5-day,EpiFilter
0.214,1.4334393678607567e-14,5-day,EpiFilter
0.215,9.840201544639142e-15,5-day,EpiFilter
0.216,6.752260269875805e-15,5-day,EpiFilter
0.217,4.631521942401514e-15,5-day,EpiFilter
0.218,3.175677039309093e-15,5-day,EpiFilter
0.219,2.1766845290810245e-15,5-day,EpiFilter
0.22,1.4914529198882463e-15,5-day,EpiFilter
0.221,1.0216136271879108e-15,5-day,EpiFilter
0.222,6.995759791748763e-16,5-day,EpiFilter
0.22299999999999998,4.789189696206417e-16,5-day,EpiFilter
0.224,3.277750035420491e-16,5-day,EpiFilter
0.225,2.2427652326381467e-16,5-day,EpiFilter
0.226,1.5342403415228457e-16,5-day,EpiFilter
0.227,1.0493294021989477e-16,5-day,EpiFilter
0.228,7.175402533097219e-17,5-day,EpiFilter
0.22899999999999998,4.9057302784669605e-17,5-day,EpiFilter
0.23,3.3534426626742845e-17,5-day,EpiFilter
0.231,2.2920001756874912e-17,5-day,EpiFilter
0.232,1.5663237910790335e-17,5-day,EpiFilter
0.233,1.0702815714788737e-17,5-day,EpiFilter
0.23399999999999999,7.312577845335004e-18,5-day,EpiFilter
0.235,4.9958010572201154e-18,5-day,EpiFilter
0.236,3.412778147462145e-18,5-day,EpiFilter
0.23700000000000002,2.3312307498411296e-18,5-day,EpiFilter
0.23800000000000002,1.5923650478795745e-18,5-day,EpiFilter
0.239,1.0876419538840649e-18,5-day,EpiFilter
0.24,7.428837780188917e-19,5-day,EpiFilter
0.241,5.074029279735409e-19,5-day,EpiFilter
0.242,3.465673875030849e-19,5-day,EpiFilter
0.24300000000000002,2.3671752106653976e-19,5-day,EpiFilter
0.24400000000000002,1.6169119245277327e-19,5-day,EpiFilter
0.245,1.1044873223095016e-19,5-day,EpiFilter
0.246,7.544988587776786e-20,5-day,EpiFilter
0.247,5.1544804439175497e-20,5-day,EpiFilter
0.248,3.521636675252792e-20,5-day,EpiFilter
0.249,2.4062588247080153e-20,5-day,EpiFilter
0.25,1.6443072834061933e-20,5-day,EpiFilter
0.251,1.1237535978023556e-20,5-day,EpiFilter
0.252,7.68088431976976e-21,5-day,EpiFilter
0.253,5.2505866090747594e-21,5-day,EpiFilter
0.254,3.58975889409293e-21,5-day,EpiFilter
0.255,2.4546404370737736e-21,5-day,EpiFilter
0.256,1.6787261712583601e-21,5-day,EpiFilter
0.257,1.1482735374222284e-21,5-day,EpiFilter
0.25799999999999995,7.855764248576926e-22,5-day,EpiFilter
0.259,5.37542882531124e-22,5-day,EpiFilter
0.26,3.6789450861122085e-22,5-day,EpiFilter
0.261,2.5183893078550743e-22,5-day,EpiFilter
0.262,1.7243109560067576e-22,5-day,EpiFilter
0.26299999999999996,1.1808784235552965e-22,5-day,EpiFilter
0.264,8.089009013086195e-23,5-day,EpiFilter
0.26499999999999996,5.542294141249504e-23,5-day,EpiFilter
0.266,3.7983192626980855e-23,5-day,EpiFilter
0.267,2.603781067476988e-23,5-day,EpiFilter
0.268,1.7853853473231677e-23,5-day,EpiFilter
0.269,1.224552213880695e-23,5-day,EpiFilter
0.26999999999999996,8.401247278660252e-24,5-day,EpiFilter
0.271,5.7654679901728805e-24,5-day,EpiFilter
0.272,3.957791050026866e-24,5-day,EpiFilter
0.273,2.7177015558704035e-24,5-day,EpiFilter
0.274,1.866742079177129e-24,5-day,EpiFilter
0.27499999999999997,1.2826362773954572e-24,5-day,EpiFilter
0.276,8.815811775520069e-25,5-day,EpiFilter
0.27699999999999997,6.061269225328376e-25,5-day,EpiFilter
0.278,4.1687912743808515e-25,5-day,EpiFilter
0.279,2.8681695628588893e-25,5-day,EpiFilter
0.27999999999999997,1.9740144305136366e-25,5-day,EpiFilter
0.281,1.3590935033137443e-25,5-day,EpiFilter
0.282,9.360617477212231e-26,5-day,EpiFilter
0.28300000000000003,6.449386369007948e-26,5-day,EpiFilter
0.284,4.445223160018023e-26,5-day,EpiFilter
0.285,3.065014340344527e-26,5-day,EpiFilter
0.28600000000000003,2.1141591177915013e-26,5-day,EpiFilter
0.287,1.458852722697509e-26,5-day,EpiFilter
0.28800000000000003,1.0070619996593481e-26,5-day,EpiFilter
0.289,6.954633698428374e-27,5-day,EpiFilter
0.29,4.8047177220501244e-27,5-day,EpiFilter
0.291,3.32077377132686e-27,5-day,EpiFilter
0.292,2.296099401374832e-27,5-day,EpiFilter
0.29300000000000004,1.5882695519803492e-27,5-day,EpiFilter
0.294,1.0991120557281333e-27,5-day,EpiFilter
0.295,7.609323283300963e-28,5-day,EpiFilter
0.296,5.270337531852781e-28,5-day,EpiFilter
0.297,3.6519190597047167e-28,5-day,EpiFilter
0.29800000000000004,2.5316060600753836e-28,5-day,EpiFilter
0.299,1.755760574903674e-28,5-day,EpiFilter
0.30000000000000004,1.2182334450200792e-28,5-day,EpiFilter
0.301,8.45655821419598e-29,5-day,EpiFilter
0.302,5.872952257385988e-29,5-day,EpiFilter
0.303,4.080569408630637e-29,5-day,EpiFilter
0.304,2.836535828993548e-29,5-day,EpiFilter
0.30500000000000005,1.9726983544120128e-29,5-day,EpiFilter
0.306,1.372586303264933e-29,5-day,EpiFilter
0.307,9.554915292919615e-30,5-day,EpiFilter
0.308,6.654628606504619e-30,5-day,EpiFilter
0.309,4.636947421464015e-30,5-day,EpiFilter
0.31,3.2326108208259996e-30,5-day,EpiFilter
0.311,2.2547016275436027e-30,5-day,EpiFilter
0.312,1.5734053089354582e-30,5-day,EpiFilter
0.313,1.0985237788589735e-30,5-day,EpiFilter
0.314,7.673562629964608e-31,5-day,EpiFilter
0.315,5.3629621509193165e-31,5-day,EpiFilter
0.316,3.750022584773339e-31,5-day,EpiFilter
0.317,2.6235286949525854e-31,5-day,EpiFilter
0.318,1.8363769457058723e-31,5-day,EpiFilter
0.319,1.2860657977608724e-31,5-day,EpiFilter
0.32,9.011376317754099e-32,5-day,EpiFilter
0.321,6.317523345032198e-32,5-day,EpiFilter
0.32199999999999995,4.4313041430682465e-32,5-day,EpiFilter
0.323,3.109899775727915e-32,5-day,EpiFilter
0.324,2.183697554203598e-32,5-day,EpiFilter
0.325,1.5341610294751948e-32,5-day,EpiFilter
0.326,1.0784073721516226e-32,5-day,EpiFilter
0.32699999999999996,7.584539976023227e-33,5-day,EpiFilter
0.328,5.337171573437836e-33,5-day,EpiFilter
0.32899999999999996,3.757764936113613e-33,5-day,EpiFilter
0.33,2.647192719281995e-33,5-day,EpiFilter
0.331,1.865863928603013e-33,5-day,EpiFilter
0.332,1.315872370613711e-33,5-day,EpiFilter
0.333,9.285127355413625e-34,5-day,EpiFilter
0.33399999999999996,6.555459575461918e-34,5-day,EpiFilter
0.335,4.630847356137651e-34,5-day,EpiFilter
0.33599999999999997,3.2731105249401574e-34,5-day,EpiFilter
0.337,2.314752569502664e-34,5-day,EpiFilter
0.338,1.6379210846831096e-34,5-day,EpiFilter
0.33899999999999997,1.1596492195422272e-34,5-day,EpiFilter
0.34,8.214976518144451e-35,5-day,EpiFilter
0.34099999999999997,5.822811935414082e-35,5-day,EpiFilter
0.342,4.129587396416563e-35,5-day,EpiFilter
0.343,2.9304121792583546e-35,5-day,EpiFilter
0.344,2.0806526302826338e-35,5-day,EpiFilter
0.34500000000000003,1.47815480234057e-35,5-day,EpiFilter
0.346,1.050728124702773e-35,5-day,EpiFilter
0.34700000000000003,7.47328432388445e-36,5-day,EpiFilter
0.348,5.318436213637986e-36,5-day,EpiFilter
0.349,3.787113121525824e-36,5-day,EpiFilter
0.35000000000000003,2.6982676558364883e-36,5-day,EpiFilter
0.351,1.9235998712856678e-36,5-day,EpiFilter
0.35200000000000004,1.3721384371177799e-36,5-day,EpiFilter
0.353,9.793436215050095e-37,5-day,EpiFilter
0.354,6.994017703787086e-37,5-day,EpiFilter
0.355,4.997735624230512e-37,5-day,EpiFilter
0.356,3.573347065374888e-37,5-day,EpiFilter
0.35700000000000004,2.556424198356107e-37,5-day,EpiFilter
0.358,1.829982143328673e-37,5-day,EpiFilter
0.359,1.3107425329765232e-37,5-day,EpiFilter
0.36,9.393878108507014e-38,5-day,EpiFilter
0.361,6.73642999076897e-38,5-day,EpiFilter
0.362,4.833618612390538e-38,5-day,EpiFilter
0.363,3.470347713837444e-38,5-day,EpiFilter
0.36400000000000005,2.4930555229460537e-38,5-day,EpiFilter
0.365,1.792047676980868e-38,5-day,EpiFilter
0.366,1.2889204213038692e-38,5-day,EpiFilter
0.367,9.276023850705839e-39,5-day,EpiFilter
0.368,6.67970176650165e-39,5-day,EpiFilter
0.36900000000000005,4.8129571471090657e-39,5-day,EpiFilter
0.37,3.469979038826916e-39,5-day,EpiFilter
0.371,2.5032363458288848e-39,5-day,EpiFilter
0.372,1.8069128594462146e-39,5-day,EpiFilter
0.373,1.3050678646230491e-39,5-day,EpiFilter
0.374,9.431693747207598e-40,5-day,EpiFilter
0.375,6.82035769508541e-40,5-day,EpiFilter
0.376,4.934982608846602e-40,5-day,EpiFilter
0.377,3.5729360885853814e-40,5-day,EpiFilter
0.378,2.588368681033288e-40,5-day,EpiFilter
0.379,1.87624004118073e-40,5-day,EpiFilter
0.38,1.3608558821767864e-40,5-day,EpiFilter
0.38099999999999995,9.87637164417108e-41,5-day,EpiFilter
0.382,7.172067009842715e-41,5-day,EpiFilter
0.383,5.211382356517672e-41,5-day,EpiFilter
0.384,3.788988356470673e-41,5-day,EpiFilter
0.385,2.756483339226883e-41,5-day,EpiFilter
0.38599999999999995,2.0065466750337803e-41,5-day,EpiFilter
0.387,1.4615206905792335e-41,5-day,EpiFilter
0.388,1.0651787131327931e-41,5-day,EpiFilter
0.389,7.767867164652902e-42,5-day,EpiFilter
0.39,5.668170208362429e-42,5-day,EpiFilter
0.39099999999999996,4.1385263758324445e-42,5-day,EpiFilter
0.392,3.023502156816047e-42,5-day,EpiFilter
0.39299999999999996,2.2102250585240503e-42,5-day,EpiFilter
0.394,1.616680923006038e-42,5-day,EpiFilter
0.395,1.1832422196665385e-42,5-day,EpiFilter
0.396,8.665316886192897e-43,5-day,EpiFilter
0.397,6.349749588318314e-43,5-day,EpiFilter
0.39799999999999996,4.655753789868231e-43,5-day,EpiFilter
0.399,3.4157380724473255e-43,5-day,EpiFilter
0.39999999999999997,2.5074953998456893e-43,5-day,EpiFilter
0.401,1.8418600624080475e-43,5-day,EpiFilter
0.402,1.353735699697485e-43,5-day,EpiFilter
0.40299999999999997,9.955698867909192e-44,5-day,EpiFilter
0.404,7.326053512204954e-44,5-day,EpiFilter
0.40499999999999997,5.394220843922705e-44,5-day,EpiFilter
0.406,3.97417959568986e-44,5-day,EpiFilter
0.407,2.9297206079427314e-44,5-day,EpiFilter
0.408,2.1610493513768288e-44,5-day,EpiFilter
0.40900000000000003,1.595007501483981e-44,5-day,EpiFilter
0.41,1.1779317746850792e-44,5-day,EpiFilter
0.41100000000000003,8.704356988207776e-45,5-day,EpiFilter
0.412,6.435942895003509e-45,5-day,EpiFilter
0.413,4.761528335516884e-45,5-day,EpiFilter
0.41400000000000003,3.524836953949315e-45,5-day,EpiFilter
0.415,2.610898083187809e-45,5-day,EpiFilter
0.41600000000000004,1.9350793719506782e-45,5-day,EpiFilter
0.417,1.4350444997728913e-45,5-day,EpiFilter
0.418,1.0648523934782045e-45,5-day,EpiFilter
0.419,7.906251804480805e-46,5-day,EpiFilter
0.42,5.873659725426996e-46,5-day,EpiFilter
0.42100000000000004,4.366199258815525e-46,5-day,EpiFilter
0.422,3.247541105660531e-46,5-day,EpiFilter
0.42300000000000004,2.416917367444295e-46,5-day,EpiFilter
0.424,1.7998018153306834e-46,5-day,EpiFilter
0.425,1.3410439058127512e-46,5-day,EpiFilter
0.426,9.998075715807652e-47,5-day,EpiFilter
0.427,7.4583822502335525e-47,5-day,EpiFilter
0.42800000000000005,5.567078159484133e-47,5-day,EpiFilter
0.429,4.157805136417009e-47,5-day,EpiFilter
0.43,3.107096468004502e-47,5-day,EpiFilter
0.431,2.3232652256175004e-47,5-day,EpiFilter
0.432,1.7381847920577784e-47,5-day,EpiFilter
0.43300000000000005,1.3012053600229993e-47,5-day,EpiFilter
0.434,9.746487381274303e-48,5-day,EpiFilter
0.435,7.304700664527819e-48,5-day,EpiFilter
0.436,5.477827727509496e-48,5-day,EpiFilter
0.437,4.110224912654526e-48,5-day,EpiFilter
0.438,3.0858420653604844e-48,5-day,EpiFilter
0.439,2.318100749835885e-48,5-day,EpiFilter
0.44,1.7423726062181725e-48,5-day,EpiFilter
0.441,1.310386713263985e-48,5-day,EpiFilter
0.442,9.860688672083136e-49,5-day,EpiFilter
0.443,7.424443887508983e-49,5-day,EpiFilter
0.444,5.5933129442637904e-49,5-day,EpiFilter
0.44499999999999995,4.216211636167717e-49,5-day,EpiFilter
0.446,3.1799724965558975e-49,5-day,EpiFilter
0.447,2.3997808386677163e-49,5-day,EpiFilter
0.448,1.8120351997854014e-49,5-day,EpiFilter
0.449,1.3690146009558296e-49,5-day,EpiFilter
0.44999999999999996,1.0348931177031624e-49,5-day,EpiFilter
0.451,7.827596836944948e-50,5-day,EpiFilter
0.45199999999999996,5.92388324238668e-50,5-day,EpiFilter
0.453,4.485689181837151e-50,5-day,EpiFilter
0.454,3.3985687778879572e-50,5-day,EpiFilter
0.455,2.5763608780690843e-50,5-day,EpiFilter
0.456,1.954162252637143e-50,5-day,EpiFilter
0.45699999999999996,1.483055410522382e-50,5-day,EpiFilter
0.458,1.1261506889886534e-50,5-day,EpiFilter
0.459,8.556133316264055e-51,5-day,EpiFilter
0.46,6.504291812484705e-51,5-day,EpiFilter
0.461,4.947245470369314e-51,5-day,EpiFilter
0.46199999999999997,3.7650209302715074e-51,5-day,EpiFilter
0.463,2.8668920889092453e-51,5-day,EpiFilter
0.46399999999999997,2.184212225406313e-51,5-day,EpiFilter
0.465,1.6650120238323974e-51,5-day,EpiFilter
0.466,1.2699261965377375e-51,5-day,EpiFilter
0.46699999999999997,9.69120251936486e-52,5-day,EpiFilter
0.468,7.3997056517023e-52,5-day,EpiFilter
0.469,5.6531214332206815e-52,5-day,EpiFilter
0.47000000000000003,4.321144437119076e-52,5-day,EpiFilter
0.471,3.3048012930680203e-52,5-day,EpiFilter
0.472,2.5288759133775868e-52,5-day,EpiFilter
0.47300000000000003,1.936175784356572e-52,5-day,EpiFilter
0.474,1.4831894886731644e-52,5-day,EpiFilter
0.47500000000000003,1.1367961049092113e-52,5-day,EpiFilter
0.476,8.717703378893667e-53,5-day,EpiFilter
0.477,6.688899341851776e-53,5-day,EpiFilter
0.478,5.13499210803791e-53,5-day,EpiFilter
0.479,3.944181865775609e-53,5-day,EpiFilter
0.48000000000000004,3.0311372193593077e-53,5-day,EpiFilter
0.481,2.3306939920422253e-53,5-day,EpiFilter
0.482,1.7930623380944864e-53,5-day,EpiFilter
0.483,1.3801791740532545e-53,5-day,EpiFilter
0.484,1.0629307608662567e-53,5-day,EpiFilter
0.48500000000000004,8.190367312830409e-54,5-day,EpiFilter
0.486,6.314371823758092e-54,5-day,EpiFilter
0.48700000000000004,4.870625795268282e-54,5-day,EpiFilter
0.488,3.7589511821434414e-54,5-day,EpiFilter
0.489,2.9025210777270046e-54,5-day,EpiFilter
0.49,2.2423857266884675e-54,5-day,EpiFilter
0.491,1.7332889346270122e-54,5-day,EpiFilter
0.49200000000000005,1.340469008708342e-54,5-day,EpiFilter
0.493,1.0372112575109471e-54,5-day,EpiFilter
0.494,8.029745071832129e-55,5-day,EpiFilter
0.495,6.219562613660396e-55,5-day,EpiFilter
0.496,4.81993232471823e-55,5-day,EpiFilter
0.497,3.737184192895991e-55,5-day,EpiFilter
0.498,2.8991453456897017e-55,5-day,EpiFilter
0.499,2.2501778862921976e-55,5-day,EpiFilter
0.5,1.7473686835652622e-55,5-day,EpiFilter
0.501,1.3576021875435594e-55,5-day,EpiFilter
0.502,1.055310472734501e-55,5-day,EpiFilter
0.503,8.207429413210252e-56,5-day,EpiFilter
0.504,6.386349833036364e-56,5-day,EpiFilter
0.505,4.97183083224469e-56,5-day,EpiFilter
0.506,3.8725543449107355e-56,5-day,EpiFilter
0.507,3.0178363602430805e-56,5-day,EpiFilter
0.508,2.3529369417880847e-56,5-day,EpiFilter
0.509,1.8354424547354253e-56,5-day,EpiFilter
0.5099999999999999,1.432473469818223e-56,5-day,EpiFilter
0.511,1.118528817703793e-56,5-day,EpiFilter
0.512,8.738200182570963e-57,5-day,EpiFilter
0.513,6.82983903650758e-57,5-day,EpiFilter
0.514,5.340870636009707e-57,5-day,EpiFilter
0.5149999999999999,4.1785557902583144e-57,5-day,EpiFilter
0.516,3.270787664191419e-57,5-day,EpiFilter
0.517,2.5614739335701134e-57,5-day,EpiFilter
0.518,2.006958614919904e-57,5-day,EpiFilter
0.519,1.5732481267573685e-57,5-day,EpiFilter
0.5199999999999999,1.2338597640609118e-57,5-day,EpiFilter
0.521,9.681521100609181e-58,5-day,EpiFilter
0.522,7.600287976657263e-58,5-day,EpiFilter
0.523,5.969316410761284e-58,5-day,EpiFilter
0.524,4.6905815777020874e-58,5-day,EpiFilter
0.5249999999999999,3.687531775645906e-58,5-day,EpiFilter
0.526,2.900355780822761e-58,5-day,EpiFilter
0.527,2.2822995627073463e-58,5-day,EpiFilter
0.528,1.796798303265759e-58,5-day,EpiFilter
0.5289999999999999,1.4152421753955625e-58,5-day,EpiFilter
0.5299999999999999,1.1152349980723734e-58,5-day,EpiFilter
0.531,8.79236387666178e-59,5-day,EpiFilter
0.532,6.935024421369289e-59,5-day,EpiFilter
0.533,5.47258929500987e-59,5-day,EpiFilter
0.5339999999999999,4.320556424528459e-59,5-day,EpiFilter
