k,p,simulation,model,TrueParam,iter
1,5.6737068978620686e-77,Sinusoidal,EpiEstim,50,5
2,0.9999999997614297,Sinusoidal,EpiEstim,50,5
3,2.3857028801204256e-10,Sinusoidal,EpiEstim,50,5
4,8.080892568112554e-29,Sinusoidal,EpiEstim,50,5
5,4.4389086993588194e-55,Sinusoidal,EpiEstim,50,5
6,8.768572195441836e-85,Sinusoidal,EpiEstim,50,5
7,4.892854333268334e-117,Sinusoidal,EpiEstim,50,5
8,4.03176707315446e-148,Sinusoidal,EpiEstim,50,5
9,1.9749672101028387e-176,Sinusoidal,EpiEstim,50,5
10,7.717903420459246e-202,Sinusoidal,EpiEstim,50,5
11,7.139786359730939e-224,Sinusoidal,EpiEstim,50,5
12,6.854321910662011e-240,Sinusoidal,EpiEstim,50,5
13,2.3677029508132366e-250,Sinusoidal,EpiEstim,50,5
14,3.1103942412636363e-255,Sinusoidal,EpiEstim,50,5
15,9.004324530467227e-255,Sinusoidal,EpiEstim,50,5
16,1.5212129107946961e-248,Sinusoidal,EpiEstim,50,5
17,4.395870259559699e-238,Sinusoidal,EpiEstim,50,5
18,4.536920071345167e-224,Sinusoidal,EpiEstim,50,5
19,2.1293167868855913e-208,Sinusoidal,EpiEstim,50,5
20,1.00781905215559e-191,Sinusoidal,EpiEstim,50,5
21,2.353432925454123e-175,Sinusoidal,EpiEstim,50,5
22,5.05250230022786e-161,Sinusoidal,EpiEstim,50,5
23,2.3171233450305916e-149,Sinusoidal,EpiEstim,50,5
24,1.0269175150530587e-140,Sinusoidal,EpiEstim,50,5
25,5.367820057352742e-135,Sinusoidal,EpiEstim,50,5
26,7.527315642869948e-133,Sinusoidal,EpiEstim,50,5
27,7.476852799337389e-134,Sinusoidal,EpiEstim,50,5
28,1.3438637707533332e-137,Sinusoidal,EpiEstim,50,5
29,2.245602942412588e-143,Sinusoidal,EpiEstim,50,5
30,1.40114336618046e-150,Sinusoidal,EpiEstim,50,5
1,1.128579424018775e-78,Sinusoidal,EpiEstim,100,5
2,0.9999999999970144,Sinusoidal,EpiEstim,100,5
3,2.9856299745051142e-12,Sinusoidal,EpiEstim,100,5
4,2.675948519002123e-35,Sinusoidal,EpiEstim,100,5
5,6.289239746675858e-66,Sinusoidal,EpiEstim,100,5
6,2.1846879541251906e-101,Sinusoidal,EpiEstim,100,5
7,4.24493924985035e-138,Sinusoidal,EpiEstim,100,5
8,1.7774308548716317e-175,Sinusoidal,EpiEstim,100,5
9,3.747212975048694e-210,Sinusoidal,EpiEstim,100,5
10,6.055007169101033e-241,Sinusoidal,EpiEstim,100,5
11,1.0197029486297313e-267,Sinusoidal,EpiEstim,100,5
12,1.0092055352485444e-287,Sinusoidal,EpiEstim,100,5
13,2.687682521725096e-301,Sinusoidal,EpiEstim,100,5
14,1.731767164888165e-308,Sinusoidal,EpiEstim,100,5
15,7.681565488425577e-308,Sinusoidal,EpiEstim,100,5
16,7.277648217810296e-302,Sinusoidal,EpiEstim,100,5
17,4.8306096936794305e-290,Sinusoidal,EpiEstim,100,5
18,1.642358913336412e-274,Sinusoidal,EpiEstim,100,5
19,1.507047811723203e-256,Sinusoidal,EpiEstim,100,5
20,1.233967709505546e-236,Sinusoidal,EpiEstim,100,5
21,9.008002191416587e-218,Sinusoidal,EpiEstim,100,5
22,1.781648022245812e-201,Sinusoidal,EpiEstim,100,5
23,2.7719658354954395e-187,Sinusoidal,EpiEstim,100,5
24,7.818724997995635e-177,Sinusoidal,EpiEstim,100,5
25,1.8518264976765356e-170,Sinusoidal,EpiEstim,100,5
26,3.594042669026479e-168,Sinusoidal,EpiEstim,100,5
27,3.425760805465975e-169,Sinusoidal,EpiEstim,100,5
28,7.4937069508177425e-174,Sinusoidal,EpiEstim,100,5
29,1.3642715794638257e-180,Sinusoidal,EpiEstim,100,5
30,1.6206431497159648e-189,Sinusoidal,EpiEstim,100,5
1,2.587420386373116e-83,Sinusoidal,EpiEstim,200,5
2,1.0,Sinusoidal,EpiEstim,200,5
3,5.634691641199844e-53,Sinusoidal,EpiEstim,200,5
4,5.644253715120711e-124,Sinusoidal,EpiEstim,200,5
5,1.3210061730355522e-214,Sinusoidal,EpiEstim,200,5
6,1.591074e-318,Sinusoidal,EpiEstim,200,5
7,0.0,Sinusoidal,EpiEstim,200,5
8,0.0,Sinusoidal,EpiEstim,200,5
9,0.0,Sinusoidal,EpiEstim,200,5
10,0.0,Sinusoidal,EpiEstim,200,5
11,0.0,Sinusoidal,EpiEstim,200,5
12,0.0,Sinusoidal,EpiEstim,200,5
13,0.0,Sinusoidal,EpiEstim,200,5
14,0.0,Sinusoidal,EpiEstim,200,5
15,0.0,Sinusoidal,EpiEstim,200,5
16,0.0,Sinusoidal,EpiEstim,200,5
17,0.0,Sinusoidal,EpiEstim,200,5
18,0.0,Sinusoidal,EpiEstim,200,5
19,0.0,Sinusoidal,EpiEstim,200,5
20,0.0,Sinusoidal,EpiEstim,200,5
21,0.0,Sinusoidal,EpiEstim,200,5
22,0.0,Sinusoidal,EpiEstim,200,5
23,0.0,Sinusoidal,EpiEstim,200,5
24,0.0,Sinusoidal,EpiEstim,200,5
25,0.0,Sinusoidal,EpiEstim,200,5
26,0.0,Sinusoidal,EpiEstim,200,5
27,0.0,Sinusoidal,EpiEstim,200,5
28,0.0,Sinusoidal,EpiEstim,200,5
29,0.0,Sinusoidal,EpiEstim,200,5
30,0.0,Sinusoidal,EpiEstim,200,5
1,5.31218279678293e-76,Sinusoidal,EpiEstim,400,5
2,1.0,Sinusoidal,EpiEstim,400,5
3,5.1961161681217164e-89,Sinusoidal,EpiEstim,400,5
4,1.0989286751194027e-217,Sinusoidal,EpiEstim,400,5
5,0.0,Sinusoidal,EpiEstim,400,5
6,0.0,Sinusoidal,EpiEstim,400,5
7,0.0,Sinusoidal,EpiEstim,400,5
8,0.0,Sinusoidal,EpiEstim,400,5
9,0.0,Sinusoidal,EpiEstim,400,5
10,0.0,Sinusoidal,EpiEstim,400,5
11,0.0,Sinusoidal,EpiEstim,400,5
12,0.0,Sinusoidal,EpiEstim,400,5
13,0.0,Sinusoidal,EpiEstim,400,5
14,0.0,Sinusoidal,EpiEstim,400,5
15,0.0,Sinusoidal,EpiEstim,400,5
16,0.0,Sinusoidal,EpiEstim,400,5
17,0.0,Sinusoidal,EpiEstim,400,5
18,0.0,Sinusoidal,EpiEstim,400,5
19,0.0,Sinusoidal,EpiEstim,400,5
20,0.0,Sinusoidal,EpiEstim,400,5
21,0.0,Sinusoidal,EpiEstim,400,5
22,0.0,Sinusoidal,EpiEstim,400,5
23,0.0,Sinusoidal,EpiEstim,400,5
24,0.0,Sinusoidal,EpiEstim,400,5
25,0.0,Sinusoidal,EpiEstim,400,5
26,0.0,Sinusoidal,EpiEstim,400,5
27,0.0,Sinusoidal,EpiEstim,400,5
28,0.0,Sinusoidal,EpiEstim,400,5
29,0.0,Sinusoidal,EpiEstim,400,5
30,0.0,Sinusoidal,EpiEstim,400,5
1,1.0907223380204498e-29,Sinusoidal,EpiEstim,800,5
2,1.0,Sinusoidal,EpiEstim,800,5
3,4.9326324964725784e-197,Sinusoidal,EpiEstim,800,5
4,0.0,Sinusoidal,EpiEstim,800,5
5,0.0,Sinusoidal,EpiEstim,800,5
6,0.0,Sinusoidal,EpiEstim,800,5
7,0.0,Sinusoidal,EpiEstim,800,5
8,0.0,Sinusoidal,EpiEstim,800,5
9,0.0,Sinusoidal,EpiEstim,800,5
10,0.0,Sinusoidal,EpiEstim,800,5
11,0.0,Sinusoidal,EpiEstim,800,5
12,0.0,Sinusoidal,EpiEstim,800,5
13,0.0,Sinusoidal,EpiEstim,800,5
14,0.0,Sinusoidal,EpiEstim,800,5
15,0.0,Sinusoidal,EpiEstim,800,5
16,0.0,Sinusoidal,EpiEstim,800,5
17,0.0,Sinusoidal,EpiEstim,800,5
18,0.0,Sinusoidal,EpiEstim,800,5
19,0.0,Sinusoidal,EpiEstim,800,5
20,0.0,Sinusoidal,EpiEstim,800,5
21,0.0,Sinusoidal,EpiEstim,800,5
22,0.0,Sinusoidal,EpiEstim,800,5
23,0.0,Sinusoidal,EpiEstim,800,5
24,0.0,Sinusoidal,EpiEstim,800,5
25,0.0,Sinusoidal,EpiEstim,800,5
26,0.0,Sinusoidal,EpiEstim,800,5
27,0.0,Sinusoidal,EpiEstim,800,5
28,0.0,Sinusoidal,EpiEstim,800,5
29,0.0,Sinusoidal,EpiEstim,800,5
30,0.0,Sinusoidal,EpiEstim,800,5
1,1.0,Sinusoidal,EpiEstim,1600,5
2,6.123815984220576e-57,Sinusoidal,EpiEstim,1600,5
3,0.0,Sinusoidal,EpiEstim,1600,5
4,0.0,Sinusoidal,EpiEstim,1600,5
5,0.0,Sinusoidal,EpiEstim,1600,5
6,0.0,Sinusoidal,EpiEstim,1600,5
7,0.0,Sinusoidal,EpiEstim,1600,5
8,0.0,Sinusoidal,EpiEstim,1600,5
9,0.0,Sinusoidal,EpiEstim,1600,5
10,0.0,Sinusoidal,EpiEstim,1600,5
11,0.0,Sinusoidal,EpiEstim,1600,5
12,0.0,Sinusoidal,EpiEstim,1600,5
13,0.0,Sinusoidal,EpiEstim,1600,5
14,0.0,Sinusoidal,EpiEstim,1600,5
15,0.0,Sinusoidal,EpiEstim,1600,5
16,0.0,Sinusoidal,EpiEstim,1600,5
17,0.0,Sinusoidal,EpiEstim,1600,5
18,0.0,Sinusoidal,EpiEstim,1600,5
19,0.0,Sinusoidal,EpiEstim,1600,5
20,0.0,Sinusoidal,EpiEstim,1600,5
21,0.0,Sinusoidal,EpiEstim,1600,5
22,0.0,Sinusoidal,EpiEstim,1600,5
23,0.0,Sinusoidal,EpiEstim,1600,5
24,0.0,Sinusoidal,EpiEstim,1600,5
25,0.0,Sinusoidal,EpiEstim,1600,5
26,0.0,Sinusoidal,EpiEstim,1600,5
27,0.0,Sinusoidal,EpiEstim,1600,5
28,0.0,Sinusoidal,EpiEstim,1600,5
29,0.0,Sinusoidal,EpiEstim,1600,5
30,0.0,Sinusoidal,EpiEstim,1600,5
1,1.0,Sinusoidal,EpiEstim,3200,5
2,2.4360458577115996e-226,Sinusoidal,EpiEstim,3200,5
3,0.0,Sinusoidal,EpiEstim,3200,5
4,0.0,Sinusoidal,EpiEstim,3200,5
5,0.0,Sinusoidal,EpiEstim,3200,5
6,0.0,Sinusoidal,EpiEstim,3200,5
7,0.0,Sinusoidal,EpiEstim,3200,5
8,0.0,Sinusoidal,EpiEstim,3200,5
9,0.0,Sinusoidal,EpiEstim,3200,5
10,0.0,Sinusoidal,EpiEstim,3200,5
11,0.0,Sinusoidal,EpiEstim,3200,5
12,0.0,Sinusoidal,EpiEstim,3200,5
13,0.0,Sinusoidal,EpiEstim,3200,5
14,0.0,Sinusoidal,EpiEstim,3200,5
15,0.0,Sinusoidal,EpiEstim,3200,5
16,0.0,Sinusoidal,EpiEstim,3200,5
17,0.0,Sinusoidal,EpiEstim,3200,5
18,0.0,Sinusoidal,EpiEstim,3200,5
19,0.0,Sinusoidal,EpiEstim,3200,5
20,0.0,Sinusoidal,EpiEstim,3200,5
21,0.0,Sinusoidal,EpiEstim,3200,5
22,0.0,Sinusoidal,EpiEstim,3200,5
23,0.0,Sinusoidal,EpiEstim,3200,5
24,0.0,Sinusoidal,EpiEstim,3200,5
25,0.0,Sinusoidal,EpiEstim,3200,5
26,0.0,Sinusoidal,EpiEstim,3200,5
27,0.0,Sinusoidal,EpiEstim,3200,5
28,0.0,Sinusoidal,EpiEstim,3200,5
29,0.0,Sinusoidal,EpiEstim,3200,5
30,0.0,Sinusoidal,EpiEstim,3200,5
1,4.341683124118162e-64,Sinusoidal,EpiEstim,25,6
2,0.9995496796824686,Sinusoidal,EpiEstim,25,6
3,0.0004495994148523885,Sinusoidal,EpiEstim,25,6
4,7.209026180883427e-7,Sinusoidal,EpiEstim,25,6
5,6.10225266121757e-14,Sinusoidal,EpiEstim,25,6
6,5.108495586727739e-22,Sinusoidal,EpiEstim,25,6
7,6.4547322347746766e-31,Sinusoidal,EpiEstim,25,6
8,2.6479542975342823e-41,Sinusoidal,EpiEstim,25,6
9,2.3717254835487135e-50,Sinusoidal,EpiEstim,25,6
10,8.900516265725913e-58,Sinusoidal,EpiEstim,25,6
11,2.4519263275057534e-64,Sinusoidal,EpiEstim,25,6
12,6.622370790606588e-69,Sinusoidal,EpiEstim,25,6
13,2.874725577408077e-72,Sinusoidal,EpiEstim,25,6
14,2.432266906423793e-73,Sinusoidal,EpiEstim,25,6
15,4.524245761631886e-73,Sinusoidal,EpiEstim,25,6
16,1.276447436157943e-71,Sinusoidal,EpiEstim,25,6
17,1.3957764943126643e-68,Sinusoidal,EpiEstim,25,6
18,2.2769388054645178e-64,Sinusoidal,EpiEstim,25,6
19,1.2121266229685273e-59,Sinusoidal,EpiEstim,25,6
20,6.902392564890002e-55,Sinusoidal,EpiEstim,25,6
21,3.686062341746995e-50,Sinusoidal,EpiEstim,25,6
22,7.131991267267633e-46,Sinusoidal,EpiEstim,25,6
23,3.328123231360976e-42,Sinusoidal,EpiEstim,25,6
24,2.3837347057670133e-39,Sinusoidal,EpiEstim,25,6
25,1.3700520030468606e-37,Sinusoidal,EpiEstim,25,6
26,6.681242595991166e-37,Sinusoidal,EpiEstim,25,6
27,5.507366299178067e-37,Sinusoidal,EpiEstim,25,6
28,6.712891237337507e-38,Sinusoidal,EpiEstim,25,6
29,1.8246560649509007e-39,Sinusoidal,EpiEstim,25,6
30,1.6966929715395795e-41,Sinusoidal,EpiEstim,25,6
1,3.681029983250296e-75,Sinusoidal,EpiEstim,50,6
2,0.999999673466158,Sinusoidal,EpiEstim,50,6
3,3.265338419499801e-7,Sinusoidal,EpiEstim,50,6
4,5.605160852841971e-20,Sinusoidal,EpiEstim,50,6
5,2.0352420843555088e-37,Sinusoidal,EpiEstim,50,6
6,4.967370883215866e-56,Sinusoidal,EpiEstim,50,6
7,1.3350635945701877e-74,Sinusoidal,EpiEstim,50,6
8,8.82862560059606e-95,Sinusoidal,EpiEstim,50,6
9,3.769148083959977e-114,Sinusoidal,EpiEstim,50,6
10,2.6139934814172027e-130,Sinusoidal,EpiEstim,50,6
11,1.029168393484352e-143,Sinusoidal,EpiEstim,50,6
12,2.816189436692247e-154,Sinusoidal,EpiEstim,50,6
13,3.291247995334283e-161,Sinusoidal,EpiEstim,50,6
14,2.0331144842290813e-165,Sinusoidal,EpiEstim,50,6
15,1.0254738883679421e-165,Sinusoidal,EpiEstim,50,6
16,5.3124782433476494e-163,Sinusoidal,EpiEstim,50,6
17,3.663604047897475e-156,Sinusoidal,EpiEstim,50,6
18,8.154271342097682e-147,Sinusoidal,EpiEstim,50,6
19,2.621586571576733e-137,Sinusoidal,EpiEstim,50,6
20,2.723189628561367e-127,Sinusoidal,EpiEstim,50,6
21,3.277730138456032e-117,Sinusoidal,EpiEstim,50,6
22,2.907965774699236e-108,Sinusoidal,EpiEstim,50,6
23,1.9033563696809875e-100,Sinusoidal,EpiEstim,50,6
24,2.5603362823297025e-94,Sinusoidal,EpiEstim,50,6
25,7.300227639176755e-91,Sinusoidal,EpiEstim,50,6
26,9.7147460634692e-90,Sinusoidal,EpiEstim,50,6
27,5.253763272917522e-90,Sinusoidal,EpiEstim,50,6
28,2.083814642201278e-92,Sinusoidal,EpiEstim,50,6
29,1.2502045904545403e-95,Sinusoidal,EpiEstim,50,6
30,5.279091329376834e-100,Sinusoidal,EpiEstim,50,6
1,1.3469349391613158e-84,Sinusoidal,EpiEstim,100,6
2,1.0,Sinusoidal,EpiEstim,100,6
3,9.324195474487861e-22,Sinusoidal,EpiEstim,100,6
4,4.771364883909027e-55,Sinusoidal,EpiEstim,100,6
5,1.5549860975690351e-96,Sinusoidal,EpiEstim,100,6
6,3.765335009420279e-144,Sinusoidal,EpiEstim,100,6
7,6.05081670205519e-194,Sinusoidal,EpiEstim,100,6
8,1.6365430409388916e-242,Sinusoidal,EpiEstim,100,6
9,3.920918092086823e-287,Sinusoidal,EpiEstim,100,6
10,0.0,Sinusoidal,EpiEstim,100,6
11,0.0,Sinusoidal,EpiEstim,100,6
12,0.0,Sinusoidal,EpiEstim,100,6
13,0.0,Sinusoidal,EpiEstim,100,6
14,0.0,Sinusoidal,EpiEstim,100,6
15,0.0,Sinusoidal,EpiEstim,100,6
16,0.0,Sinusoidal,EpiEstim,100,6
17,0.0,Sinusoidal,EpiEstim,100,6
18,0.0,Sinusoidal,EpiEstim,100,6
19,0.0,Sinusoidal,EpiEstim,100,6
20,1.27407032847e-312,Sinusoidal,EpiEstim,100,6
21,1.6964065705608303e-288,Sinusoidal,EpiEstim,100,6
22,1.1841214371856295e-266,Sinusoidal,EpiEstim,100,6
23,2.19949986409402e-248,Sinusoidal,EpiEstim,100,6
24,2.0336558929871357e-234,Sinusoidal,EpiEstim,100,6
25,2.400453128417075e-226,Sinusoidal,EpiEstim,100,6
26,1.15005030390211e-223,Sinusoidal,EpiEstim,100,6
27,8.051800615214846e-226,Sinusoidal,EpiEstim,100,6
28,1.2637564225885632e-231,Sinusoidal,EpiEstim,100,6
29,9.60904111638872e-241,Sinusoidal,EpiEstim,100,6
30,5.790287486782678e-252,Sinusoidal,EpiEstim,100,6
1,2.88733839600024e-84,Sinusoidal,EpiEstim,200,6
2,1.0,Sinusoidal,EpiEstim,200,6
3,6.835225517478535e-47,Sinusoidal,EpiEstim,200,6
4,1.6580988447115918e-113,Sinusoidal,EpiEstim,200,6
5,9.121927534775001e-194,Sinusoidal,EpiEstim,200,6
6,8.637713007699561e-285,Sinusoidal,EpiEstim,200,6
7,0.0,Sinusoidal,EpiEstim,200,6
8,0.0,Sinusoidal,EpiEstim,200,6
9,0.0,Sinusoidal,EpiEstim,200,6
10,0.0,Sinusoidal,EpiEstim,200,6
11,0.0,Sinusoidal,EpiEstim,200,6
12,0.0,Sinusoidal,EpiEstim,200,6
13,0.0,Sinusoidal,EpiEstim,200,6
14,0.0,Sinusoidal,EpiEstim,200,6
15,0.0,Sinusoidal,EpiEstim,200,6
16,0.0,Sinusoidal,EpiEstim,200,6
17,0.0,Sinusoidal,EpiEstim,200,6
18,0.0,Sinusoidal,EpiEstim,200,6
19,0.0,Sinusoidal,EpiEstim,200,6
20,0.0,Sinusoidal,EpiEstim,200,6
21,0.0,Sinusoidal,EpiEstim,200,6
22,0.0,Sinusoidal,EpiEstim,200,6
23,0.0,Sinusoidal,EpiEstim,200,6
24,0.0,Sinusoidal,EpiEstim,200,6
25,0.0,Sinusoidal,EpiEstim,200,6
26,0.0,Sinusoidal,EpiEstim,200,6
27,0.0,Sinusoidal,EpiEstim,200,6
28,0.0,Sinusoidal,EpiEstim,200,6
29,0.0,Sinusoidal,EpiEstim,200,6
30,0.0,Sinusoidal,EpiEstim,200,6
1,7.88005739659952e-78,Sinusoidal,EpiEstim,400,6
2,1.0,Sinusoidal,EpiEstim,400,6
3,2.4030275680543786e-88,Sinusoidal,EpiEstim,400,6
4,1.6654090576290444e-216,Sinusoidal,EpiEstim,400,6
5,0.0,Sinusoidal,EpiEstim,400,6
6,0.0,Sinusoidal,EpiEstim,400,6
7,0.0,Sinusoidal,EpiEstim,400,6
8,0.0,Sinusoidal,EpiEstim,400,6
9,0.0,Sinusoidal,EpiEstim,400,6
10,0.0,Sinusoidal,EpiEstim,400,6
11,0.0,Sinusoidal,EpiEstim,400,6
12,0.0,Sinusoidal,EpiEstim,400,6
13,0.0,Sinusoidal,EpiEstim,400,6
14,0.0,Sinusoidal,EpiEstim,400,6
15,0.0,Sinusoidal,EpiEstim,400,6
16,0.0,Sinusoidal,EpiEstim,400,6
17,0.0,Sinusoidal,EpiEstim,400,6
18,0.0,Sinusoidal,EpiEstim,400,6
19,0.0,Sinusoidal,EpiEstim,400,6
20,0.0,Sinusoidal,EpiEstim,400,6
21,0.0,Sinusoidal,EpiEstim,400,6
22,0.0,Sinusoidal,EpiEstim,400,6
23,0.0,Sinusoidal,EpiEstim,400,6
24,0.0,Sinusoidal,EpiEstim,400,6
25,0.0,Sinusoidal,EpiEstim,400,6
26,0.0,Sinusoidal,EpiEstim,400,6
27,0.0,Sinusoidal,EpiEstim,400,6
28,0.0,Sinusoidal,EpiEstim,400,6
29,0.0,Sinusoidal,EpiEstim,400,6
30,0.0,Sinusoidal,EpiEstim,400,6
1,2.5734335761537546e-41,Sinusoidal,EpiEstim,800,6
2,1.0,Sinusoidal,EpiEstim,800,6
3,1.7316658965948635e-182,Sinusoidal,EpiEstim,800,6
4,0.0,Sinusoidal,EpiEstim,800,6
5,0.0,Sinusoidal,EpiEstim,800,6
6,0.0,Sinusoidal,EpiEstim,800,6
7,0.0,Sinusoidal,EpiEstim,800,6
8,0.0,Sinusoidal,EpiEstim,800,6
9,0.0,Sinusoidal,EpiEstim,800,6
10,0.0,Sinusoidal,EpiEstim,800,6
11,0.0,Sinusoidal,EpiEstim,800,6
12,0.0,Sinusoidal,EpiEstim,800,6
13,0.0,Sinusoidal,EpiEstim,800,6
14,0.0,Sinusoidal,EpiEstim,800,6
15,0.0,Sinusoidal,EpiEstim,800,6
16,0.0,Sinusoidal,EpiEstim,800,6
17,0.0,Sinusoidal,EpiEstim,800,6
18,0.0,Sinusoidal,EpiEstim,800,6
19,0.0,Sinusoidal,EpiEstim,800,6
20,0.0,Sinusoidal,EpiEstim,800,6
21,0.0,Sinusoidal,EpiEstim,800,6
22,0.0,Sinusoidal,EpiEstim,800,6
23,0.0,Sinusoidal,EpiEstim,800,6
24,0.0,Sinusoidal,EpiEstim,800,6
25,0.0,Sinusoidal,EpiEstim,800,6
26,0.0,Sinusoidal,EpiEstim,800,6
27,0.0,Sinusoidal,EpiEstim,800,6
28,0.0,Sinusoidal,EpiEstim,800,6
29,0.0,Sinusoidal,EpiEstim,800,6
30,0.0,Sinusoidal,EpiEstim,800,6
1,1.0,Sinusoidal,EpiEstim,1600,6
2,8.541245945278635e-58,Sinusoidal,EpiEstim,1600,6
3,0.0,Sinusoidal,EpiEstim,1600,6
4,0.0,Sinusoidal,EpiEstim,1600,6
5,0.0,Sinusoidal,EpiEstim,1600,6
6,0.0,Sinusoidal,EpiEstim,1600,6
7,0.0,Sinusoidal,EpiEstim,1600,6
8,0.0,Sinusoidal,EpiEstim,1600,6
9,0.0,Sinusoidal,EpiEstim,1600,6
10,0.0,Sinusoidal,EpiEstim,1600,6
11,0.0,Sinusoidal,EpiEstim,1600,6
12,0.0,Sinusoidal,EpiEstim,1600,6
13,0.0,Sinusoidal,EpiEstim,1600,6
14,0.0,Sinusoidal,EpiEstim,1600,6
15,0.0,Sinusoidal,EpiEstim,1600,6
16,0.0,Sinusoidal,EpiEstim,1600,6
17,0.0,Sinusoidal,EpiEstim,1600,6
18,0.0,Sinusoidal,EpiEstim,1600,6
19,0.0,Sinusoidal,EpiEstim,1600,6
20,0.0,Sinusoidal,EpiEstim,1600,6
21,0.0,Sinusoidal,EpiEstim,1600,6
22,0.0,Sinusoidal,EpiEstim,1600,6
23,0.0,Sinusoidal,EpiEstim,1600,6
24,0.0,Sinusoidal,EpiEstim,1600,6
25,0.0,Sinusoidal,EpiEstim,1600,6
26,0.0,Sinusoidal,EpiEstim,1600,6
27,0.0,Sinusoidal,EpiEstim,1600,6
28,0.0,Sinusoidal,EpiEstim,1600,6
29,0.0,Sinusoidal,EpiEstim,1600,6
30,0.0,Sinusoidal,EpiEstim,1600,6
1,1.0,Sinusoidal,EpiEstim,3200,6
2,3.100492907785792e-260,Sinusoidal,EpiEstim,3200,6
3,0.0,Sinusoidal,EpiEstim,3200,6
4,0.0,Sinusoidal,EpiEstim,3200,6
5,0.0,Sinusoidal,EpiEstim,3200,6
6,0.0,Sinusoidal,EpiEstim,3200,6
7,0.0,Sinusoidal,EpiEstim,3200,6
8,0.0,Sinusoidal,EpiEstim,3200,6
9,0.0,Sinusoidal,EpiEstim,3200,6
10,0.0,Sinusoidal,EpiEstim,3200,6
11,0.0,Sinusoidal,EpiEstim,3200,6
12,0.0,Sinusoidal,EpiEstim,3200,6
13,0.0,Sinusoidal,EpiEstim,3200,6
14,0.0,Sinusoidal,EpiEstim,3200,6
15,0.0,Sinusoidal,EpiEstim,3200,6
16,0.0,Sinusoidal,EpiEstim,3200,6
17,0.0,Sinusoidal,EpiEstim,3200,6
18,0.0,Sinusoidal,EpiEstim,3200,6
19,0.0,Sinusoidal,EpiEstim,3200,6
20,0.0,Sinusoidal,EpiEstim,3200,6
21,0.0,Sinusoidal,EpiEstim,3200,6
22,0.0,Sinusoidal,EpiEstim,3200,6
23,0.0,Sinusoidal,EpiEstim,3200,6
24,0.0,Sinusoidal,EpiEstim,3200,6
25,0.0,Sinusoidal,EpiEstim,3200,6
26,0.0,Sinusoidal,EpiEstim,3200,6
27,0.0,Sinusoidal,EpiEstim,3200,6
28,0.0,Sinusoidal,EpiEstim,3200,6
29,0.0,Sinusoidal,EpiEstim,3200,6
30,0.0,Sinusoidal,EpiEstim,3200,6
1,2.2963285159934747e-73,Sinusoidal,EpiEstim,25,7
2,0.814480142225466,Sinusoidal,EpiEstim,25,7
3,0.18551985471541618,Sinusoidal,EpiEstim,25,7
4,3.0591178141052846e-9,Sinusoidal,EpiEstim,25,7
5,7.370091768448752e-22,Sinusoidal,EpiEstim,25,7
6,1.2569246701696136e-35,Sinusoidal,EpiEstim,25,7
7,1.8164232980998896e-50,Sinusoidal,EpiEstim,25,7
8,2.5345826746492217e-64,Sinusoidal,EpiEstim,25,7
9,1.9309039598199012e-77,Sinusoidal,EpiEstim,25,7
10,1.626735791409171e-89,Sinusoidal,EpiEstim,25,7
11,1.3097148130404279e-99,Sinusoidal,EpiEstim,25,7
12,7.900944571360641e-107,Sinusoidal,EpiEstim,25,7
13,4.618597416388903e-112,Sinusoidal,EpiEstim,25,7
14,3.1171562350230338e-114,Sinusoidal,EpiEstim,25,7
15,1.650786576334552e-113,Sinusoidal,EpiEstim,25,7
16,1.1870485657268152e-110,Sinusoidal,EpiEstim,25,7
17,8.118116464455451e-106,Sinusoidal,EpiEstim,25,7
18,3.090788383826514e-99,Sinusoidal,EpiEstim,25,7
19,7.696986805298155e-92,Sinusoidal,EpiEstim,25,7
20,3.0960924566243507e-84,Sinusoidal,EpiEstim,25,7
21,4.7304814457173005e-77,Sinusoidal,EpiEstim,25,7
22,2.0558100307713256e-70,Sinusoidal,EpiEstim,25,7
23,6.205130542740961e-65,Sinusoidal,EpiEstim,25,7
24,3.4760801417350545e-61,Sinusoidal,EpiEstim,25,7
25,9.104144377557385e-59,Sinusoidal,EpiEstim,25,7
26,8.060599536273301e-58,Sinusoidal,EpiEstim,25,7
27,2.8187494314408678e-58,Sinusoidal,EpiEstim,25,7
28,4.137001238071262e-60,Sinusoidal,EpiEstim,25,7
29,1.1120774149876616e-62,Sinusoidal,EpiEstim,25,7
30,7.426862537722826e-66,Sinusoidal,EpiEstim,25,7
1,6.063377487224588e-77,Sinusoidal,EpiEstim,50,7
2,0.9999998971199168,Sinusoidal,EpiEstim,50,7
3,1.0288008318395064e-7,Sinusoidal,EpiEstim,50,7
4,1.5654663737538072e-22,Sinusoidal,EpiEstim,50,7
5,3.08935657187079e-42,Sinusoidal,EpiEstim,50,7
6,5.3801952953614285e-65,Sinusoidal,EpiEstim,50,7
7,5.80233673620019e-88,Sinusoidal,EpiEstim,50,7
8,4.8402693799138515e-110,Sinusoidal,EpiEstim,50,7
9,1.5718135598739747e-132,Sinusoidal,EpiEstim,50,7
10,4.2825611446692475e-151,Sinusoidal,EpiEstim,50,7
11,8.720052388189938e-167,Sinusoidal,EpiEstim,50,7
12,5.98537469999976e-179,Sinusoidal,EpiEstim,50,7
13,4.033415764121695e-187,Sinusoidal,EpiEstim,50,7
14,5.787397766896147e-191,Sinusoidal,EpiEstim,50,7
