k,p,simulation,model,TrueParam,iter
6,1.3549764251730712e-103,Step change,EpiEstim,15,4
7,6.910830605432756e-128,Step change,EpiEstim,15,4
8,1.3874286574389804e-153,Step change,EpiEstim,15,4
9,2.2600405406495113e-178,Step change,EpiEstim,15,4
10,1.0415296172610122e-202,Step change,EpiEstim,15,4
11,3.0010183242367776e-226,Step change,EpiEstim,15,4
12,1.4790519817234956e-249,Step change,EpiEstim,15,4
13,1.5434811235825937e-273,Step change,EpiEstim,15,4
14,3.04816198752822e-297,Step change,EpiEstim,15,4
15,1.91816e-319,Step change,EpiEstim,15,4
16,0.0,Step change,EpiEstim,15,4
17,0.0,Step change,EpiEstim,15,4
18,0.0,Step change,EpiEstim,15,4
19,0.0,Step change,EpiEstim,15,4
20,0.0,Step change,EpiEstim,15,4
21,0.0,Step change,EpiEstim,15,4
22,0.0,Step change,EpiEstim,15,4
23,0.0,Step change,EpiEstim,15,4
24,0.0,Step change,EpiEstim,15,4
25,0.0,Step change,EpiEstim,15,4
26,2.9e-321,Step change,EpiEstim,15,4
27,1.5366686317116234e-308,Step change,EpiEstim,15,4
28,1.587201865496103e-293,Step change,EpiEstim,15,4
29,8.228799286667047e-278,Step change,EpiEstim,15,4
30,3.267509363751006e-263,Step change,EpiEstim,15,4
1,2.9399927979338903e-59,Step change,EpiEstim,14,4
2,1.0,Step change,EpiEstim,14,4
3,6.074497486581734e-21,Step change,EpiEstim,14,4
4,4.816058721599462e-46,Step change,EpiEstim,14,4
5,6.563865483939548e-73,Step change,EpiEstim,14,4
6,1.0498106542037863e-100,Step change,EpiEstim,14,4
7,5.634245219259187e-128,Step change,EpiEstim,14,4
8,4.0031483974810715e-153,Step change,EpiEstim,14,4
9,1.1131323997242525e-177,Step change,EpiEstim,14,4
10,4.726241333005192e-202,Step change,EpiEstim,14,4
11,7.135903197258702e-228,Step change,EpiEstim,14,4
12,8.918560153765167e-252,Step change,EpiEstim,14,4
13,2.525943372958304e-274,Step change,EpiEstim,14,4
14,1.7761783611502444e-293,Step change,EpiEstim,14,4
15,2.442365870791e-311,Step change,EpiEstim,14,4
16,3.246e-321,Step change,EpiEstim,14,4
17,0.0,Step change,EpiEstim,14,4
18,0.0,Step change,EpiEstim,14,4
19,5.8e-322,Step change,EpiEstim,14,4
20,4.4454545e-317,Step change,EpiEstim,14,4
21,1.2295659175458e-309,Step change,EpiEstim,14,4
22,6.1767895869967474e-301,Step change,EpiEstim,14,4
23,1.37705772566417e-291,Step change,EpiEstim,14,4
24,2.1881622626522794e-280,Step change,EpiEstim,14,4
25,1.010610701879345e-267,Step change,EpiEstim,14,4
26,2.8681875278599e-255,Step change,EpiEstim,14,4
27,2.255638641693138e-241,Step change,EpiEstim,14,4
28,2.4655355154458934e-228,Step change,EpiEstim,14,4
29,1.7530959783335492e-215,Step change,EpiEstim,14,4
30,5.003822762126343e-206,Step change,EpiEstim,14,4
1,3.2717996894341014e-27,Step change,EpiEstim,12,4
2,1.0,Step change,EpiEstim,12,4
3,8.590583489777361e-34,Step change,EpiEstim,12,4
4,3.4751311388601315e-72,Step change,EpiEstim,12,4
5,2.305470388725666e-108,Step change,EpiEstim,12,4
6,2.540081963434488e-146,Step change,EpiEstim,12,4
7,2.965617382565129e-181,Step change,EpiEstim,12,4
8,2.7975315425190356e-215,Step change,EpiEstim,12,4
9,1.9701892797597273e-248,Step change,EpiEstim,12,4
10,8.435225818978399e-280,Step change,EpiEstim,12,4
11,2.5661723860247e-311,Step change,EpiEstim,12,4
12,0.0,Step change,EpiEstim,12,4
13,0.0,Step change,EpiEstim,12,4
14,0.0,Step change,EpiEstim,12,4
15,0.0,Step change,EpiEstim,12,4
16,0.0,Step change,EpiEstim,12,4
17,0.0,Step change,EpiEstim,12,4
18,0.0,Step change,EpiEstim,12,4
19,0.0,Step change,EpiEstim,12,4
20,0.0,Step change,EpiEstim,12,4
21,0.0,Step change,EpiEstim,12,4
22,3.3448e-318,Step change,EpiEstim,12,4
23,1.1814343184651237e-296,Step change,EpiEstim,12,4
24,3.8258340390954865e-276,Step change,EpiEstim,12,4
25,1.090529288573686e-254,Step change,EpiEstim,12,4
26,2.908683528589687e-240,Step change,EpiEstim,12,4
27,1.1907115247412207e-230,Step change,EpiEstim,12,4
28,5.6703720753429525e-226,Step change,EpiEstim,12,4
29,4.2227430685626947e-225,Step change,EpiEstim,12,4
30,2.2635441059452177e-227,Step change,EpiEstim,12,4
1,1.1899471676340324e-20,Step change,EpiEstim,11,4
2,1.0,Step change,EpiEstim,11,4
3,6.515595157081071e-39,Step change,EpiEstim,11,4
4,1.25866518175579e-84,Step change,EpiEstim,11,4
5,2.3519841629897087e-123,Step change,EpiEstim,11,4
6,3.038072726821291e-163,Step change,EpiEstim,11,4
7,7.712145141381188e-213,Step change,EpiEstim,11,4
8,1.1004197479194484e-256,Step change,EpiEstim,11,4
9,1.7773111803607022e-296,Step change,EpiEstim,11,4
10,0.0,Step change,EpiEstim,11,4
11,0.0,Step change,EpiEstim,11,4
12,0.0,Step change,EpiEstim,11,4
13,0.0,Step change,EpiEstim,11,4
14,0.0,Step change,EpiEstim,11,4
15,0.0,Step change,EpiEstim,11,4
16,0.0,Step change,EpiEstim,11,4
17,0.0,Step change,EpiEstim,11,4
18,0.0,Step change,EpiEstim,11,4
19,0.0,Step change,EpiEstim,11,4
20,0.0,Step change,EpiEstim,11,4
21,3.0e-323,Step change,EpiEstim,11,4
22,2.3402484645582004e-298,Step change,EpiEstim,11,4
23,7.957123748401455e-273,Step change,EpiEstim,11,4
24,1.0932156997392478e-254,Step change,EpiEstim,11,4
25,1.6637773261942974e-243,Step change,EpiEstim,11,4
26,8.172354274979739e-238,Step change,EpiEstim,11,4
27,1.5835247207664073e-235,Step change,EpiEstim,11,4
28,1.49934537158403e-236,Step change,EpiEstim,11,4
29,1.323213910889128e-242,Step change,EpiEstim,11,4
30,5.372054083077979e-251,Step change,EpiEstim,11,4
1,8.821230435629646e-6,Step change,EpiEstim,10,4
2,0.9999911787695642,Step change,EpiEstim,10,4
3,8.34756241769679e-50,Step change,EpiEstim,10,4
4,3.7030015269411787e-100,Step change,EpiEstim,10,4
5,4.861856994308401e-153,Step change,EpiEstim,10,4
6,1.0212631576016846e-201,Step change,EpiEstim,10,4
7,1.5972188678701878e-252,Step change,EpiEstim,10,4
8,2.4821615547824627e-304,Step change,EpiEstim,10,4
9,0.0,Step change,EpiEstim,10,4
10,0.0,Step change,EpiEstim,10,4
11,0.0,Step change,EpiEstim,10,4
12,0.0,Step change,EpiEstim,10,4
13,0.0,Step change,EpiEstim,10,4
14,0.0,Step change,EpiEstim,10,4
15,0.0,Step change,EpiEstim,10,4
16,0.0,Step change,EpiEstim,10,4
17,0.0,Step change,EpiEstim,10,4
18,0.0,Step change,EpiEstim,10,4
19,0.0,Step change,EpiEstim,10,4
20,0.0,Step change,EpiEstim,10,4
21,3.212475e-317,Step change,EpiEstim,10,4
22,1.3784570338146385e-295,Step change,EpiEstim,10,4
23,5.2628174581607945e-282,Step change,EpiEstim,10,4
24,1.2250580199258187e-275,Step change,EpiEstim,10,4
25,9.348225090652198e-275,Step change,EpiEstim,10,4
26,2.900551164291187e-278,Step change,EpiEstim,10,4
27,3.601552217782285e-285,Step change,EpiEstim,10,4
28,2.569664011539256e-295,Step change,EpiEstim,10,4
29,3.228918155287473e-308,Step change,EpiEstim,10,4
30,6.4e-323,Step change,EpiEstim,10,4
1,8.82344295184526e-64,Step change,EpiEstim,51,5
2,1.7867317448334806e-6,Step change,EpiEstim,51,5
3,0.007909341034473707,Step change,EpiEstim,51,5
4,0.08434077564613937,Step change,EpiEstim,51,5
5,0.43624246777723996,Step change,EpiEstim,51,5
6,0.050578119635310545,Step change,EpiEstim,51,5
7,0.15160861255891467,Step change,EpiEstim,51,5
8,0.0832887935436968,Step change,EpiEstim,51,5
9,0.1600120876203552,Step change,EpiEstim,51,5
10,0.024838095140485354,Step change,EpiEstim,51,5
11,0.0009036292719731212,Step change,EpiEstim,51,5
12,0.00024191202102314934,Step change,EpiEstim,51,5
13,3.086958668237219e-5,Step change,EpiEstim,51,5
14,3.210916779049576e-6,Step change,EpiEstim,51,5
15,2.1995090425766253e-7,Step change,EpiEstim,51,5
16,3.496082095711181e-8,Step change,EpiEstim,51,5
17,2.0495331579948896e-8,Step change,EpiEstim,51,5
18,9.495971539864598e-9,Step change,EpiEstim,51,5
19,8.19880796891765e-9,Step change,EpiEstim,51,5
20,3.7060311064734735e-9,Step change,EpiEstim,51,5
21,1.5154260577600808e-9,Step change,EpiEstim,51,5
22,1.1711049792516113e-10,Step change,EpiEstim,51,5
23,5.1469776862589724e-11,Step change,EpiEstim,51,5
24,8.284102845637396e-12,Step change,EpiEstim,51,5
25,7.917891769796104e-12,Step change,EpiEstim,51,5
26,4.853851592875311e-12,Step change,EpiEstim,51,5
27,1.641999169701954e-12,Step change,EpiEstim,51,5
28,4.266988135614656e-13,Step change,EpiEstim,51,5
29,1.6261493536658003e-13,Step change,EpiEstim,51,5
30,2.0740573634425085e-14,Step change,EpiEstim,51,5
1,9.027843379151442e-69,Step change,EpiEstim,34,5
2,0.9845433117629647,Step change,EpiEstim,34,5
3,0.015456688194480211,Step change,EpiEstim,34,5
4,4.25550626221593e-11,Step change,EpiEstim,34,5
5,7.340231107908847e-22,Step change,EpiEstim,34,5
6,5.748952723391119e-29,Step change,EpiEstim,34,5
7,2.7144090262763675e-35,Step change,EpiEstim,34,5
8,9.361617126410526e-42,Step change,EpiEstim,34,5
9,7.257663730601182e-48,Step change,EpiEstim,34,5
10,9.29532388485283e-54,Step change,EpiEstim,34,5
11,3.863646366704234e-61,Step change,EpiEstim,34,5
12,4.7028375019801775e-67,Step change,EpiEstim,34,5
13,5.5653812655804375e-73,Step change,EpiEstim,34,5
14,1.197536523940496e-79,Step change,EpiEstim,34,5
15,5.825136167821673e-86,Step change,EpiEstim,34,5
16,1.2190669902052356e-91,Step change,EpiEstim,34,5
17,9.688769149866656e-98,Step change,EpiEstim,34,5
18,5.403143024193316e-103,Step change,EpiEstim,34,5
19,7.267567121775729e-108,Step change,EpiEstim,34,5
20,1.5526983933482597e-112,Step change,EpiEstim,34,5
21,2.3280553770039694e-117,Step change,EpiEstim,34,5
22,2.2256618383632287e-121,Step change,EpiEstim,34,5
23,1.0291821123494683e-125,Step change,EpiEstim,34,5
24,1.3565135051022025e-129,Step change,EpiEstim,34,5
25,2.142286039776078e-133,Step change,EpiEstim,34,5
26,4.345089875651751e-137,Step change,EpiEstim,34,5
27,1.8619723424389286e-140,Step change,EpiEstim,34,5
28,4.5332414048745105e-143,Step change,EpiEstim,34,5
29,2.1602239486855863e-146,Step change,EpiEstim,34,5
30,7.04671202770066e-150,Step change,EpiEstim,34,5
1,3.399693702156101e-70,Step change,EpiEstim,26,5
2,0.999992921563639,Step change,EpiEstim,26,5
3,7.078436356807871e-6,Step change,EpiEstim,26,5
4,4.2590469720481174e-15,Step change,EpiEstim,26,5
5,9.011086897619165e-22,Step change,EpiEstim,26,5
6,2.4514631785766684e-30,Step change,EpiEstim,26,5
7,1.3568050668141116e-39,Step change,EpiEstim,26,5
8,2.5966998639694436e-47,Step change,EpiEstim,26,5
9,9.282263101702369e-55,Step change,EpiEstim,26,5
10,1.7938250449330738e-65,Step change,EpiEstim,26,5
11,8.663171857941748e-77,Step change,EpiEstim,26,5
12,1.9272615352349722e-87,Step change,EpiEstim,26,5
13,3.890117033756331e-97,Step change,EpiEstim,26,5
14,1.4008932608925024e-106,Step change,EpiEstim,26,5
15,3.982710635694754e-116,Step change,EpiEstim,26,5
16,9.446635397478269e-126,Step change,EpiEstim,26,5
17,1.0835513645640316e-135,Step change,EpiEstim,26,5
18,1.1361849599135446e-145,Step change,EpiEstim,26,5
19,1.5835303609043412e-155,Step change,EpiEstim,26,5
20,1.6147111689392337e-164,Step change,EpiEstim,26,5
21,3.848762978970209e-173,Step change,EpiEstim,26,5
22,1.1730418237488563e-181,Step change,EpiEstim,26,5
23,7.340195376482944e-190,Step change,EpiEstim,26,5
24,2.1845366924491055e-198,Step change,EpiEstim,26,5
25,8.419346657727659e-207,Step change,EpiEstim,26,5
26,1.3901594948348095e-214,Step change,EpiEstim,26,5
27,9.321482852091622e-223,Step change,EpiEstim,26,5
28,4.384649241521104e-229,Step change,EpiEstim,26,5
29,1.1545891314002659e-234,Step change,EpiEstim,26,5
30,1.0121163761140663e-238,Step change,EpiEstim,26,5
1,2.8075881031963044e-65,Step change,EpiEstim,21,5
2,0.9999983881833505,Step change,EpiEstim,21,5
3,1.6118166495434319e-6,Step change,EpiEstim,21,5
4,2.9430470004633697e-18,Step change,EpiEstim,21,5
5,1.8914218601377133e-29,Step change,EpiEstim,21,5
6,5.739255786162507e-44,Step change,EpiEstim,21,5
7,2.1202628167180352e-58,Step change,EpiEstim,21,5
8,7.808901074511707e-74,Step change,EpiEstim,21,5
9,4.5242507307073914e-88,Step change,EpiEstim,21,5
10,8.295182695254316e-103,Step change,EpiEstim,21,5
11,3.294959078717025e-116,Step change,EpiEstim,21,5
12,1.3112437760376497e-129,Step change,EpiEstim,21,5
13,5.457552251049158e-141,Step change,EpiEstim,21,5
14,4.953458222234874e-153,Step change,EpiEstim,21,5
15,9.66432760893666e-166,Step change,EpiEstim,21,5
16,2.562278280651238e-178,Step change,EpiEstim,21,5
17,2.4316299363415666e-190,Step change,EpiEstim,21,5
18,2.7800126204382337e-202,Step change,EpiEstim,21,5
19,9.672594840376925e-213,Step change,EpiEstim,21,5
20,4.717954429561967e-223,Step change,EpiEstim,21,5
21,5.1943251527380115e-232,Step change,EpiEstim,21,5
22,3.9593059397589406e-241,Step change,EpiEstim,21,5
23,2.968425659949584e-248,Step change,EpiEstim,21,5
24,1.0740793949609874e-253,Step change,EpiEstim,21,5
25,5.75660098370708e-257,Step change,EpiEstim,21,5
26,3.1161983133614724e-259,Step change,EpiEstim,21,5
27,6.1007545258729025e-260,Step change,EpiEstim,21,5
28,1.295713761113162e-259,Step change,EpiEstim,21,5
29,2.697334066107603e-258,Step change,EpiEstim,21,5
30,3.118577791302403e-256,Step change,EpiEstim,21,5
1,1.1361856826489531e-45,Step change,EpiEstim,18,5
2,0.9999999999999984,Step change,EpiEstim,18,5
3,1.5933769636995102e-15,Step change,EpiEstim,18,5
4,4.6219270062260545e-30,Step change,EpiEstim,18,5
5,6.745724255603759e-47,Step change,EpiEstim,18,5
6,1.4585886756615904e-65,Step change,EpiEstim,18,5
7,1.7301127321412164e-84,Step change,EpiEstim,18,5
8,1.5732202768959728e-100,Step change,EpiEstim,18,5
9,2.7516482989050784e-119,Step change,EpiEstim,18,5
10,1.4016865095710123e-137,Step change,EpiEstim,18,5
11,3.728810918430674e-157,Step change,EpiEstim,18,5
12,3.464588433173417e-177,Step change,EpiEstim,18,5
13,3.2711512772124582e-196,Step change,EpiEstim,18,5
14,3.002674350858671e-215,Step change,EpiEstim,18,5
15,3.3552689299330813e-233,Step change,EpiEstim,18,5
16,1.8413101670159543e-250,Step change,EpiEstim,18,5
17,1.693870870607491e-267,Step change,EpiEstim,18,5
18,1.641789218229579e-283,Step change,EpiEstim,18,5
19,2.7427307904662494e-300,Step change,EpiEstim,18,5
20,1.75976640610243e-310,Step change,EpiEstim,18,5
21,1.7438887e-317,Step change,EpiEstim,18,5
22,3.9e-322,Step change,EpiEstim,18,5
23,1.5e-323,Step change,EpiEstim,18,5
24,2.5e-323,Step change,EpiEstim,18,5
25,1.8646e-320,Step change,EpiEstim,18,5
26,1.95826255e-315,Step change,EpiEstim,18,5
27,9.170854089167743e-309,Step change,EpiEstim,18,5
28,3.7380153516148e-301,Step change,EpiEstim,18,5
29,1.478572667748159e-292,Step change,EpiEstim,18,5
30,2.2623761493909438e-282,Step change,EpiEstim,18,5
1,9.634974908024053e-53,Step change,EpiEstim,15,5
2,1.0,Step change,EpiEstim,15,5
3,2.584935374234986e-21,Step change,EpiEstim,15,5
4,6.342791745204712e-47,Step change,EpiEstim,15,5
5,9.200983974737745e-72,Step change,EpiEstim,15,5
6,2.8610766009482876e-92,Step change,EpiEstim,15,5
7,2.100717819869905e-115,Step change,EpiEstim,15,5
8,4.691376737834111e-137,Step change,EpiEstim,15,5
9,8.218164069368102e-158,Step change,EpiEstim,15,5
10,7.188429144344997e-177,Step change,EpiEstim,15,5
11,5.723006786415381e-197,Step change,EpiEstim,15,5
12,1.3375545814890145e-216,Step change,EpiEstim,15,5
13,4.72894377720383e-235,Step change,EpiEstim,15,5
14,3.670997689244451e-254,Step change,EpiEstim,15,5
15,6.378619893318932e-273,Step change,EpiEstim,15,5
16,4.1429368708622575e-290,Step change,EpiEstim,15,5
17,1.1896564709209568e-302,Step change,EpiEstim,15,5
18,2.87362033562376e-310,Step change,EpiEstim,15,5
19,9.71022847906e-313,Step change,EpiEstim,15,5
20,7.483500840884e-312,Step change,EpiEstim,15,5
21,3.105041360453744e-309,Step change,EpiEstim,15,5
22,1.5670484462098429e-304,Step change,EpiEstim,15,5
23,1.5622286182298975e-297,Step change,EpiEstim,15,5
24,2.3619965774185707e-290,Step change,EpiEstim,15,5
25,2.941310546145984e-281,Step change,EpiEstim,15,5
26,2.3155014281825414e-271,Step change,EpiEstim,15,5
27,5.630590222396386e-261,Step change,EpiEstim,15,5
28,8.685111755200275e-250,Step change,EpiEstim,15,5
29,3.5717020022729894e-238,Step change,EpiEstim,15,5
30,2.4560413659973586e-226,Step change,EpiEstim,15,5
1,9.242195531102995e-27,Step change,EpiEstim,14,5
2,1.0,Step change,EpiEstim,14,5
3,1.3503931274022764e-33,Step change,EpiEstim,14,5
4,3.507781134198296e-66,Step change,EpiEstim,14,5
5,3.328833154267277e-99,Step change,EpiEstim,14,5
6,5.255602438827088e-135,Step change,EpiEstim,14,5
7,4.5979852349399344e-173,Step change,EpiEstim,14,5
8,6.623602699579453e-210,Step change,EpiEstim,14,5
9,2.2271018082788264e-246,Step change,EpiEstim,14,5
10,6.2687794910849454e-282,Step change,EpiEstim,14,5
11,1.211941e-317,Step change,EpiEstim,14,5
12,0.0,Step change,EpiEstim,14,5
13,0.0,Step change,EpiEstim,14,5
14,0.0,Step change,EpiEstim,14,5
15,0.0,Step change,EpiEstim,14,5
16,0.0,Step change,EpiEstim,14,5
17,0.0,Step change,EpiEstim,14,5
18,0.0,Step change,EpiEstim,14,5
19,0.0,Step change,EpiEstim,14,5
20,0.0,Step change,EpiEstim,14,5
21,0.0,Step change,EpiEstim,14,5
22,0.0,Step change,EpiEstim,14,5
23,0.0,Step change,EpiEstim,14,5
24,0.0,Step change,EpiEstim,14,5
25,0.0,Step change,EpiEstim,14,5
26,0.0,Step change,EpiEstim,14,5
27,0.0,Step change,EpiEstim,14,5
28,0.0,Step change,EpiEstim,14,5
29,2.9976845424268e-310,Step change,EpiEstim,14,5
30,1.2611962057341602e-296,Step change,EpiEstim,14,5
1,2.0360812510761046e-27,Step change,EpiEstim,12,5
2,1.0,Step change,EpiEstim,12,5
3,3.206607190990204e-35,Step change,EpiEstim,12,5
4,4.826743088049959e-78,Step change,EpiEstim,12,5
5,1.2907419819161252e-124,Step change,EpiEstim,12,5
6,9.565213598803236e-170,Step change,EpiEstim,12,5
7,5.691220224680995e-213,Step change,EpiEstim,12,5
8,2.7091400406543384e-254,Step change,EpiEstim,12,5
9,2.732265098410093e-293,Step change,EpiEstim,12,5
10,0.0,Step change,EpiEstim,12,5
11,0.0,Step change,EpiEstim,12,5
12,0.0,Step change,EpiEstim,12,5
13,0.0,Step change,EpiEstim,12,5
14,0.0,Step change,EpiEstim,12,5
15,0.0,Step change,EpiEstim,12,5
16,0.0,Step change,EpiEstim,12,5
17,0.0,Step change,EpiEstim,12,5
18,0.0,Step change,EpiEstim,12,5
19,0.0,Step change,EpiEstim,12,5
20,0.0,Step change,EpiEstim,12,5
21,0.0,Step change,EpiEstim,12,5
22,0.0,Step change,EpiEstim,12,5
23,0.0,Step change,EpiEstim,12,5
24,5.0e-324,Step change,EpiEstim,12,5
25,1.2179422220618656e-299,Step change,EpiEstim,12,5
26,1.6134577553014803e-282,Step change,EpiEstim,12,5
27,2.1530000700135983e-271,Step change,EpiEstim,12,5
28,2.1035784218256055e-265,Step change,EpiEstim,12,5
29,1.0109721266454307e-263,Step change,EpiEstim,12,5
30,1.5203184526029995e-265,Step change,EpiEstim,12,5
1,2.0531370733346096e-17,Step change,EpiEstim,11,5
2,1.0,Step change,EpiEstim,11,5
3,1.0184133256225798e-52,Step change,EpiEstim,11,5
4,5.511248518696796e-107,Step change,EpiEstim,11,5
5,3.997672328229639e-152,Step change,EpiEstim,11,5
6,1.5833154021465448e-194,Step change,EpiEstim,11,5
7,6.102379541620544e-232,Step change,EpiEstim,11,5
8,8.98849379327712e-269,Step change,EpiEstim,11,5
9,2.4021063893643862e-306,Step change,EpiEstim,11,5
10,0.0,Step change,EpiEstim,11,5
11,0.0,Step change,EpiEstim,11,5
12,0.0,Step change,EpiEstim,11,5
13,0.0,Step change,EpiEstim,11,5
14,0.0,Step change,EpiEstim,11,5
15,0.0,Step change,EpiEstim,11,5
16,0.0,Step change,EpiEstim,11,5
17,0.0,Step change,EpiEstim,11,5
18,0.0,Step change,EpiEstim,11,5
19,0.0,Step change,EpiEstim,11,5
20,0.0,Step change,EpiEstim,11,5
21,0.0,Step change,EpiEstim,11,5
22,7.25141139291e-312,Step change,EpiEstim,11,5
23,9.540598107046618e-286,Step change,EpiEstim,11,5
24,4.646380068151204e-268,Step change,EpiEstim,11,5
25,8.488977552393282e-258,Step change,EpiEstim,11,5
26,4.9640568915105473e-253,Step change,EpiEstim,11,5
27,3.097467661933504e-252,Step change,EpiEstim,11,5
28,6.600345574172616e-255,Step change,EpiEstim,11,5
29,9.61277199292145e-260,Step change,EpiEstim,11,5
30,7.819030220578129e-267,Step change,EpiEstim,11,5
1,1.9810168945213183e-20,Step change,EpiEstim,10,5
2,1.0,Step change,EpiEstim,10,5
3,5.45477379744125e-52,Step change,EpiEstim,10,5
4,1.0308668916674978e-99,Step change,EpiEstim,10,5
5,4.101363090230463e-149,Step change,EpiEstim,10,5
6,7.085133145746848e-197,Step change,EpiEstim,10,5
7,1.607916856529707e-245,Step change,EpiEstim,10,5
8,5.175585134059583e-294,Step change,EpiEstim,10,5
9,0.0,Step change,EpiEstim,10,5
10,0.0,Step change,EpiEstim,10,5
11,0.0,Step change,EpiEstim,10,5
12,0.0,Step change,EpiEstim,10,5
13,0.0,Step change,EpiEstim,10,5
14,0.0,Step change,EpiEstim,10,5
15,0.0,Step change,EpiEstim,10,5
16,0.0,Step change,EpiEstim,10,5
17,0.0,Step change,EpiEstim,10,5
18,0.0,Step change,EpiEstim,10,5
19,0.0,Step change,EpiEstim,10,5
20,0.0,Step change,EpiEstim,10,5
21,3.4453794152895295e-308,Step change,EpiEstim,10,5
22,6.035108549866316e-286,Step change,EpiEstim,10,5
23,1.8169330244057875e-272,Step change,EpiEstim,10,5
24,5.6416604769451025e-266,Step change,EpiEstim,10,5
25,7.080934502609208e-265,Step change,EpiEstim,10,5
26,7.969264589559381e-268,Step change,EpiEstim,10,5
27,1.6151318735219907e-274,Step change,EpiEstim,10,5
28,1.6616125861833992e-284,Step change,EpiEstim,10,5
29,2.219232914045416e-297,Step change,EpiEstim,10,5
30,7.1413146276e-313,Step change,EpiEstim,10,5
1,5.060484246521764e-71,Step change,EpiEstim,51,6
2,1.9065045549798885e-8,Step change,EpiEstim,51,6
3,0.019373749532438506,Step change,EpiEstim,51,6
4,0.15898461581413015,Step change,EpiEstim,51,6
5,0.03534412454941541,Step change,EpiEstim,51,6
6,0.37645374611102406,Step change,EpiEstim,51,6
7,0.1455329531527866,Step change,EpiEstim,51,6
8,0.12940832223765358,Step change,EpiEstim,51,6
9,0.1160921657566762,Step change,EpiEstim,51,6
10,0.01726600984844148,Step change,EpiEstim,51,6
11,0.00134191537846988,Step change,EpiEstim,51,6
12,0.00016058859469747727,Step change,EpiEstim,51,6
13,3.331267569133751e-5,Step change,EpiEstim,51,6
14,5.86968911963132e-6,Step change,EpiEstim,51,6
15,2.3855715619777608e-6,Step change,EpiEstim,51,6
16,1.9897451675312485e-7,Step change,EpiEstim,51,6
17,1.8786211129350525e-8,Step change,EpiEstim,51,6
18,4.102841578039611e-9,Step change,EpiEstim,51,6
19,1.469451524716099e-10,Step change,EpiEstim,51,6
20,1.149873996374615e-11,Step change,EpiEstim,51,6
21,7.85727837186355e-13,Step change,EpiEstim,51,6
22,3.624594601501704e-14,Step change,EpiEstim,51,6
23,1.1957171705903098e-14,Step change,EpiEstim,51,6
24,5.970936722201643e-16,Step change,EpiEstim,51,6
25,6.554894261528266e-17,Step change,EpiEstim,51,6
26,8.970386653814986e-18,Step change,EpiEstim,51,6
27,7.822869314736382e-19,Step change,EpiEstim,51,6
28,7.572503261243664e-20,Step change,EpiEstim,51,6
29,1.107022863652859e-20,Step change,EpiEstim,51,6
30,9.896617441999315e-22,Step change,EpiEstim,51,6
1,4.875017010192974e-66,Step change,EpiEstim,34,6
2,0.9994672844031194,Step change,EpiEstim,34,6
3,0.0005327005116996784,Step change,EpiEstim,34,6
4,1.508515274869246e-8,Step change,EpiEstim,34,6
5,2.8207838435042374e-14,Step change,EpiEstim,34,6
6,1.2920098847027013e-22,Step change,EpiEstim,34,6
7,2.066052001958622e-30,Step change,EpiEstim,34,6
8,4.1797209333611325e-37,Step change,EpiEstim,34,6
9,1.840586432980832e-43,Step change,EpiEstim,34,6
10,9.423518495997953e-50,Step change,EpiEstim,34,6
11,2.114300322258262e-56,Step change,EpiEstim,34,6
12,8.880985833540278e-64,Step change,EpiEstim,34,6
13,1.4863343650302113e-71,Step change,EpiEstim,34,6
14,1.92538477402207e-79,Step change,EpiEstim,34,6
15,1.2970902765768516e-86,Step change,EpiEstim,34,6
16,3.159692699234357e-94,Step change,EpiEstim,34,6
17,2.654551887890202e-101,Step change,EpiEstim,34,6
18,6.4752663256250466e-108,Step change,EpiEstim,34,6
19,2.8533252219946942e-114,Step change,EpiEstim,34,6
20,6.8225515301856e-121,Step change,EpiEstim,34,6
21,5.960244481539611e-127,Step change,EpiEstim,34,6
22,3.108458081952038e-133,Step change,EpiEstim,34,6
23,8.214258611639891e-139,Step change,EpiEstim,34,6
24,1.0505788160532041e-143,Step change,EpiEstim,34,6
25,1.1229344680968161e-148,Step change,EpiEstim,34,6
26,3.602977234211435e-154,Step change,EpiEstim,34,6
27,6.785660416323777e-159,Step change,EpiEstim,34,6
28,2.9468871161950763e-163,Step change,EpiEstim,34,6
29,6.83342511694802e-168,Step change,EpiEstim,34,6
30,1.7753695396106668e-172,Step change,EpiEstim,34,6
1,4.128770553947779e-71,Step change,EpiEstim,26,6
2,0.9999965751062196,Step change,EpiEstim,26,6
3,3.424763323634137e-6,Step change,EpiEstim,26,6
4,1.3043549368932602e-10,Step change,EpiEstim,26,6
5,2.1212412377146658e-14,Step change,EpiEstim,26,6
6,2.6262838193009474e-21,Step change,EpiEstim,26,6
7,4.051227201370474e-28,Step change,EpiEstim,26,6
8,6.049181952987224e-36,Step change,EpiEstim,26,6
9,1.4247472466065834e-42,Step change,EpiEstim,26,6
10,5.282979934537144e-49,Step change,EpiEstim,26,6
11,7.357263224294625e-57,Step change,EpiEstim,26,6
12,7.682215836791507e-65,Step change,EpiEstim,26,6
13,3.3143434136444513e-73,Step change,EpiEstim,26,6
14,3.225722643039182e-80,Step change,EpiEstim,26,6
15,1.2009601903985837e-86,Step change,EpiEstim,26,6
16,8.689247169483179e-94,Step change,EpiEstim,26,6
17,2.7131719098946587e-101,Step change,EpiEstim,26,6
18,7.162625231454287e-108,Step change,EpiEstim,26,6
19,2.0765040863163477e-114,Step change,EpiEstim,26,6
