eta,p,simulation,model
0.20600000000000002,1.3175593893211736e-69,flu,EpiFilter
0.207,4.0313173294472317e-69,flu,EpiFilter
0.208,1.2210491861724311e-68,flu,EpiFilter
0.209,3.6616623673811368e-68,flu,EpiFilter
0.21,1.0872547769804494e-67,flu,EpiFilter
0.21100000000000002,3.19698444839697e-67,flu,EpiFilter
0.21200000000000002,9.310082772926244e-67,flu,EpiFilter
0.213,2.685452057393059e-66,flu,EpiFilter
0.214,7.673235291604751e-66,flu,EpiFilter
0.215,2.1721143272871695e-65,flu,EpiFilter
0.216,6.092213312939409e-65,flu,EpiFilter
0.217,1.693169333222187e-64,flu,EpiFilter
0.218,4.663399185070121e-64,flu,EpiFilter
0.219,1.2729904908045838e-63,flu,EpiFilter
0.22,3.444379483212814e-63,flu,EpiFilter
0.221,9.238520736123384e-63,flu,EpiFilter
0.222,2.456638692200797e-62,flu,EpiFilter
0.22299999999999998,6.476923963799379e-62,flu,EpiFilter
0.224,1.693267974171558e-61,flu,EpiFilter
0.225,4.389875203472216e-61,flu,EpiFilter
0.226,1.1287244186187193e-60,flu,EpiFilter
0.227,2.878538926113718e-60,flu,EpiFilter
0.228,7.281878085972196e-60,flu,EpiFilter
0.22899999999999998,1.8274267904180707e-59,flu,EpiFilter
0.23,4.5498758500884325e-59,flu,EpiFilter
0.231,1.123981823568869e-58,flu,EpiFilter
0.232,2.7552178652934557e-58,flu,EpiFilter
0.233,6.702329668995456e-58,flu,EpiFilter
0.23399999999999999,1.6180972265806343e-57,flu,EpiFilter
0.235,3.87728549567214e-57,flu,EpiFilter
0.236,9.222107719511316e-57,flu,EpiFilter
0.23700000000000002,2.1774405510986108e-56,flu,EpiFilter
0.23800000000000002,5.103994008081162e-56,flu,EpiFilter
0.239,1.1878328645779428e-55,flu,EpiFilter
0.24,2.744827308848933e-55,flu,EpiFilter
0.241,6.2982802554337496e-55,flu,EpiFilter
0.242,1.4351871983403336e-54,flu,EpiFilter
0.24300000000000002,3.247930140866817e-54,flu,EpiFilter
0.24400000000000002,7.300421033030727e-54,flu,EpiFilter
0.245,1.6299091040229603e-53,flu,EpiFilter
0.246,3.614796673861161e-53,flu,EpiFilter
0.247,7.964155862271071e-53,flu,EpiFilter
0.248,1.7432553876326856e-52,flu,EpiFilter
0.249,3.791205255242107e-52,flu,EpiFilter
0.25,8.192526525259451e-52,flu,EpiFilter
0.251,1.7591853110495525e-51,flu,EpiFilter
0.252,3.753937526660105e-51,flu,EpiFilter
0.253,7.961087507212874e-51,flu,EpiFilter
0.254,1.678013701998375e-50,flu,EpiFilter
0.255,3.515473721132582e-50,flu,EpiFilter
0.256,7.32090243014698e-50,flu,EpiFilter
0.257,1.5155302892913012e-49,flu,EpiFilter
0.25799999999999995,3.1189639970553215e-49,flu,EpiFilter
0.259,6.3815770686952974e-49,flu,EpiFilter
0.26,1.2982055101815277e-48,flu,EpiFilter
0.261,2.6259242422380805e-48,flu,EpiFilter
0.262,5.281648351999209e-48,flu,EpiFilter
0.26299999999999996,1.0564045025678623e-47,flu,EpiFilter
0.264,2.1013050147234135e-47,flu,EpiFilter
0.26499999999999996,4.1569075606296955e-47,flu,EpiFilter
0.266,8.178959985058004e-47,flu,EpiFilter
0.267,1.6006485516644043e-46,flu,EpiFilter
0.268,3.115928819271461e-46,flu,EpiFilter
0.269,6.033869049077665e-46,flu,EpiFilter
0.26999999999999996,1.1623687786312626e-45,flu,EpiFilter
0.271,2.2276877296789235e-45,flu,EpiFilter
0.272,4.247656185501526e-45,flu,EpiFilter
0.273,8.058443173215397e-45,flu,EpiFilter
0.274,1.521183132204908e-44,flu,EpiFilter
0.27499999999999997,2.85734033688251e-44,flu,EpiFilter
0.276,5.340892780602875e-44,flu,EpiFilter
0.27699999999999997,9.934778949561013e-44,flu,EpiFilter
0.278,1.8391443369852302e-43,flu,EpiFilter
0.279,3.388497937927938e-43,flu,EpiFilter
0.27999999999999997,6.213735294085163e-43,flu,EpiFilter
0.281,1.1341550936254026e-42,flu,EpiFilter
0.282,2.0605642094882038e-42,flu,EpiFilter
0.28300000000000003,3.726605812753088e-42,flu,EpiFilter
0.284,6.709246164828024e-42,flu,EpiFilter
0.285,1.2025028040252724e-41,flu,EpiFilter
0.28600000000000003,2.1457023797809835e-41,flu,EpiFilter
0.287,3.811909425626733e-41,flu,EpiFilter
0.28800000000000003,6.74254478811843e-41,flu,EpiFilter
0.289,1.1874943194752407e-40,flu,EpiFilter
0.29,2.08249380913946e-40,flu,EpiFilter
0.291,3.6366223896031647e-40,flu,EpiFilter
0.292,6.324011263622772e-40,flu,EpiFilter
0.29300000000000004,1.0951772669885605e-39,flu,EpiFilter
0.294,1.8888209231669082e-39,flu,EpiFilter
0.295,3.244357838450068e-39,flu,EpiFilter
0.296,5.5502831115716655e-39,flu,EpiFilter
0.297,9.457287181404049e-39,flu,EpiFilter
0.29800000000000004,1.6050904446605077e-38,flu,EpiFilter
0.299,2.7135022271213353e-38,flu,EpiFilter
0.30000000000000004,4.5695628901087355e-38,flu,EpiFilter
0.301,7.665647015647145e-38,flu,EpiFilter
0.302,1.2810567056573253e-37,flu,EpiFilter
0.303,2.1327933938184237e-37,flu,EpiFilter
0.304,3.537573367127876e-37,flu,EpiFilter
0.30500000000000005,5.845928855359113e-37,flu,EpiFilter
0.306,9.625160716759093e-37,flu,EpiFilter
0.307,1.5790056014205987e-36,flu,EpiFilter
0.308,2.581042894927139e-36,flu,EpiFilter
0.309,4.2039460404230914e-36,flu,EpiFilter
0.31,6.82313128152006e-36,flu,EpiFilter
0.311,1.1035427663117986e-35,flu,EpiFilter
0.312,1.7786375577058306e-35,flu,EpiFilter
0.313,2.8568829282041243e-35,flu,EpiFilter
0.314,4.573174927468349e-35,flu,EpiFilter
0.315,7.295870296567447e-35,flu,EpiFilter
0.316,1.160068678002979e-34,flu,EpiFilter
0.317,1.8384458283012695e-34,flu,EpiFilter
0.318,2.9039664938540997e-34,flu,EpiFilter
0.319,4.572133818676264e-34,flu,EpiFilter
0.32,7.1753919635615104e-34,flu,EpiFilter
0.321,1.1224948222119023e-33,flu,EpiFilter
0.32199999999999995,1.7504414819596845e-33,flu,EpiFilter
0.323,2.721120387240969e-33,flu,EpiFilter
0.324,4.2169365193411606e-33,flu,EpiFilter
0.325,6.514898010984996e-33,flu,EpiFilter
0.326,1.0034399785166891e-32,flu,EpiFilter
0.32699999999999996,1.5408495542296244e-32,flu,EpiFilter
0.328,2.3589885900499554e-32,flu,EpiFilter
0.32899999999999996,3.600806540603809e-32,flu,EpiFilter
0.33,5.480163738880024e-32,flu,EpiFilter
0.331,8.316075143210486e-32,flu,EpiFilter
0.332,1.2583040730333267e-31,flu,EpiFilter
0.333,1.898480793806151e-31,flu,EpiFilter
0.33399999999999996,2.856216880569808e-31,flu,EpiFilter
0.335,4.285005307322704e-31,flu,EpiFilter
0.33599999999999997,6.410582281713996e-31,flu,EpiFilter
0.337,9.564012442710127e-31,flu,EpiFilter
0.338,1.4229505798997344e-30,flu,EpiFilter
0.33899999999999997,2.111333852193615e-30,flu,EpiFilter
0.34,3.1242924637468917e-30,flu,EpiFilter
0.34099999999999997,4.610884924963188e-30,flu,EpiFilter
0.342,6.786795523856979e-30,flu,EpiFilter
0.343,9.963296702704115e-30,flu,EpiFilter
0.344,1.4588445338147405e-29,flu,EpiFilter
0.34500000000000003,2.130552980374194e-29,flu,EpiFilter
0.346,3.1035779955734153e-29,flu,EpiFilter
0.34700000000000003,4.509511618379066e-29,flu,EpiFilter
0.348,6.535853297920353e-29,flu,EpiFilter
0.349,9.449097688639398e-29,flu,EpiFilter
0.35000000000000003,1.3627081709636379e-28,flu,EpiFilter
0.351,1.9604193514736268e-28,flu,EpiFilter
0.35200000000000004,2.8134404474347613e-28,flu,EpiFilter
0.353,4.0278939543907162e-28,flu,EpiFilter
0.354,5.7527926421172105e-28,flu,EpiFilter
0.355,8.196879418199276e-28,flu,EpiFilter
0.356,1.1651884125912577e-27,flu,EpiFilter
0.35700000000000004,1.652456791538472e-27,flu,EpiFilter
0.358,2.3380773920260834e-27,flu,EpiFilter
0.359,3.300584449009902e-27,flu,EpiFilter
0.36,4.6487298209874285e-27,flu,EpiFilter
0.361,6.532771400097296e-27,flu,EpiFilter
0.362,9.159851573266748e-27,flu,EpiFilter
0.363,1.2814901404332743e-26,flu,EpiFilter
0.36400000000000005,1.788899380673789e-26,flu,EpiFilter
0.365,2.491771658498759e-26,flu,EpiFilter
0.366,3.463299449461762e-26,flu,EpiFilter
0.367,4.803292450056889e-26,flu,EpiFilter
0.368,6.647568626267282e-26,flu,EpiFilter
0.36900000000000005,9.180556236530692e-26,flu,EpiFilter
0.37,1.2652169492084858e-25,flu,EpiFilter
0.371,1.7400360451230922e-25,flu,EpiFilter
0.372,2.3881194622618716e-25,flu,EpiFilter
0.373,3.2708878791060024e-25,flu,EpiFilter
0.374,4.470892691690106e-25,flu,EpiFilter
0.375,6.098863511344861e-25,flu,EpiFilter
0.376,8.303031565991066e-25,flu,EpiFilter
0.377,1.128143971043655e-24,flu,EpiFilter
0.378,1.5298164036293119e-24,flu,EpiFilter
0.379,2.070464863392129e-24,flu,EpiFilter
0.38,2.7967711310165934e-24,flu,EpiFilter
0.38099999999999995,3.770623609199783e-24,flu,EpiFilter
0.382,5.073915610806176e-24,flu,EpiFilter
0.383,6.814808326712635e-24,flu,EpiFilter
0.384,9.135890360452045e-24,flu,EpiFilter
0.385,1.2224788533714526e-23,flu,EpiFilter
0.38599999999999995,1.6327941104059342e-23,flu,EpiFilter
0.387,2.1768443434187245e-23,flu,EpiFilter
0.388,2.896912857891115e-23,flu,EpiFilter
0.389,3.848236504283738e-23,flu,EpiFilter
0.39,5.102845836378115e-23,flu,EpiFilter
0.39099999999999996,6.754505367954843e-23,flu,EpiFilter
0.392,8.925057974761619e-23,flu,EpiFilter
0.39299999999999996,1.177255841502074e-22,flu,EpiFilter
0.394,1.5501682568376985e-22,flu,EpiFilter
0.395,2.0377026396840842e-22,flu,EpiFilter
0.396,2.674006807862977e-22,flu,EpiFilter
0.397,3.503076598009897e-22,flu,EpiFilter
0.39799999999999996,4.581501361323846e-22,flu,EpiFilter
0.399,5.981948214709611e-22,flu,EpiFilter
0.39999999999999997,7.79757657099512e-22,flu,EpiFilter
0.401,1.0147622215277965e-21,flu,EpiFilter
0.402,1.3184449355123506e-21,flu,EpiFilter
0.40299999999999997,1.710244226271036e-21,flu,EpiFilter
0.404,2.2149198529006988e-21,flu,EpiFilter
0.40499999999999997,2.8639597434070624e-21,flu,EpiFilter
0.406,3.697345420362091e-21,flu,EpiFilter
0.407,4.765763966720794e-21,flu,EpiFilter
0.408,6.133375195555514e-21,flu,EpiFilter
0.40900000000000003,7.881268070958356e-21,flu,EpiFilter
0.41,1.0111771487951185e-20,flu,EpiFilter
0.41100000000000003,1.2953822469069593e-20,flu,EpiFilter
0.412,1.656964113220552e-20,flu,EpiFilter
0.413,2.11630181798546e-20,flu,EpiFilter
0.41400000000000003,2.6989589254766647e-20,flu,EpiFilter
0.415,3.436955381658967e-20,flu,EpiFilter
0.41600000000000004,4.37033972274016e-20,flu,EpiFilter
0.417,5.549129708230147e-20,flu,EpiFilter
0.418,7.035704276839188e-20,flu,EpiFilter
0.419,8.90774758799919e-20,flu,EpiFilter
0.42,1.1261867452284496e-19,flu,EpiFilter
0.42100000000000004,1.421803638999388e-19,flu,EpiFilter
0.422,1.7925034742205406e-19,flu,EpiFilter
0.42300000000000004,2.2567112702090325e-19,flu,EpiFilter
0.424,2.837213303041516e-19,flu,EpiFilter
0.425,3.5621509977191963e-19,flu,EpiFilter
0.426,4.466232421230206e-19,flu,EpiFilter
0.427,5.592207032745616e-19,flu,EpiFilter
0.42800000000000005,6.992658500940393e-19,flu,EpiFilter
0.429,8.732181299731083e-19,flu,EpiFilter
0.43,1.089001975921511e-18,flu,EpiFilter
0.431,1.3563263648439839e-18,flu,EpiFilter
0.432,1.6870712634265939e-18,flu,EpiFilter
0.43300000000000005,2.0957543601536194e-18,flu,EpiFilter
0.434,2.6000940423935314e-18,flu,EpiFilter
0.435,3.221687602932008e-18,flu,EpiFilter
0.436,3.9868272306403485e-18,flu,EpiFilter
0.437,4.927480548007779e-18,flu,EpiFilter
0.438,6.082467411627633e-18,flu,EpiFilter
0.439,7.498870515164893e-18,flu,EpiFilter
0.44,9.233724172182176e-18,flu,EpiFilter
0.441,1.135603367521273e-17,flu,EpiFilter
0.442,1.3949187020116016e-17,flu,EpiFilter
0.443,1.7113831773066937e-17,flu,EpiFilter
0.444,2.0971302696837012e-17,flu,EpiFilter
0.44499999999999995,2.5667700737076292e-17,flu,EpiFilter
0.446,3.137874143585889e-17,flu,EpiFilter
0.447,3.83155111751078e-17,flu,EpiFilter
0.448,4.673129330083813e-17,flu,EpiFilter
0.449,5.692965364736003e-17,flu,EpiFilter
0.44999999999999996,6.92740068481465e-17,flu,EpiFilter
0.451,8.419892175032152e-17,flu,EpiFilter
0.45199999999999996,1.0222346699523719e-16,flu,EpiFilter
0.453,1.2396694725030233e-16,flu,EpiFilter
0.454,1.5016743765175127e-16,flu,EpiFilter
0.455,1.8170358985983287e-16,flu,EpiFilter
0.456,2.196202589901437e-16,flu,EpiFilter
0.45699999999999996,2.6515858800604526e-16,flu,EpiFilter
0.458,3.1979128654508637e-16,flu,EpiFilter
0.459,3.852639564426638e-16,flu,EpiFilter
0.46,4.63643448476792e-16,flu,EpiFilter
0.461,5.573743864114126e-16,flu,EpiFilter
0.46199999999999997,6.693451679033138e-16,flu,EpiFilter
0.463,8.02964950204384e-16,flu,EpiFilter
0.46399999999999997,9.62253355176635e-16,flu,EpiFilter
0.465,1.1519448866669042e-15,flu,EpiFilter
0.466,1.3776103479658948e-15,flu,EpiFilter
0.46699999999999997,1.6457978825864702e-15,flu,EpiFilter
0.468,1.9641966432227666e-15,flu,EpiFilter
0.469,2.3418265273491862e-15,flu,EpiFilter
0.47000000000000003,2.7892579100982198e-15,flu,EpiFilter
0.471,3.318865863076015e-15,flu,EpiFilter
0.472,3.945123979951212e-15,flu,EpiFilter
0.47300000000000003,4.68494364489983e-15,flu,EpiFilter
0.474,5.5580653885947146e-15,flu,EpiFilter
0.47500000000000003,6.587509889550782e-15,flu,EpiFilter
0.476,7.800097208823277e-15,flu,EpiFilter
0.477,9.227044006991396e-15,flu,EpiFilter
0.478,1.0904649799741923e-14,flu,EpiFilter
0.479,1.2875084778545701e-14,flu,EpiFilter
0.48000000000000004,1.5187293375424207e-14,flu,EpiFilter
0.481,1.7898029605495104e-14,flu,EpiFilter
0.482,2.1073042301497817e-14,flu,EpiFilter
0.483,2.478843068518813e-14,flu,EpiFilter
0.484,2.913219332989382e-14,flu,EpiFilter
0.48500000000000004,3.420599648596775e-14,flu,EpiFilter
0.486,4.012719100135389e-14,flu,EpiFilter
0.48700000000000004,4.7031110707576625e-14,flu,EpiFilter
0.488,5.5073689199619685e-14,flu,EpiFilter
0.489,6.443443645864319e-14,flu,EpiFilter
0.49,7.531982179817624e-14,flu,EpiFilter
0.491,8.796711521000234e-14,flu,EpiFilter
0.49200000000000005,1.0264874540268094e-13,flu,EpiFilter
0.493,1.1967723972591902e-13,flu,EpiFilter
0.494,1.3941081882626566e-13,flu,EpiFilter
0.495,1.622597273586626e-13,flu,EpiFilter
0.496,1.886933914626146e-13,flu,EpiFilter
0.497,2.1924850409411314e-13,flu,EpiFilter
0.498,2.5453815077104637e-13,flu,EpiFilter
0.499,2.952621009549747e-13,flu,EpiFilter
0.5,3.422184042572112e-13,flu,EpiFilter
0.501,3.9631644605006444e-13,flu,EpiFilter
0.502,4.585916340109009e-13,flu,EpiFilter
0.503,5.302219057697244e-13,flu,EpiFilter
0.504,6.125462683258723e-13,flu,EpiFilter
0.505,7.070856023994054e-13,flu,EpiFilter
0.506,8.155659895775383e-13,flu,EpiFilter
0.507,9.399448471852244e-13,flu,EpiFilter
0.508,1.082440185459471e-12,flu,EpiFilter
0.509,1.2455633340523563e-12,flu,EpiFilter
0.5099999999999999,1.4321555203770962e-12,flu,EpiFilter
0.511,1.6454287210707266e-12,flu,EpiFilter
0.512,1.8890112501635905e-12,flu,EpiFilter
0.513,2.166998593705842e-12,flu,EpiFilter
0.514,2.4840100508928644e-12,flu,EpiFilter
0.5149999999999999,2.8452517965046058e-12,flu,EpiFilter
0.516,3.2565870390512034e-12,flu,EpiFilter
0.517,3.724614013795299e-12,flu,EpiFilter
0.518,4.256752620172273e-12,flu,EpiFilter
0.519,4.861340589459827e-12,flu,EpiFilter
0.5199999999999999,5.547740151365234e-12,flu,EpiFilter
0.521,6.326456257863832e-12,flu,EpiFilter
0.522,7.209267519754303e-12,flu,EpiFilter
0.523,8.209371116401564e-12,flu,EpiFilter
0.524,9.34154305266841e-12,flu,EpiFilter
0.5249999999999999,1.0622315259655243e-11,flu,EpiFilter
0.526,1.2070171168097618e-11,flu,EpiFilter
0.527,1.3705761525971115e-11,flu,EpiFilter
0.528,1.5552142385389528e-11,flu,EpiFilter
0.5289999999999999,1.7635037349424408e-11,flu,EpiFilter
0.5299999999999999,1.9983126347194764e-11,flu,EpiFilter
0.531,2.2628363396950443e-11,flu,EpiFilter
0.532,2.56063260219115e-11,flu,EpiFilter
0.533,2.8956599204188695e-11,flu,EpiFilter
0.5339999999999999,3.27231969980865e-11,flu,EpiFilter
0.535,3.695502517707519e-11,flu,EpiFilter
0.536,4.170638855967005e-11,flu,EpiFilter
0.537,4.7037546948963944e-11,flu,EpiFilter
0.538,5.301532393019023e-11,flu,EpiFilter
0.5389999999999999,5.971377310119422e-11,flu,EpiFilter
0.54,6.721490666342108e-11,flu,EpiFilter
0.541,7.560949167704346e-11,flu,EpiFilter
0.542,8.499791968456533e-11,flu,EpiFilter
0.543,9.54911558334547e-11,flu,EpiFilter
0.5439999999999999,1.072117740821553e-10,flu,EpiFilter
0.545,1.2029508555570507e-10,flu,EpiFilter
0.546,1.3489036762929303e-10,flu,EpiFilter
0.547,1.5116220186093087e-10,flu,EpiFilter
0.5479999999999999,1.6929192947058554e-10,flu,EpiFilter
0.5489999999999999,1.8947923367343996e-10,flu,EpiFilter
0.55,2.1194385882027682e-10,flu,EpiFilter
0.551,2.3692747698140145e-10,flu,EpiFilter
0.552,2.6469571333295e-10,flu,EpiFilter
0.5529999999999999,2.9554034246577465e-10,flu,EpiFilter
0.5539999999999999,3.2978166854325457e-10,flu,EpiFilter
0.555,3.677711030810885e-10,flu,EpiFilter
0.556,4.098939550159546e-10,flu,EpiFilter
0.557,4.565724486733622e-10,flu,EpiFilter
0.5579999999999999,5.082689862285916e-10,flu,EpiFilter
0.5589999999999999,5.654896723007114e-10,flu,EpiFilter
0.56,6.287881194083306e-10,flu,EpiFilter
0.561,6.987695541603935e-10,flu,EpiFilter
0.562,7.760952452590508e-10,flu,EpiFilter
0.563,8.614872756471147e-10,flu,EpiFilter
0.564,9.557336824525484e-10,flu,EpiFilter
0.5650000000000001,1.0596939897531675e-9,flu,EpiFilter
0.5660000000000001,1.1743051606326908e-9,flu,EpiFilter
0.567,1.3005879964878564e-9,flu,EpiFilter
0.568,1.4396540131337245e-9,flu,EpiFilter
0.569,1.592712824857554e-9,flu,EpiFilter
0.5700000000000001,1.7610800693006895e-9,flu,EpiFilter
0.5710000000000001,1.946185907800658e-9,flu,EpiFilter
0.572,2.149584137666513e-9,flu,EpiFilter
0.573,2.372961954767408e-9,flu,EpiFilter
0.574,2.6181504068116154e-9,flu,EpiFilter
0.5750000000000001,2.887135579715474e-9,flu,EpiFilter
0.5760000000000001,3.182070561625075e-9,flu,EpiFilter
0.577,3.5052882313311526e-9,flu,EpiFilter
0.578,3.859314920090581e-9,flu,EpiFilter
0.579,4.246884998245487e-9,flu,EpiFilter
0.5800000000000001,4.6709564404176026e-9,flu,EpiFilter
0.581,5.134727425584202e-9,flu,EpiFilter
0.582,5.6416540309137056e-9,flu,EpiFilter
0.583,6.1954690808531685e-9,flu,EpiFilter
0.584,6.800202215738913e-9,flu,EpiFilter
0.5850000000000001,7.460201246945224e-9,flu,EpiFilter
0.586,8.180154868463384e-9,flu,EpiFilter
0.587,8.965116797764558e-9,flu,EpiFilter
0.588,9.820531421754488e-9,flu,EpiFilter
0.589,1.0752261026760138e-8,flu,EpiFilter
0.5900000000000001,1.1766614694521182e-8,flu,EpiFilter
0.591,1.2870378949540284e-8,flu,EpiFilter
0.592,1.4070850246084923e-8,flu,EpiFilter
0.593,1.5375869386885236e-8,flu,EpiFilter
0.594,1.6793857968419395e-8,flu,EpiFilter
0.5950000000000001,1.8333856951594897e-8,flu,EpiFilter
0.596,2.000556745966649e-8,flu,EpiFilter
0.597,2.181939390901327e-8,flu,EpiFilter
0.598,2.3786489581792222e-8,flu,EpiFilter
0.5990000000000001,2.5918804753045853e-8,flu,EpiFilter
0.6,2.8229137488532894e-8,flu,EpiFilter
0.601,3.073118723295176e-8,flu,EpiFilter
0.602,3.343961131213271e-8,flu,EpiFilter
0.603,3.637008447606519e-8,flu,EpiFilter
0.6040000000000001,3.9539361613513e-8,flu,EpiFilter
0.605,4.2965343772470326e-8,flu,EpiFilter
0.606,4.6667147624262125e-8,flu,EpiFilter
0.607,5.066517851266824e-8,flu,EpiFilter
0.608,5.4981207233347066e-8,flu,EpiFilter
0.6090000000000001,5.963845069138139e-8,flu,EpiFilter
0.61,6.466165658941792e-8,flu,EpiFilter
0.611,7.007719230157193e-8,flu,EpiFilter
0.612,7.591313809110578e-8,flu,EpiFilter
0.613,8.219938483447933e-8,flu,EpiFilter
0.6140000000000001,8.896773641607196e-8,flu,EpiFilter
0.615,9.625201696167257e-8,flu,EpiFilter
0.616,1.0408818308174621e-7,flu,EpiFilter
0.617,1.1251444129756233e-7,flu,EpiFilter
0.618,1.2157137082716808e-7,flu,EpiFilter
0.619,1.3130205190911736e-7,flu,EpiFilter
0.62,1.4175219984538038e-7,flu,EpiFilter
0.621,1.5297030494658064e-7,flu,EpiFilter
0.622,1.650077785643497e-7,flu,EpiFilter
0.623,1.779191053976739e-7,flu,EpiFilter
0.624,1.9176200226153656e-7,flu,EpiFilter
0.625,2.065975835074709e-7,flu,EpiFilter
0.626,2.224905332861954e-7,flu,EpiFilter
0.627,2.3950928484352216e-7,flu,EpiFilter
0.628,2.577262070424917e-7,flu,EpiFilter
0.629,2.7721779830137326e-7,flu,EpiFilter
0.63,2.980648881411746e-7,flu,EpiFilter
0.631,3.2035284653329674e-7,flu,EpiFilter
0.632,3.441718012369342e-7,flu,EpiFilter
0.633,3.696168633171332e-7,flu,EpiFilter
0.634,3.9678836102974407e-7,flu,EpiFilter
0.635,4.2579208225918757e-7,flu,EpiFilter
0.636,4.5673952569322645e-7,flu,EpiFilter
0.637,4.897481609152596e-7,flu,EpiFilter
0.6379999999999999,5.249416975906822e-7,flu,EpiFilter
0.639,5.624503639222136e-7,flu,EpiFilter
0.64,6.024111945439222e-7,flu,EpiFilter
0.641,6.449683280184894e-7,flu,EpiFilter
0.642,6.90273314097918e-7,flu,EpiFilter
0.6429999999999999,7.384854309053649e-7,flu,EpiFilter
0.644,7.897720121801552e-7,flu,EpiFilter
0.645,8.44308784736508e-7,flu,EpiFilter
0.646,9.022802162635901e-7,flu,EpiFilter
0.647,9.638798735996643e-7,flu,EpiFilter
0.6479999999999999,1.0293107915964316e-6,flu,EpiFilter
0.649,1.0987858526851585e-6,flu,EpiFilter
0.65,1.172528177246205e-6,flu,EpiFilter
0.651,1.2507715248740368e-6,flu,EpiFilter
0.6519999999999999,1.3337607066167154e-6,flu,EpiFilter
0.6529999999999999,1.4217520082607871e-6,flu,EpiFilter
0.654,1.5150136247208436e-6,flu,EpiFilter
0.655,1.613826105581322e-6,flu,EpiFilter
0.656,1.7184828118168393e-6,flu,EpiFilter
0.6569999999999999,1.829290383720959e-6,flu,EpiFilter
0.658,1.9465692200446813e-6,flu,EpiFilter
0.659,2.0706539683317157e-6,flu,EpiFilter
0.66,2.2018940264406174e-6,flu,EpiFilter
0.661,2.3406540551897195e-6,flu,EpiFilter
0.6619999999999999,2.4873145021070076e-6,flu,EpiFilter
0.663,2.6422721361675065e-6,flu,EpiFilter
0.664,2.8059405934660882e-6,flu,EpiFilter
0.665,2.9787509336972334e-6,flu,EpiFilter
0.666,3.16115220731816e-6,flu,EpiFilter
0.6669999999999999,3.35361203325495e-6,flu,EpiFilter
0.668,3.5566171869820054e-6,flu,EpiFilter
0.669,3.7706741987891577e-6,flu,EpiFilter
0.67,3.996309962030653e-6,flu,EpiFilter
0.6709999999999999,4.234072351130373e-6,flu,EpiFilter
0.6719999999999999,4.484530849094385e-6,flu,EpiFilter
0.673,4.748277184252198e-6,flu,EpiFilter
0.674,5.025925975951936e-6,flu,EpiFilter
0.675,5.318115388862218e-6,flu,EpiFilter
0.6759999999999999,5.625507795579745e-6,flu,EpiFilter
0.6769999999999999,5.948790447145055e-6,flu,EpiFilter
0.678,6.28867615109721e-6,flu,EpiFilter
0.679,6.6459039566572e-6,flu,EpiFilter
0.68,7.021239846595001e-6,flu,EpiFilter
0.6809999999999999,7.4154774353261974e-6,flu,EpiFilter
0.6819999999999999,7.82943867275397e-6,flu,EpiFilter
0.683,8.263974553336793e-6,flu,EpiFilter
0.684,8.719965829872203e-6,flu,EpiFilter
0.685,9.198323731384953e-6,flu,EpiFilter
0.6859999999999999,9.699990684596266e-6,flu,EpiFilter
0.6869999999999999,1.0225941038322829e-5,flu,EpiFilter
0.6880000000000001,1.0777181790176007e-5,flu,EpiFilter
0.6890000000000001,1.1354753314893753e-5,flu,EpiFilter
0.69,1.1959730093651893e-5,flu,EpiFilter
0.691,1.2593221443600545e-5,flu,EpiFilter
0.692,1.3256372246898848e-5,flu,EpiFilter
0.6930000000000001,1.3950363678515119e-5,flu,EpiFilter
0.6940000000000001,1.4676413931955969e-5,flu,EpiFilter
0.695,1.543577894220676e-5,flu,EpiFilter
0.696,1.6229753104895774e-5,flu,EpiFilter
0.697,1.7059669991009152e-5,flu,EpiFilter
0.6980000000000001,1.7926903056137747e-5,flu,EpiFilter
0.6990000000000001,1.883286634341086e-5,flu,EpiFilter
0.7,1.977901517921499e-5,flu,EpiFilter
0.701,2.076684686070234e-5,flu,EpiFilter
0.702,2.1797901334152366e-5,flu,EpiFilter
0.7030000000000001,2.287376186322856e-5,flu,EpiFilter
0.7040000000000001,2.3996055686081758e-5,flu,EpiFilter
0.705,2.5166454660297745e-5,flu,EpiFilter
0.706,2.638667589471228e-5,flu,EpiFilter
0.707,2.765848236686033e-5,flu,EpiFilter
0.7080000000000001,2.898368352527614e-5,flu,EpiFilter
0.709,3.0364135875286448e-5,flu,EpiFilter
0.71,3.180174354732265e-5,flu,EpiFilter
0.711,3.3298458846739276e-5,flu,EpiFilter
0.712,3.485628278377691e-5,flu,EpiFilter
0.7130000000000001,3.647726558280432e-5,flu,EpiFilter
0.714,3.8163507169452337e-5,flu,EpiFilter
0.715,3.991715763480983e-5,flu,EpiFilter
0.716,4.174041767516934e-5,flu,EpiFilter
0.717,4.363553900638615e-5,flu,EpiFilter
0.7180000000000001,4.560482475174823e-5,flu,EpiFilter
0.719,4.765062980196844e-5,flu,EpiFilter
0.72,4.9775361146340484e-5,flu,EpiFilter
0.721,5.198147817380537e-5,flu,EpiFilter
0.7220000000000001,5.427149294288762e-5,flu,EpiFilter
0.7230000000000001,5.66479704189907e-5,flu,EpiFilter
0.724,5.9113528678482036e-5,flu,EpiFilter
0.725,6.167083907798774e-5,flu,EpiFilter
0.726,6.432262638781236e-5,flu,EpiFilter
0.7270000000000001,6.707166888857563e-5,flu,EpiFilter
0.728,6.992079842966609e-5,flu,EpiFilter
0.729,7.287290044885584e-5,flu,EpiFilter
0.73,7.593091395135862e-5,flu,EpiFilter
