eta,p,simulation,model
0.302,1.6825443368056135e-12,Standard,EpiFilter
0.303,1.4442076401106499e-12,Standard,EpiFilter
0.304,1.2397385858022105e-12,Standard,EpiFilter
0.30500000000000005,1.0643126243552804e-12,Standard,EpiFilter
0.306,9.137937053342477e-13,Standard,EpiFilter
0.307,7.846359199356815e-13,Standard,EpiFilter
0.308,6.737991985807133e-13,Standard,EpiFilter
0.309,5.786770562268501e-13,Standard,EpiFilter
0.31,4.970346643400953e-13,Standard,EpiFilter
0.311,4.269557740121606e-13,Standard,EpiFilter
0.312,3.6679722529876126e-13,Standard,EpiFilter
0.313,3.151499584486269e-13,Standard,EpiFilter
0.314,2.7080559755966126e-13,Standard,EpiFilter
0.315,2.327278099771372e-13,Standard,EpiFilter
0.316,2.0002775859463128e-13,Standard,EpiFilter
0.317,1.719430618155499e-13,Standard,EpiFilter
0.318,1.4781975959816992e-13,Standard,EpiFilter
0.319,1.2709685572648872e-13,Standard,EpiFilter
0.32,1.0929306792100148e-13,Standard,EpiFilter
0.321,9.399547009156902e-14,Standard,EpiFilter
0.32199999999999995,8.084975619192491e-14,Standard,EpiFilter
0.323,6.955189383723279e-14,Standard,EpiFilter
0.324,5.984096901129728e-14,Standard,EpiFilter
0.325,5.1493051613173014e-14,Standard,EpiFilter
0.326,4.431593594982885e-14,Standard,EpiFilter
0.32699999999999996,3.8144631152241264e-14,Standard,EpiFilter
0.328,3.2837494377939863e-14,Standard,EpiFilter
0.32899999999999996,2.827291498801931e-14,Standard,EpiFilter
0.33,2.434647101898308e-14,Standard,EpiFilter
0.331,2.0968490522118677e-14,Standard,EpiFilter
0.332,1.806195998506426e-14,Standard,EpiFilter
0.333,1.5560730312268712e-14,Standard,EpiFilter
0.33399999999999996,1.3407977920348884e-14,Standard,EpiFilter
0.335,1.1554884570598982e-14,Standard,EpiFilter
0.33599999999999997,9.959504759080758e-15,Standard,EpiFilter
0.337,8.585793938891524e-15,Standard,EpiFilter
0.338,7.402774666289308e-15,Standard,EpiFilter
0.33899999999999997,6.383821033194374e-15,Standard,EpiFilter
0.34,5.5060445517216185e-15,Standard,EpiFilter
0.34099999999999997,4.749767058510927e-15,Standard,EpiFilter
0.342,4.098068265440976e-15,Standard,EpiFilter
0.343,3.536397347660941e-15,Standard,EpiFilter
0.344,3.0522394722162232e-15,Standard,EpiFilter
0.34500000000000003,2.63482946666144e-15,Standard,EpiFilter
0.346,2.274905938191975e-15,Standard,EpiFilter
0.34700000000000003,1.9645001061340442e-15,Standard,EpiFilter
0.348,1.6967544271488977e-15,Standard,EpiFilter
0.349,1.465766792390674e-15,Standard,EpiFilter
0.35000000000000003,1.2664566759737554e-15,Standard,EpiFilter
0.351,1.0944501285970849e-15,Standard,EpiFilter
0.35200000000000004,9.459809513777403e-16,Standard,EpiFilter
0.353,8.17805763229182e-16,Standard,EpiFilter
0.354,7.071309995783904e-16,Standard,EpiFilter
0.355,6.11550158449001e-16,Standard,EpiFilter
0.356,5.289898486020743e-16,Standard,EpiFilter
0.35700000000000004,4.576633991248506e-16,Standard,EpiFilter
0.358,3.9603096548198393e-16,Standard,EpiFilter
0.359,3.4276521769491404e-16,Standard,EpiFilter
0.36,2.9672182557732675e-16,Standard,EpiFilter
0.361,2.5691406687980434e-16,Standard,EpiFilter
0.362,2.224909793711577e-16,Standard,EpiFilter
0.363,1.9271855958058912e-16,Standard,EpiFilter
0.36400000000000005,1.6696358103276432e-16,Standard,EpiFilter
0.365,1.446796650010944e-16,Standard,EpiFilter
0.366,1.2539528846713786e-16,Standard,EpiFilter
0.367,1.0870345833960734e-16,Standard,EpiFilter
0.368,9.425281907741376e-17,Standard,EpiFilter
0.36900000000000005,8.173999357248442e-17,Standard,EpiFilter
0.37,7.090298524306701e-17,Standard,EpiFilter
0.371,6.151549342023118e-17,Standard,EpiFilter
0.372,5.3382014841198175e-17,Standard,EpiFilter
0.373,4.63336218729861e-17,Standard,EpiFilter
0.374,4.022432339507563e-17,Standard,EpiFilter
0.375,3.4927927420547796e-17,Standard,EpiFilter
0.376,3.0335335838759475e-17,Standard,EpiFilter
0.377,2.6352211379082865e-17,Standard,EpiFilter
0.378,2.2896965247727895e-17,Standard,EpiFilter
0.379,1.9899021071229372e-17,Standard,EpiFilter
0.38,1.7297316956316643e-17,Standard,EpiFilter
0.38099999999999995,1.5039012786500743e-17,Standard,EpiFilter
0.382,1.3078374444458854e-17,Standard,EpiFilter
0.383,1.1375810579026376e-17,Standard,EpiFilter
0.384,9.897040917031405e-18,Standard,EpiFilter
0.385,8.61237802962006e-18,Standard,EpiFilter
0.38599999999999995,7.49610696690712e-18,Standard,EpiFilter
0.387,6.525949329940121e-18,Standard,EpiFilter
0.388,5.682600204615548e-18,Standard,EpiFilter
0.389,4.949327979577292e-18,Standard,EpiFilter
0.39,4.311628445924084e-18,Standard,EpiFilter
0.39099999999999996,3.756925761274289e-18,Standard,EpiFilter
0.392,3.274313881429031e-18,Standard,EpiFilter
0.39299999999999996,2.8543329420052608e-18,Standard,EpiFilter
0.394,2.488775830132458e-18,Standard,EpiFilter
0.395,2.1705208391125155e-18,Standard,EpiFilter
0.396,1.8933868617393906e-18,Standard,EpiFilter
0.397,1.6520080630781915e-18,Standard,EpiFilter
0.39799999999999996,1.4417253917623418e-18,Standard,EpiFilter
0.399,1.2584926495735952e-18,Standard,EpiFilter
0.39999999999999997,1.0987951501487273e-18,Standard,EpiFilter
0.401,9.595792659903673e-19,Standard,EpiFilter
0.402,8.381913945100031e-19,Standard,EpiFilter
0.40299999999999997,7.323250735834667e-19,Standard,EpiFilter
0.404,6.399751495413157e-19,Standard,EpiFilter
0.40499999999999997,5.593980493408543e-19,Standard,EpiFilter
0.406,4.890773371604924e-19,Standard,EpiFilter
0.407,4.276938466208781e-19,Standard,EpiFilter
0.408,3.7409977565450233e-19,Standard,EpiFilter
0.40900000000000003,3.272962138213645e-19,Standard,EpiFilter
0.41,2.864136433821135e-19,Standard,EpiFilter
0.41100000000000003,2.5069501723129827e-19,Standard,EpiFilter
0.412,2.194810701991483e-19,Standard,EpiFilter
0.413,1.9219756639078964e-19,Standard,EpiFilter
0.41400000000000003,1.6834422514929947e-19,Standard,EpiFilter
0.415,1.4748510273219372e-19,Standard,EpiFilter
0.41600000000000004,1.2924023664663442e-19,Standard,EpiFilter
0.417,1.132783854040441e-19,Standard,EpiFilter
0.418,9.931071879403082e-20,Standard,EpiFilter
0.419,8.708533311032198e-20,Standard,EpiFilter
0.42,7.638248249049534e-20,Standard,EpiFilter
0.42100000000000004,6.701043201523756e-20,Standard,EpiFilter
0.422,5.880185075398786e-20,Standard,EpiFilter
0.42300000000000004,5.161067380251733e-20,Standard,EpiFilter
0.424,4.5309371764688e-20,Standard,EpiFilter
0.425,3.978657427979231e-20,Standard,EpiFilter
0.426,3.4945001256864664e-20,Standard,EpiFilter
0.427,3.0699661597534996e-20,Standard,EpiFilter
0.42800000000000005,2.6976284492471847e-20,Standard,EpiFilter
0.429,2.3709952975683608e-20,Standard,EpiFilter
0.43,2.0843913408363423e-20,Standard,EpiFilter
0.431,1.8328538022765567e-20,Standard,EpiFilter
0.432,1.6120420656782392e-20,Standard,EpiFilter
0.43300000000000005,1.4181588413317463e-20,Standard,EpiFilter
0.434,1.2478814237391806e-20,Standard,EpiFilter
0.435,1.0983017365095012e-20,Standard,EpiFilter
0.436,9.668740300732082e-21,Standard,EpiFilter
0.437,8.513692456827605e-21,Standard,EpiFilter
0.438,7.498351875473148e-21,Standard,EpiFilter
0.439,6.6056175647877894e-21,Standard,EpiFilter
0.44,5.820505953218131e-21,Standard,EpiFilter
0.441,5.129885806578141e-21,Standard,EpiFilter
0.442,4.5222466845157845e-21,Standard,EpiFilter
0.443,3.987496649537066e-21,Standard,EpiFilter
0.444,3.516785494983188e-21,Standard,EpiFilter
0.44499999999999995,3.1023502395470835e-21,Standard,EpiFilter
0.446,2.7373800545938908e-21,Standard,EpiFilter
0.447,2.415898154716331e-21,Standard,EpiFilter
0.448,2.1326584989495406e-21,Standard,EpiFilter
0.449,1.8830554259578218e-21,Standard,EpiFilter
0.44999999999999996,1.6630445866978435e-21,Standard,EpiFilter
0.451,1.4690737472089082e-21,Standard,EpiFilter
0.45199999999999996,1.2980222163567965e-21,Standard,EpiFilter
0.453,1.1471478120375839e-21,Standard,EpiFilter
0.454,1.0140404176177472e-21,Standard,EpiFilter
0.455,8.965813008861212e-22,Standard,EpiFilter
0.456,7.929074728245237e-22,Standard,EpiFilter
0.45699999999999996,7.0138045508045845e-22,Standard,EpiFilter
0.458,6.205589048773223e-22,Standard,EpiFilter
