t,swll,eta,simulation
94,-4.529210369781073,0.24,Sinusoidal
95,-4.323644726448925,0.24,Sinusoidal
96,-4.244671105008572,0.24,Sinusoidal
97,-4.134977391825065,0.24,Sinusoidal
98,-4.30917747434976,0.24,Sinusoidal
99,-4.271910102362881,0.24,Sinusoidal
100,-4.496489726662683,0.24,Sinusoidal
1,0.0,0.25,Sinusoidal
2,-6.998781227906396,0.25,Sinusoidal
3,-4.354443219233662,0.25,Sinusoidal
4,-4.636781406416693,0.25,Sinusoidal
5,-4.530431763096302,0.25,Sinusoidal
6,-4.5654024804843925,0.25,Sinusoidal
7,-4.591104993506311,0.25,Sinusoidal
8,-4.770679232615363,0.25,Sinusoidal
9,-4.737460519467328,0.25,Sinusoidal
10,-4.796741405564973,0.25,Sinusoidal
11,-5.000056065780126,0.25,Sinusoidal
12,-4.963750021587281,0.25,Sinusoidal
13,-4.937334870175247,0.25,Sinusoidal
14,-4.980528786728882,0.25,Sinusoidal
15,-5.030369822776595,0.25,Sinusoidal
16,-5.112418349498211,0.25,Sinusoidal
17,-5.03221156359376,0.25,Sinusoidal
18,-5.129517069676165,0.25,Sinusoidal
19,-5.046957321400833,0.25,Sinusoidal
20,-5.186997984037314,0.25,Sinusoidal
21,-5.274772889343061,0.25,Sinusoidal
22,-4.915737720386934,0.25,Sinusoidal
23,-4.756862924268821,0.25,Sinusoidal
24,-4.850553845357124,0.25,Sinusoidal
25,-4.571299940979046,0.25,Sinusoidal
26,-4.552456807641664,0.25,Sinusoidal
27,-4.749678919374384,0.25,Sinusoidal
28,-4.58884002878851,0.25,Sinusoidal
29,-4.241225359454671,0.25,Sinusoidal
30,-4.504309399582911,0.25,Sinusoidal
31,-4.226394009163681,0.25,Sinusoidal
32,-4.36604288999442,0.25,Sinusoidal
33,-4.193375156988535,0.25,Sinusoidal
34,-4.253847076490833,0.25,Sinusoidal
35,-4.497043990471841,0.25,Sinusoidal
36,-4.357673080613908,0.25,Sinusoidal
37,-4.311034218930046,0.25,Sinusoidal
38,-4.3131772461194435,0.25,Sinusoidal
39,-4.660347331909452,0.25,Sinusoidal
40,-4.524736807870671,0.25,Sinusoidal
41,-4.9601009041756585,0.25,Sinusoidal
42,-4.555641813953682,0.25,Sinusoidal
43,-4.623292834029251,0.25,Sinusoidal
44,-4.781557954323502,0.25,Sinusoidal
45,-4.687808943917857,0.25,Sinusoidal
46,-4.767011852506084,0.25,Sinusoidal
47,-4.820282329841079,0.25,Sinusoidal
48,-4.8859597487198165,0.25,Sinusoidal
49,-4.953438828168599,0.25,Sinusoidal
50,-5.037181285383093,0.25,Sinusoidal
51,-5.390766172076571,0.25,Sinusoidal
52,-5.013390672241711,0.25,Sinusoidal
53,-4.989300345513618,0.25,Sinusoidal
54,-5.515005397438928,0.25,Sinusoidal
55,-4.902249111660798,0.25,Sinusoidal
56,-4.869949914397816,0.25,Sinusoidal
57,-5.071993996089657,0.25,Sinusoidal
58,-4.779042999927248,0.25,Sinusoidal
59,-4.628829229023358,0.25,Sinusoidal
60,-4.57980958167556,0.25,Sinusoidal
61,-4.592045209166,0.25,Sinusoidal
62,-4.438991861064014,0.25,Sinusoidal
63,-4.441269259541132,0.25,Sinusoidal
64,-4.230729525068967,0.25,Sinusoidal
65,-4.513915836359512,0.25,Sinusoidal
66,-4.247638800718352,0.25,Sinusoidal
67,-4.230579765759462,0.25,Sinusoidal
68,-4.102750082424261,0.25,Sinusoidal
69,-4.293216593771802,0.25,Sinusoidal
70,-4.127772849856707,0.25,Sinusoidal
71,-4.214845236810945,0.25,Sinusoidal
72,-4.1763982955343275,0.25,Sinusoidal
73,-4.3506649186370625,0.25,Sinusoidal
74,-4.276638885394373,0.25,Sinusoidal
75,-4.274237406260823,0.25,Sinusoidal
76,-4.520761591135985,0.25,Sinusoidal
77,-4.49625741620068,0.25,Sinusoidal
78,-4.606154261468399,0.25,Sinusoidal
79,-4.604915584537736,0.25,Sinusoidal
80,-4.671099659241368,0.25,Sinusoidal
81,-4.76053998876388,0.25,Sinusoidal
82,-5.803663831571051,0.25,Sinusoidal
83,-4.836964905360384,0.25,Sinusoidal
84,-4.794113097951648,0.25,Sinusoidal
85,-5.164423807151911,0.25,Sinusoidal
86,-4.857499715551255,0.25,Sinusoidal
87,-4.858561382194465,0.25,Sinusoidal
88,-4.957918049266108,0.25,Sinusoidal
89,-4.862827879165636,0.25,Sinusoidal
90,-5.55111321729823,0.25,Sinusoidal
91,-4.727648931458414,0.25,Sinusoidal
92,-4.749118079472995,0.25,Sinusoidal
93,-4.599792509208126,0.25,Sinusoidal
94,-4.556940778238877,0.25,Sinusoidal
95,-4.35610432093996,0.25,Sinusoidal
96,-4.276696113125151,0.25,Sinusoidal
97,-4.166750118944754,0.25,Sinusoidal
98,-4.325315240594676,0.25,Sinusoidal
99,-4.293899927991056,0.25,Sinusoidal
100,-4.496171759132491,0.25,Sinusoidal
1,0.0,0.26,Sinusoidal
2,-6.998625805822169,0.26,Sinusoidal
3,-4.3849808338068685,0.26,Sinusoidal
4,-4.650783647156377,0.26,Sinusoidal
5,-4.554857240311337,0.26,Sinusoidal
6,-4.5934684549807585,0.26,Sinusoidal
7,-4.623279470036467,0.26,Sinusoidal
8,-4.794026828895643,0.26,Sinusoidal
9,-4.769112081703066,0.26,Sinusoidal
10,-4.829609961955262,0.26,Sinusoidal
11,-5.023155894039055,0.26,Sinusoidal
12,-4.990238002375736,0.26,Sinusoidal
13,-4.971215023242353,0.26,Sinusoidal
14,-5.0141038927995965,0.26,Sinusoidal
15,-5.0633101629117965,0.26,Sinusoidal
16,-5.141302996132311,0.26,Sinusoidal
17,-5.066286286298132,0.26,Sinusoidal
18,-5.15975585787174,0.26,Sinusoidal
19,-5.080931201371681,0.26,Sinusoidal
20,-5.211575484769263,0.26,Sinusoidal
21,-5.28696220821066,0.26,Sinusoidal
22,-4.943407272453516,0.26,Sinusoidal
23,-4.789948538736032,0.26,Sinusoidal
24,-4.875766359364075,0.26,Sinusoidal
25,-4.603867119596416,0.26,Sinusoidal
26,-4.58158212880284,0.26,Sinusoidal
27,-4.75867880391517,0.26,Sinusoidal
28,-4.613219069542979,0.26,Sinusoidal
29,-4.271656383744851,0.26,Sinusoidal
30,-4.51516999419629,0.26,Sinusoidal
31,-4.257372037229583,0.26,Sinusoidal
32,-4.385075466224823,0.26,Sinusoidal
33,-4.2249929781825255,0.26,Sinusoidal
34,-4.2785777215364815,0.26,Sinusoidal
35,-4.5071643102771475,0.26,Sinusoidal
36,-4.379716170802265,0.26,Sinusoidal
37,-4.341605714248235,0.26,Sinusoidal
38,-4.341065091295942,0.26,Sinusoidal
39,-4.669469044351992,0.26,Sinusoidal
40,-4.551949569868802,0.26,Sinusoidal
41,-4.96132391223987,0.26,Sinusoidal
42,-4.584262291552626,0.26,Sinusoidal
43,-4.653229128952695,0.26,Sinusoidal
44,-4.807651590719978,0.26,Sinusoidal
45,-4.719575324859779,0.26,Sinusoidal
46,-4.797870911262492,0.26,Sinusoidal
47,-4.8530837656518955,0.26,Sinusoidal
48,-4.9175172527364435,0.26,Sinusoidal
49,-4.986132439327914,0.26,Sinusoidal
50,-5.066222076204685,0.26,Sinusoidal
51,-5.395367250608403,0.26,Sinusoidal
52,-5.041618743767546,0.26,Sinusoidal
53,-5.022714912251566,0.26,Sinusoidal
54,-5.515987193320903,0.26,Sinusoidal
55,-4.934831986180172,0.26,Sinusoidal
56,-4.904110269332989,0.26,Sinusoidal
57,-5.091179551518879,0.26,Sinusoidal
58,-4.807882382384149,0.26,Sinusoidal
59,-4.661971956748371,0.26,Sinusoidal
60,-4.61273671618216,0.26,Sinusoidal
61,-4.618198706785049,0.26,Sinusoidal
62,-4.465633173084668,0.26,Sinusoidal
63,-4.4676523440625635,0.26,Sinusoidal
64,-4.25822035939668,0.26,Sinusoidal
65,-4.52207980245489,0.26,Sinusoidal
66,-4.278211118385296,0.26,Sinusoidal
67,-4.252557563085799,0.26,Sinusoidal
68,-4.13214546204625,0.26,Sinusoidal
69,-4.309205016142428,0.26,Sinusoidal
70,-4.155711318182907,0.26,Sinusoidal
71,-4.237326066102952,0.26,Sinusoidal
72,-4.203085905400777,0.26,Sinusoidal
73,-4.368430661507779,0.26,Sinusoidal
74,-4.302887219042321,0.26,Sinusoidal
75,-4.304810886311467,0.26,Sinusoidal
76,-4.538482535048375,0.26,Sinusoidal
77,-4.519609048572802,0.26,Sinusoidal
78,-4.631631555756082,0.26,Sinusoidal
79,-4.630167631971226,0.26,Sinusoidal
80,-4.696546978568095,0.26,Sinusoidal
81,-4.787063316299072,0.26,Sinusoidal
82,-5.773125922406425,0.26,Sinusoidal
83,-4.863933275570535,0.26,Sinusoidal
84,-4.827225880644513,0.26,Sinusoidal
85,-5.17652276762484,0.26,Sinusoidal
86,-4.887287021154193,0.26,Sinusoidal
87,-4.892205026452441,0.26,Sinusoidal
88,-4.985653994516566,0.26,Sinusoidal
89,-4.895332628969721,0.26,Sinusoidal
90,-5.540051101465088,0.26,Sinusoidal
91,-4.758839718593802,0.26,Sinusoidal
92,-4.776805656076085,0.26,Sinusoidal
93,-4.630418365144483,0.26,Sinusoidal
94,-4.584187100786584,0.26,Sinusoidal
95,-4.387427005576504,0.26,Sinusoidal
96,-4.307592157229194,0.26,Sinusoidal
97,-4.197331172938774,0.26,Sinusoidal
98,-4.341488022429268,0.26,Sinusoidal
99,-4.315518804586667,0.26,Sinusoidal
100,-4.496449294061974,0.26,Sinusoidal
1,0.0,0.27,Sinusoidal
2,-6.998411410333053,0.27,Sinusoidal
3,-4.414817192568716,0.27,Sinusoidal
4,-4.665278101191351,0.27,Sinusoidal
5,-4.5792976926241735,0.27,Sinusoidal
6,-4.621145625553804,0.27,Sinusoidal
7,-4.654589397611836,0.27,Sinusoidal
8,-4.81723278446117,0.27,Sinusoidal
9,-4.800029178103572,0.27,Sinusoidal
10,-4.8615809316010274,0.27,Sinusoidal
11,-5.046269068897474,0.27,Sinusoidal
12,-5.016206105259952,0.27,Sinusoidal
13,-5.004116884171666,0.27,Sinusoidal
14,-5.046734241540827,0.27,Sinusoidal
15,-5.095378980474126,0.27,Sinusoidal
16,-5.1697332579373505,0.27,Sinusoidal
17,-5.099352684548275,0.27,Sinusoidal
18,-5.189373544312934,0.27,Sinusoidal
19,-5.113935257040687,0.27,Sinusoidal
20,-5.236107342962665,0.27,Sinusoidal
21,-5.300438386030393,0.27,Sinusoidal
22,-4.97070732253761,0.27,Sinusoidal
23,-4.821863368929107,0.27,Sinusoidal
24,-4.9006171961196765,0.27,Sinusoidal
25,-4.635219613884916,0.27,Sinusoidal
26,-4.609834420461311,0.27,Sinusoidal
27,-4.768150485543044,0.27,Sinusoidal
28,-4.637042258483886,0.27,Sinusoidal
29,-4.300919593757877,0.27,Sinusoidal
30,-4.526499642619804,0.27,Sinusoidal
31,-4.287479686050999,0.27,Sinusoidal
32,-4.404208485027854,0.27,Sinusoidal
33,-4.2557260535927925,0.27,Sinusoidal
34,-4.302953382256715,0.27,Sinusoidal
35,-4.518333209828201,0.27,Sinusoidal
36,-4.40201495749788,0.27,Sinusoidal
37,-4.371341815988148,0.27,Sinusoidal
38,-4.368360375507495,0.27,Sinusoidal
39,-4.679649623632875,0.27,Sinusoidal
40,-4.57846891988084,0.27,Sinusoidal
41,-4.9637402576741945,0.27,Sinusoidal
42,-4.6125340689226455,0.27,Sinusoidal
43,-4.682561356589774,0.27,Sinusoidal
44,-4.833360820661838,0.27,Sinusoidal
45,-4.750548024480787,0.27,Sinusoidal
46,-4.827986705807668,0.27,Sinusoidal
47,-4.884994521984475,0.27,Sinusoidal
48,-4.948282068303849,0.27,Sinusoidal
49,-5.017944652575651,0.27,Sinusoidal
50,-5.094777382789839,0.27,Sinusoidal
51,-5.401962797298743,0.27,Sinusoidal
52,-5.069117492268734,0.27,Sinusoidal
53,-5.0552233263285435,0.27,Sinusoidal
54,-5.519079579341824,0.27,Sinusoidal
55,-4.966596398959158,0.27,Sinusoidal
56,-4.9372160750842005,0.27,Sinusoidal
57,-5.110761015741681,0.27,Sinusoidal
58,-4.836176994685847,0.27,Sinusoidal
59,-4.69396223201373,0.27,Sinusoidal
60,-4.644530402446863,0.27,Sinusoidal
61,-4.643846626536677,0.27,Sinusoidal
62,-4.491367515396026,0.27,Sinusoidal
63,-4.493365548940885,0.27,Sinusoidal
64,-4.284683193911342,0.27,Sinusoidal
65,-4.5310900765010915,0.27,Sinusoidal
66,-4.307735460170829,0.27,Sinusoidal
67,-4.274073322534791,0.27,Sinusoidal
68,-4.160804943540874,0.27,Sinusoidal
69,-4.325547996979079,0.27,Sinusoidal
70,-4.183198541827716,0.27,Sinusoidal
71,-4.2597607379585956,0.27,Sinusoidal
72,-4.229434872934565,0.27,Sinusoidal
73,-4.386592447570522,0.27,Sinusoidal
74,-4.328907893560523,0.27,Sinusoidal
75,-4.334635902578293,0.27,Sinusoidal
76,-4.556432919549855,0.27,Sinusoidal
77,-4.543025395398859,0.27,Sinusoidal
78,-4.656630925575763,0.27,Sinusoidal
79,-4.654945037055996,0.27,Sinusoidal
80,-4.721806376204495,0.27,Sinusoidal
81,-4.813341868773013,0.27,Sinusoidal
82,-5.7470737944322465,0.27,Sinusoidal
83,-4.890022503204268,0.27,Sinusoidal
84,-4.85944649960428,0.27,Sinusoidal
85,-5.189632517824746,0.27,Sinusoidal
86,-4.916260456710855,0.27,Sinusoidal
87,-4.924888666997842,0.27,Sinusoidal
88,-5.013000236624013,0.27,Sinusoidal
89,-4.926915642554529,0.27,Sinusoidal
90,-5.532244909776751,0.27,Sinusoidal
91,-4.789330783173643,0.27,Sinusoidal
92,-4.804054900092612,0.27,Sinusoidal
93,-4.660230295012775,0.27,Sinusoidal
94,-4.610878867907395,0.27,Sinusoidal
95,-4.417630689351571,0.27,Sinusoidal
96,-4.337379510823863,0.27,Sinusoidal
97,-4.2267547380342645,0.27,Sinusoidal
98,-4.357615570290313,0.27,Sinusoidal
99,-4.336740963271859,0.27,Sinusoidal
100,-4.497264251308644,0.27,Sinusoidal
1,0.0,0.28,Sinusoidal
2,-6.998126692999675,0.28,Sinusoidal
3,-4.443953141544749,0.28,Sinusoidal
4,-4.680165875578044,0.28,Sinusoidal
5,-4.603662277204322,0.28,Sinusoidal
6,-4.6483980642443745,0.28,Sinusoidal
7,-4.685071331829233,0.28,Sinusoidal
8,-4.840258469250214,0.28,Sinusoidal
9,-4.830223728561782,0.28,Sinusoidal
10,-4.892692897314077,0.28,Sinusoidal
11,-5.069329117449162,0.28,Sinusoidal
12,-5.041674059614033,0.28,Sinusoidal
13,-5.036085319714715,0.28,Sinusoidal
14,-5.07846062485284,0.28,Sinusoidal
15,-5.126605858261354,0.28,Sinusoidal
16,-5.197682823307588,0.28,Sinusoidal
17,-5.131455760371874,0.28,Sinusoidal
18,-5.218365768315942,0.28,Sinusoidal
19,-5.146001157325077,0.28,Sinusoidal
20,-5.2605078884791,0.28,Sinusoidal
21,-5.314919544276164,0.28,Sinusoidal
22,-4.997550562569463,0.28,Sinusoidal
23,-4.852644240507557,0.28,Sinusoidal
24,-4.925042850627687,0.28,Sinusoidal
25,-4.665393983149859,0.28,Sinusoidal
26,-4.637208295783439,0.28,Sinusoidal
27,-4.7779894427945795,0.28,Sinusoidal
28,-4.660299577866168,0.28,Sinusoidal
29,-4.329056652332698,0.28,Sinusoidal
30,-4.538178044409119,0.28,Sinusoidal
31,-4.316707161274391,0.28,Sinusoidal
32,-4.4233337643572606,0.28,Sinusoidal
33,-4.285581818948989,0.28,Sinusoidal
34,-4.326929839495734,0.28,Sinusoidal
35,-4.530351224152451,0.28,Sinusoidal
36,-4.424438307474963,0.28,Sinusoidal
37,-4.400284076696808,0.28,Sinusoidal
38,-4.3950692308526085,0.28,Sinusoidal
39,-4.690721997597275,0.28,Sinusoidal
40,-4.604343090096462,0.28,Sinusoidal
41,-4.967220539027357,0.28,Sinusoidal
42,-4.64041121359688,0.28,Sinusoidal
43,-4.711288714607471,0.28,Sinusoidal
44,-4.8586827919406455,0.28,Sinusoidal
45,-4.780751730225836,0.28,Sinusoidal
46,-4.857384385312021,0.28,Sinusoidal
47,-4.9160519931249755,0.28,Sinusoidal
48,-4.978282243915371,0.28,Sinusoidal
49,-5.048912331328046,0.28,Sinusoidal
50,-5.122829907609242,0.28,Sinusoidal
51,-5.410213484475583,0.28,Sinusoidal
52,-5.0959292770987235,0.28,Sinusoidal
53,-5.086853191981062,0.28,Sinusoidal
54,-5.523962308058851,0.28,Sinusoidal
55,-4.997535331067685,0.28,Sinusoidal
56,-4.969299781646435,0.28,Sinusoidal
57,-5.130591866087424,0.28,Sinusoidal
58,-4.863867794196288,0.28,Sinusoidal
59,-4.724829228653641,0.28,Sinusoidal
60,-4.675217926130842,0.28,Sinusoidal
61,-4.668938352563773,0.28,Sinusoidal
62,-4.516221463121829,0.28,Sinusoidal
63,-4.51839309843483,0.28,Sinusoidal
64,-4.310158193572906,0.28,Sinusoidal
65,-4.540770426214092,0.28,Sinusoidal
66,-4.3362547580405835,0.28,Sinusoidal
67,-4.295104766593445,0.28,Sinusoidal
68,-4.188713774489794,0.28,Sinusoidal
69,-4.342120891159343,0.28,Sinusoidal
70,-4.210189490234114,0.28,Sinusoidal
71,-4.282070671595825,0.28,Sinusoidal
72,-4.255401346387205,0.28,Sinusoidal
73,-4.405032999923068,0.28,Sinusoidal
74,-4.3546462017611285,0.28,Sinusoidal
75,-4.363736797543776,0.28,Sinusoidal
76,-4.574542045039219,0.28,Sinusoidal
77,-4.566422389868993,0.28,Sinusoidal
78,-4.681176958867648,0.28,Sinusoidal
79,-4.679264106738023,0.28,Sinusoidal
80,-4.746833895943354,0.28,Sinusoidal
81,-4.839329252982058,0.28,Sinusoidal
82,-5.7250004984459775,0.28,Sinusoidal
83,-4.915324090428232,0.28,Sinusoidal
84,-4.890808346950374,0.28,Sinusoidal
85,-5.203572904719214,0.28,Sinusoidal
86,-4.944466320152324,0.28,Sinusoidal
87,-4.956651741178804,0.28,Sinusoidal
88,-5.039926734461703,0.28,Sinusoidal
89,-4.957614728212063,0.28,Sinusoidal
90,-5.527230457734768,0.28,Sinusoidal
91,-4.819086309443656,0.28,Sinusoidal
92,-4.830804916725996,0.28,Sinusoidal
93,-4.689209823243728,0.28,Sinusoidal
94,-4.636964943400836,0.28,Sinusoidal
95,-4.446740611097581,0.28,Sinusoidal
96,-4.366085360331713,0.28,Sinusoidal
97,-4.255059935918118,0.28,Sinusoidal
98,-4.373633919120905,0.28,Sinusoidal
99,-4.357545260012087,0.28,Sinusoidal
100,-4.498564562344311,0.28,Sinusoidal
1,0.0,0.29,Sinusoidal
2,-6.997760793078512,0.29,Sinusoidal
3,-4.4723910173056085,0.29,Sinusoidal
4,-4.695357927465165,0.29,Sinusoidal
5,-4.627876880768946,0.29,Sinusoidal
6,-4.67519927172248,0.29,Sinusoidal
7,-4.71475861102317,0.29,Sinusoidal
8,-4.863071399125688,0.29,Sinusoidal
9,-4.859709899698619,0.29,Sinusoidal
10,-4.922981848309468,0.29,Sinusoidal
11,-5.092280761469046,0.29,Sinusoidal
12,-5.066656853108872,0.29,Sinusoidal
13,-5.0671620821052334,0.29,Sinusoidal
14,-5.1093209934590424,0.29,Sinusoidal
15,-5.157019369713999,0.29,Sinusoidal
16,-5.225132956030176,0.29,Sinusoidal
17,-5.162636294037846,0.29,Sinusoidal
18,-5.2467316564556965,0.29,Sinusoidal
19,-5.177158856010676,0.29,Sinusoidal
20,-5.2847073034260825,0.29,Sinusoidal
21,-5.33017255317777,0.29,Sinusoidal
22,-5.02387166564454,0.29,Sinusoidal
23,-4.882328150976511,0.29,Sinusoidal
24,-4.948994720506518,0.29,Sinusoidal
25,-4.694430403792189,0.29,Sinusoidal
26,-4.6637082553193165,0.29,Sinusoidal
27,-4.788107838119657,0.29,Sinusoidal
28,-4.682984718290153,0.29,Sinusoidal
29,-4.356112402901336,0.29,Sinusoidal
30,-4.550104910997154,0.29,Sinusoidal
31,-4.345053407056877,0.29,Sinusoidal
32,-4.442363363097524,0.29,Sinusoidal
33,-4.3145704074202005,0.29,Sinusoidal
34,-4.350471352785272,0.29,Sinusoidal
35,-4.543047429866278,0.29,Sinusoidal
36,-4.446878903699461,0.29,Sinusoidal
37,-4.428467835044944,0.29,Sinusoidal
38,-4.421197254375452,0.29,Sinusoidal
39,-4.702540011410305,0.29,Sinusoidal
40,-4.629611830587298,0.29,Sinusoidal
41,-4.97164734511403,0.29,Sinusoidal
42,-4.667859972706267,0.29,Sinusoidal
43,-4.739414720656039,0.29,Sinusoidal
44,-4.883614849257787,0.29,Sinusoidal
45,-4.810210611409985,0.29,Sinusoidal
46,-4.886087257146295,0.29,Sinusoidal
47,-4.9462912441926745,0.29,Sinusoidal
48,-5.007544285040106,0.29,Sinusoidal
49,-5.07907001801097,0.29,Sinusoidal
50,-5.150368368429761,0.29,Sinusoidal
51,-5.419835262028118,0.29,Sinusoidal
52,-5.122086517102709,0.29,Sinusoidal
53,-5.117630853993576,0.29,Sinusoidal
54,-5.530360823658489,0.29,Sinusoidal
55,-5.027647727062027,0.29,Sinusoidal
56,-5.000391806315019,0.29,Sinusoidal
57,-5.150549913704284,0.29,Sinusoidal
58,-4.890912366241649,0.29,Sinusoidal
59,-4.754604604538783,0.29,Sinusoidal
60,-4.704829347248146,0.29,Sinusoidal
61,-4.693438189238009,0.29,Sinusoidal
62,-4.540223797949664,0.29,Sinusoidal
63,-4.542727715692993,0.29,Sinusoidal
64,-4.3346873164707125,0.29,Sinusoidal
65,-4.5509732766647195,0.29,Sinusoidal
66,-4.363808632663174,0.29,Sinusoidal
67,-4.3156368944982155,0.29,Sinusoidal
68,-4.215864016572768,0.29,Sinusoidal
69,-4.358818799050493,0.29,Sinusoidal
70,-4.236649299384951,0.29,Sinusoidal
71,-4.3041906321678365,0.29,Sinusoidal
72,-4.280950164195046,0.29,Sinusoidal
73,-4.423653144138469,0.29,Sinusoidal
74,-4.380059001444813,0.29,Sinusoidal
75,-4.392136056998663,0.29,Sinusoidal
76,-4.592748843752852,0.29,Sinusoidal
77,-4.589731713660814,0.29,Sinusoidal
78,-4.705288661155546,0.29,Sinusoidal
79,-4.703138495566573,0.29,Sinusoidal
80,-4.7715940819353975,0.29,Sinusoidal
81,-4.864990212325567,0.29,Sinusoidal
82,-5.70645727605259,0.29,Sinusoidal
83,-4.939912068000015,0.29,Sinusoidal
84,-4.921343149841818,0.29,Sinusoidal
85,-5.218190026021627,0.29,Sinusoidal
86,-4.971942703189408,0.29,Sinusoidal
87,-4.987530732823738,0.29,Sinusoidal
88,-5.066410030640763,0.29,Sinusoidal
89,-4.987463054519006,0.29,Sinusoidal
90,-5.524610773392891,0.29,Sinusoidal
91,-4.848082826947741,0.29,Sinusoidal
92,-4.857009752080384,0.29,Sinusoidal
93,-4.717348372616582,0.29,Sinusoidal
94,-4.662410107631795,0.29,Sinusoidal
95,-4.474787836929153,0.29,Sinusoidal
96,-4.393742328080906,0.29,Sinusoidal
97,-4.2822896007898335,0.29,Sinusoidal
98,-4.389493233786691,0.29,Sinusoidal
99,-4.377915483844691,0.29,Sinusoidal
100,-4.500304017936166,0.29,Sinusoidal
1,0.0,0.3,Sinusoidal
2,-6.9973037522417805,0.3,Sinusoidal
3,-4.500134449634636,0.3,Sinusoidal
4,-4.710774322376418,0.3,Sinusoidal
5,-4.651880854195768,0.3,Sinusoidal
6,-4.701529815292704,0.3,Sinusoidal
7,-4.7436815315651,0.3,Sinusoidal
8,-4.88564396025911,0.3,Sinusoidal
9,-4.888503106880722,0.3,Sinusoidal
10,-4.952481169606317,0.3,Sinusoidal
11,-5.115077947405727,0.3,Sinusoidal
12,-5.091165735186303,0.3,Sinusoidal
13,-5.097385787172758,0.3,Sinusoidal
14,-5.139350443521276,0.3,Sinusoidal
15,-5.186646711991277,0.3,Sinusoidal
16,-5.252070591045775,0.3,Sinusoidal
17,-5.192931152997867,0.3,Sinusoidal
18,-5.274472748218535,0.3,Sinusoidal
19,-5.207436465273576,0.3,Sinusoidal
20,-5.30864852081925,0.3,Sinusoidal
21,-5.346003968380833,0.3,Sinusoidal
22,-5.049623014397622,0.3,Sinusoidal
23,-4.910952671060106,0.3,Sinusoidal
24,-4.9724368776576515,0.3,Sinusoidal
25,-4.722371825613476,0.3,Sinusoidal
26,-4.689346697559875,0.3,Sinusoidal
27,-4.7984325551424245,0.3,Sinusoidal
28,-4.705095211839652,0.3,Sinusoidal
29,-4.382133859983738,0.3,Sinusoidal
30,-4.56219742701814,0.3,Sinusoidal
31,-4.37252461967124,0.3,Sinusoidal
32,-4.461226569442152,0.3,Sinusoidal
33,-4.342704423173394,0.3,Sinusoidal
34,-4.373549722601731,0.3,Sinusoidal
35,-4.556275250447799,0.3,Sinusoidal
36,-4.469248615936547,0.3,Sinusoidal
37,-4.4559232564255264,0.3,Sinusoidal
38,-4.446749511962016,0.3,Sinusoidal
39,-4.714975365822603,0.3,Sinusoidal
40,-4.654307887648067,0.3,Sinusoidal
41,-4.976913552135302,0.3,Sinusoidal
42,-4.694855940019768,0.3,Sinusoidal
43,-4.766945800330362,0.3,Sinusoidal
44,-4.908154738317458,0.3,Sinusoidal
45,-4.838947900756436,0.3,Sinusoidal
46,-4.914116838513419,0.3,Sinusoidal
47,-4.975744938526551,0.3,Sinusoidal
48,-5.036093019698457,0.3,Sinusoidal
49,-5.1084498909962095,0.3,Sinusoidal
50,-5.177385975241653,0.3,Sinusoidal
51,-5.430589134617992,0.3,Sinusoidal
52,-5.147614109240856,0.3,Sinusoidal
53,-5.147581224689574,0.3,Sinusoidal
54,-5.538038991806468,0.3,Sinusoidal
55,-5.056937044313442,0.3,Sinusoidal
56,-5.030521024209804,0.3,Sinusoidal
57,-5.17053336428676,0.3,Sinusoidal
58,-4.917281903623444,0.3,Sinusoidal
59,-4.783322270500868,0.3,Sinusoidal
60,-4.733397202221636,0.3,Sinusoidal
61,-4.7173228937128835,0.3,Sinusoidal
62,-4.563405288182639,0.3,Sinusoidal
63,-4.5663693351179555,0.3,Sinusoidal
64,-4.358313706582704,0.3,Sinusoidal
65,-4.561575747115643,0.3,Sinusoidal
66,-4.390434444450358,0.3,Sinusoidal
67,-4.335661224808696,0.3,Sinusoidal
68,-4.242253804919104,0.3,Sinusoidal
69,-4.375553999848398,0.3,Sinusoidal
70,-4.2625516061344975,0.3,Sinusoidal
71,-4.32606656503545,0.3,Sinusoidal
72,-4.306053209314911,0.3,Sinusoidal
73,-4.442368550785507,0.3,Sinusoidal
74,-4.405112125195966,0.3,Sinusoidal
75,-4.419854279759111,0.3,Sinusoidal
76,-4.611000040137299,0.3,Sinusoidal
77,-4.612897620847915,0.3,Sinusoidal
78,-4.728980741592197,0.3,Sinusoidal
79,-4.726579400482607,0.3,Sinusoidal
80,-4.796058349200829,0.3,Sinusoidal
81,-4.890298166287366,0.3,Sinusoidal
82,-5.691047092423813,0.3,Sinusoidal
83,-4.963846019429598,0.3,Sinusoidal
