t,swll,k,simulation
60,-31.13427448885045,23,Sinusoidal
61,-38.91285988336017,23,Sinusoidal
62,-24.89826701792134,23,Sinusoidal
63,-32.917827781333585,23,Sinusoidal
64,-22.101811199567578,23,Sinusoidal
65,-9.338741280249565,23,Sinusoidal
66,-12.927458015694867,23,Sinusoidal
67,-6.433834351534642,23,Sinusoidal
68,-5.156850790433225,23,Sinusoidal
69,-3.14228843064177,23,Sinusoidal
70,-3.2250559696307164,23,Sinusoidal
71,-4.785230517519722,23,Sinusoidal
72,-6.466089652358335,23,Sinusoidal
73,-12.170190308509348,23,Sinusoidal
74,-14.760868628773608,23,Sinusoidal
75,-13.854430306040399,23,Sinusoidal
76,-25.49953562097744,23,Sinusoidal
77,-32.18078882001714,23,Sinusoidal
78,-19.68003746258421,23,Sinusoidal
79,-29.787547194137005,23,Sinusoidal
80,-35.692340511175644,23,Sinusoidal
81,-40.76682241761864,23,Sinusoidal
82,-7.683231778537902,23,Sinusoidal
83,-13.927468053167217,23,Sinusoidal
84,-10.618465314289551,23,Sinusoidal
85,-3.5695021893565126,23,Sinusoidal
86,-4.280145541632805,23,Sinusoidal
87,-3.6264378634805325,23,Sinusoidal
88,-4.962962542819923,23,Sinusoidal
89,-4.331456510792236,23,Sinusoidal
90,-20.073246828116453,23,Sinusoidal
91,-21.715844173430128,23,Sinusoidal
92,-29.360712260091077,23,Sinusoidal
93,-32.32015503374521,23,Sinusoidal
94,-38.671417045841,23,Sinusoidal
95,-35.45383364943007,23,Sinusoidal
96,-34.124127622302126,23,Sinusoidal
97,-29.773458570871753,23,Sinusoidal
98,-15.93701449707578,23,Sinusoidal
99,-25.07505054256376,23,Sinusoidal
100,-8.83047734277227,23,Sinusoidal
1,0.0,24,Sinusoidal
2,0.0,24,Sinusoidal
3,-23.519852000689355,24,Sinusoidal
4,-6.060275076000039,24,Sinusoidal
5,-3.929683037078462,24,Sinusoidal
6,-3.5620327090611,24,Sinusoidal
7,-3.6690720371072985,24,Sinusoidal
8,-4.1665362304469795,24,Sinusoidal
9,-4.255456247757365,24,Sinusoidal
10,-3.9590751915415012,24,Sinusoidal
11,-4.332837107017099,24,Sinusoidal
12,-3.8695924905051697,24,Sinusoidal
13,-3.7170082900829584,24,Sinusoidal
14,-3.7578114839016052,24,Sinusoidal
15,-4.140250445040692,24,Sinusoidal
16,-6.32861841963836,24,Sinusoidal
17,-5.456543758540647,24,Sinusoidal
18,-8.806529005634957,24,Sinusoidal
19,-9.299591578986224,24,Sinusoidal
20,-17.444024247119614,24,Sinusoidal
21,-34.427437852423964,24,Sinusoidal
22,-41.36851087760101,24,Sinusoidal
23,-32.61922403636299,24,Sinusoidal
24,-44.47562864891688,24,Sinusoidal
25,-36.13244968238837,24,Sinusoidal
26,-41.46630652356498,24,Sinusoidal
27,-19.21403083644782,24,Sinusoidal
28,-30.616062374610124,24,Sinusoidal
29,-24.503321629342736,24,Sinusoidal
30,-10.927194951069964,24,Sinusoidal
31,-9.34675193854855,24,Sinusoidal
32,-4.501732697798218,24,Sinusoidal
33,-4.326806700545603,24,Sinusoidal
34,-3.188806997647987,24,Sinusoidal
35,-5.021487926586701,24,Sinusoidal
36,-7.722598958160972,24,Sinusoidal
37,-5.603085637240781,24,Sinusoidal
38,-8.589600154051539,24,Sinusoidal
39,-19.312863753752254,24,Sinusoidal
40,-10.63461771622758,24,Sinusoidal
41,-29.968038553619067,24,Sinusoidal
42,-32.66887419359591,24,Sinusoidal
43,-37.63094771023873,24,Sinusoidal
44,-24.71484184078247,24,Sinusoidal
45,-23.537389953146658,24,Sinusoidal
46,-25.684441312859576,24,Sinusoidal
47,-19.959108617476772,24,Sinusoidal
48,-20.965438565824,24,Sinusoidal
49,-13.594279296441755,24,Sinusoidal
50,-6.631821689239928,24,Sinusoidal
51,-4.6312112194373185,24,Sinusoidal
52,-3.6659193888091295,24,Sinusoidal
53,-3.6973732505380212,24,Sinusoidal
54,-13.200294259045336,24,Sinusoidal
55,-14.98222919253044,24,Sinusoidal
56,-15.098641358794225,24,Sinusoidal
57,-29.395974237668725,24,Sinusoidal
58,-35.29793737579496,24,Sinusoidal
59,-31.613557108801956,24,Sinusoidal
60,-30.971179971325682,24,Sinusoidal
61,-39.02582148759063,24,Sinusoidal
62,-25.493734548705618,24,Sinusoidal
63,-33.197107217981966,24,Sinusoidal
64,-22.98956155645351,24,Sinusoidal
65,-9.934664198593339,24,Sinusoidal
66,-13.79827557224894,24,Sinusoidal
67,-6.852451158226756,24,Sinusoidal
68,-5.528988168857666,24,Sinusoidal
69,-3.192177159127141,24,Sinusoidal
70,-3.1503260007871177,24,Sinusoidal
71,-4.298022476271285,24,Sinusoidal
72,-5.73913462817967,24,Sinusoidal
73,-11.0065528479671,24,Sinusoidal
74,-14.057008382532103,24,Sinusoidal
75,-12.70045980708602,24,Sinusoidal
76,-23.441723622317227,24,Sinusoidal
77,-31.44562078888191,24,Sinusoidal
78,-19.298473902233354,24,Sinusoidal
79,-29.43566022836569,24,Sinusoidal
80,-36.85063741936369,24,Sinusoidal
81,-43.07435611792641,24,Sinusoidal
82,-8.554728083835016,24,Sinusoidal
83,-15.577270886446172,24,Sinusoidal
84,-12.43620571691065,24,Sinusoidal
85,-3.7424275996538654,24,Sinusoidal
86,-4.935099876416984,24,Sinusoidal
87,-3.7850322132468364,24,Sinusoidal
88,-4.518056178342022,24,Sinusoidal
89,-3.984952286050998,24,Sinusoidal
90,-18.7362338032367,24,Sinusoidal
91,-20.508228702745896,24,Sinusoidal
92,-28.497212777887512,24,Sinusoidal
93,-31.624195941196604,24,Sinusoidal
94,-38.32507244511976,24,Sinusoidal
95,-35.34129433037407,24,Sinusoidal
96,-34.43237416017763,24,Sinusoidal
97,-30.225674593581232,24,Sinusoidal
98,-16.234207630449532,24,Sinusoidal
99,-25.85068448761615,24,Sinusoidal
100,-9.389724953804375,24,Sinusoidal
1,0.0,25,Sinusoidal
2,0.0,25,Sinusoidal
3,-23.519852000689355,25,Sinusoidal
4,-6.060275076000039,25,Sinusoidal
5,-3.929683037078462,25,Sinusoidal
6,-3.5620327090611,25,Sinusoidal
7,-3.6690720371072985,25,Sinusoidal
8,-4.1665362304469795,25,Sinusoidal
9,-4.255456247757365,25,Sinusoidal
10,-3.9590751915415012,25,Sinusoidal
11,-4.332837107017099,25,Sinusoidal
12,-3.8695924905051697,25,Sinusoidal
13,-3.7170082900829584,25,Sinusoidal
14,-3.7578114839016052,25,Sinusoidal
15,-4.140250445040692,25,Sinusoidal
16,-6.32861841963836,25,Sinusoidal
17,-5.456543758540647,25,Sinusoidal
18,-8.806529005634957,25,Sinusoidal
19,-9.299591578986224,25,Sinusoidal
20,-17.444024247119614,25,Sinusoidal
21,-34.427437852423964,25,Sinusoidal
22,-41.36851087760101,25,Sinusoidal
23,-32.61922403636299,25,Sinusoidal
24,-44.47562864891688,25,Sinusoidal
25,-38.87495635193409,25,Sinusoidal
26,-41.2852938399721,25,Sinusoidal
27,-19.0900635356669,25,Sinusoidal
28,-30.950067434133814,25,Sinusoidal
29,-25.011375260960676,25,Sinusoidal
30,-11.3588634264147,25,Sinusoidal
31,-9.710065070278972,25,Sinusoidal
32,-4.784967955852153,25,Sinusoidal
33,-4.632827942210554,25,Sinusoidal
34,-3.2473974651573485,25,Sinusoidal
35,-4.741920644153822,25,Sinusoidal
36,-7.026523268573328,25,Sinusoidal
37,-5.092023497631828,25,Sinusoidal
38,-7.745579742551627,25,Sinusoidal
39,-17.77273824377187,25,Sinusoidal
40,-9.78490813458609,25,Sinusoidal
41,-27.947158707461654,25,Sinusoidal
42,-31.01982294776076,25,Sinusoidal
43,-35.92498633404716,25,Sinusoidal
44,-24.248517644363005,25,Sinusoidal
45,-24.367546864957717,25,Sinusoidal
46,-27.380545483701667,25,Sinusoidal
47,-21.472052032224155,25,Sinusoidal
48,-23.465548449012886,25,Sinusoidal
49,-15.621724355132983,25,Sinusoidal
50,-7.975113425998643,25,Sinusoidal
51,-4.176924729264442,25,Sinusoidal
52,-3.7451020126982257,25,Sinusoidal
53,-3.7357570431479417,25,Sinusoidal
54,-11.961008580185535,25,Sinusoidal
55,-13.766205980541258,25,Sinusoidal
56,-14.250864097464273,25,Sinusoidal
57,-28.246807392045184,25,Sinusoidal
58,-34.46191621549144,25,Sinusoidal
59,-31.392989250387927,25,Sinusoidal
60,-31.04091915404456,25,Sinusoidal
61,-38.92097121530918,25,Sinusoidal
62,-25.624345562688347,25,Sinusoidal
63,-33.881124365794335,25,Sinusoidal
64,-23.239991177098887,25,Sinusoidal
65,-10.465803973357652,25,Sinusoidal
66,-14.528343098147161,25,Sinusoidal
67,-7.385909334105634,25,Sinusoidal
68,-5.875036763384458,25,Sinusoidal
69,-3.2644353256951604,25,Sinusoidal
70,-3.128623823970031,25,Sinusoidal
71,-3.985183944541859,25,Sinusoidal
72,-5.135090205186145,25,Sinusoidal
73,-9.885937620940808,25,Sinusoidal
74,-12.823733166845216,25,Sinusoidal
75,-12.111404607860209,25,Sinusoidal
76,-21.89001753188984,25,Sinusoidal
77,-29.254808736424025,25,Sinusoidal
78,-18.866877508914627,25,Sinusoidal
79,-29.08304505896274,25,Sinusoidal
80,-36.66399087117463,25,Sinusoidal
81,-44.617453760716444,25,Sinusoidal
82,-9.425076307508334,25,Sinusoidal
83,-17.100253053973006,25,Sinusoidal
84,-13.983238577598058,25,Sinusoidal
85,-4.115071754620658,25,Sinusoidal
86,-5.628029559573179,25,Sinusoidal
87,-4.152449484372937,25,Sinusoidal
88,-4.060408232064447,25,Sinusoidal
89,-3.7815418929873204,25,Sinusoidal
90,-17.156280235350437,25,Sinusoidal
91,-19.28972355488338,25,Sinusoidal
92,-27.25606297526133,25,Sinusoidal
93,-30.86413888825541,25,Sinusoidal
94,-37.70159822493173,25,Sinusoidal
95,-35.10465470372753,25,Sinusoidal
96,-34.389613920276986,25,Sinusoidal
97,-30.542765713436722,25,Sinusoidal
98,-16.565096717527695,25,Sinusoidal
99,-26.235814706636063,25,Sinusoidal
100,-9.814768813790806,25,Sinusoidal
1,0.0,26,Sinusoidal
2,0.0,26,Sinusoidal
3,-23.519852000689355,26,Sinusoidal
4,-6.060275076000039,26,Sinusoidal
5,-3.929683037078462,26,Sinusoidal
6,-3.5620327090611,26,Sinusoidal
7,-3.6690720371072985,26,Sinusoidal
8,-4.1665362304469795,26,Sinusoidal
9,-4.255456247757365,26,Sinusoidal
10,-3.9590751915415012,26,Sinusoidal
11,-4.332837107017099,26,Sinusoidal
12,-3.8695924905051697,26,Sinusoidal
13,-3.7170082900829584,26,Sinusoidal
14,-3.7578114839016052,26,Sinusoidal
15,-4.140250445040692,26,Sinusoidal
16,-6.32861841963836,26,Sinusoidal
17,-5.456543758540647,26,Sinusoidal
18,-8.806529005634957,26,Sinusoidal
19,-9.299591578986224,26,Sinusoidal
20,-17.444024247119614,26,Sinusoidal
21,-34.427437852423964,26,Sinusoidal
22,-41.36851087760101,26,Sinusoidal
23,-32.61922403636299,26,Sinusoidal
24,-44.47562864891688,26,Sinusoidal
25,-38.87495635193409,26,Sinusoidal
26,-43.996958445129735,26,Sinusoidal
27,-19.012735462123374,26,Sinusoidal
28,-30.83943327112189,26,Sinusoidal
29,-25.32490684803747,26,Sinusoidal
30,-11.679676871497861,26,Sinusoidal
31,-10.093370408775968,26,Sinusoidal
32,-4.969495371162509,26,Sinusoidal
33,-4.91836016741712,26,Sinusoidal
34,-3.3354860758357745,26,Sinusoidal
35,-4.416310023312235,26,Sinusoidal
36,-6.628622847070119,26,Sinusoidal
37,-4.673901512366001,26,Sinusoidal
38,-7.046699703477486,26,Sinusoidal
39,-16.374098255263107,26,Sinusoidal
40,-8.884510820169794,26,Sinusoidal
41,-26.389075864832876,26,Sinusoidal
42,-29.09848345395892,26,Sinusoidal
43,-34.34778797192314,26,Sinusoidal
44,-23.092042015916036,26,Sinusoidal
45,-24.033991542851254,26,Sinusoidal
46,-28.42123027524076,26,Sinusoidal
47,-23.083581195390934,26,Sinusoidal
48,-25.23435489850931,26,Sinusoidal
49,-17.728749923402347,26,Sinusoidal
50,-9.31814414382859,26,Sinusoidal
51,-3.773717064977177,26,Sinusoidal
52,-3.9444667455003355,26,Sinusoidal
53,-3.9604040567929815,26,Sinusoidal
54,-10.483014046337189,26,Sinusoidal
55,-12.593423356219205,26,Sinusoidal
56,-13.175579919031293,26,Sinusoidal
57,-27.164545068557914,26,Sinusoidal
58,-33.3692268239289,26,Sinusoidal
59,-30.72491866800408,26,Sinusoidal
60,-30.896500654702436,26,Sinusoidal
61,-39.05594585159366,26,Sinusoidal
62,-25.588114897624223,26,Sinusoidal
63,-34.06394098560105,26,Sinusoidal
64,-23.804573933738823,26,Sinusoidal
65,-10.626550156914163,26,Sinusoidal
66,-15.173128855881885,26,Sinusoidal
67,-7.84383199369978,26,Sinusoidal
68,-6.318311641883497,26,Sinusoidal
69,-3.350794035794877,26,Sinusoidal
70,-3.1433587444477666,26,Sinusoidal
71,-3.7384053828272954,26,Sinusoidal
72,-4.7287277024302625,26,Sinusoidal
73,-8.90249666492872,26,Sinusoidal
74,-11.615599392564377,26,Sinusoidal
75,-11.049508211592467,26,Sinusoidal
76,-21.10200440806159,26,Sinusoidal
77,-27.587788956742543,26,Sinusoidal
78,-17.38862285951484,26,Sinusoidal
79,-28.643092829078228,26,Sinusoidal
80,-36.44661883899926,26,Sinusoidal
81,-44.66820929759251,26,Sinusoidal
82,-10.054499591415379,26,Sinusoidal
83,-18.585333225742374,26,Sinusoidal
84,-15.436159386361851,26,Sinusoidal
85,-4.537062813221496,26,Sinusoidal
86,-6.582917068319944,26,Sinusoidal
87,-4.6023551957704285,26,Sinusoidal
88,-3.7281387439775244,26,Sinusoidal
89,-3.629203558590234,26,Sinusoidal
90,-15.913424698519748,26,Sinusoidal
91,-17.821484367441826,26,Sinusoidal
92,-25.98477983043665,26,Sinusoidal
93,-29.726790844769198,26,Sinusoidal
94,-37.007152297309915,26,Sinusoidal
95,-34.617619052616305,26,Sinusoidal
96,-34.23081421749379,26,Sinusoidal
97,-30.551399438141573,26,Sinusoidal
98,-16.804677444704225,26,Sinusoidal
99,-26.658799701198973,26,Sinusoidal
100,-10.034280038562088,26,Sinusoidal
1,0.0,27,Sinusoidal
2,0.0,27,Sinusoidal
3,-23.519852000689355,27,Sinusoidal
4,-6.060275076000039,27,Sinusoidal
5,-3.929683037078462,27,Sinusoidal
6,-3.5620327090611,27,Sinusoidal
7,-3.6690720371072985,27,Sinusoidal
8,-4.1665362304469795,27,Sinusoidal
9,-4.255456247757365,27,Sinusoidal
10,-3.9590751915415012,27,Sinusoidal
11,-4.332837107017099,27,Sinusoidal
12,-3.8695924905051697,27,Sinusoidal
13,-3.7170082900829584,27,Sinusoidal
14,-3.7578114839016052,27,Sinusoidal
15,-4.140250445040692,27,Sinusoidal
16,-6.32861841963836,27,Sinusoidal
17,-5.456543758540647,27,Sinusoidal
18,-8.806529005634957,27,Sinusoidal
19,-9.299591578986224,27,Sinusoidal
20,-17.444024247119614,27,Sinusoidal
21,-34.427437852423964,27,Sinusoidal
22,-41.36851087760101,27,Sinusoidal
23,-32.61922403636299,27,Sinusoidal
24,-44.47562864891688,27,Sinusoidal
25,-38.87495635193409,27,Sinusoidal
26,-43.996958445129735,27,Sinusoidal
27,-20.721039232040425,27,Sinusoidal
28,-30.782492584194415,27,Sinusoidal
29,-25.2627371304103,27,Sinusoidal
30,-11.883904107812896,27,Sinusoidal
31,-10.380732736282312,27,Sinusoidal
32,-5.168979469248143,27,Sinusoidal
33,-5.104056003348717,27,Sinusoidal
34,-3.4359848185536634,27,Sinusoidal
35,-4.156220229797611,27,Sinusoidal
36,-6.144900136156934,27,Sinusoidal
37,-4.443844141284728,27,Sinusoidal
38,-6.450536407204254,27,Sinusoidal
39,-15.169199756764215,27,Sinusoidal
40,-8.082186188847686,27,Sinusoidal
41,-24.661673784784625,27,Sinusoidal
42,-27.610259388833583,27,Sinusoidal
43,-32.444575095481355,27,Sinusoidal
44,-22.0090997358584,27,Sinusoidal
45,-23.002457509326177,27,Sinusoidal
46,-28.197438247676246,27,Sinusoidal
47,-24.12765109048314,27,Sinusoidal
48,-27.11098411271189,27,Sinusoidal
49,-19.27779502182898,27,Sinusoidal
50,-10.776277497929414,27,Sinusoidal
51,-3.602403038200464,27,Sinusoidal
52,-4.393785453884448,27,Sinusoidal
53,-4.261994215123309,27,Sinusoidal
54,-9.098051496163066,27,Sinusoidal
55,-11.164961208233763,27,Sinusoidal
56,-12.130730081691809,27,Sinusoidal
57,-25.74061176808266,27,Sinusoidal
58,-32.335649440814336,27,Sinusoidal
59,-29.825511453385275,27,Sinusoidal
60,-30.33436996310047,27,Sinusoidal
61,-38.96523032588806,27,Sinusoidal
62,-25.73151094666929,27,Sinusoidal
63,-34.06559216147525,27,Sinusoidal
64,-23.977478019445414,27,Sinusoidal
65,-10.974098003018526,27,Sinusoidal
66,-15.375924763143473,27,Sinusoidal
67,-8.255641149774533,27,Sinusoidal
68,-6.70202745718683,27,Sinusoidal
69,-3.4829367676889547,27,Sinusoidal
70,-3.1782084914441384,27,Sinusoidal
71,-3.5786719848927646,27,Sinusoidal
72,-4.390811304262286,27,Sinusoidal
73,-8.204137680571648,27,Sinusoidal
74,-10.53898543937379,27,Sinusoidal
75,-10.00543698239278,27,Sinusoidal
76,-19.605553178098262,27,Sinusoidal
77,-26.760750521985415,27,Sinusoidal
78,-16.27193842991096,27,Sinusoidal
79,-26.824117386044577,27,Sinusoidal
80,-36.103564473075835,27,Sinusoidal
81,-44.65280994004161,27,Sinusoidal
82,-10.141496901227697,27,Sinusoidal
83,-19.664067843486464,27,Sinusoidal
84,-16.8697376697545,27,Sinusoidal
85,-5.0037164114763755,27,Sinusoidal
86,-7.465590283029769,27,Sinusoidal
87,-5.273435298816025,27,Sinusoidal
88,-3.588339853052048,27,Sinusoidal
89,-3.6177716039652523,27,Sinusoidal
90,-14.334448037095626,27,Sinusoidal
91,-16.665726866346404,27,Sinusoidal
92,-24.412909488016567,27,Sinusoidal
93,-28.549993887441474,27,Sinusoidal
94,-35.91955866818631,27,Sinusoidal
95,-34.06422005976668,27,Sinusoidal
96,-33.84006407991956,27,Sinusoidal
97,-30.45688835625367,27,Sinusoidal
98,-16.834471180674313,27,Sinusoidal
99,-26.97079698504598,27,Sinusoidal
100,-10.275477811625024,27,Sinusoidal
1,0.0,28,Sinusoidal
2,0.0,28,Sinusoidal
3,-23.519852000689355,28,Sinusoidal
4,-6.060275076000039,28,Sinusoidal
5,-3.929683037078462,28,Sinusoidal
6,-3.5620327090611,28,Sinusoidal
7,-3.6690720371072985,28,Sinusoidal
8,-4.1665362304469795,28,Sinusoidal
9,-4.255456247757365,28,Sinusoidal
10,-3.9590751915415012,28,Sinusoidal
11,-4.332837107017099,28,Sinusoidal
12,-3.8695924905051697,28,Sinusoidal
13,-3.7170082900829584,28,Sinusoidal
14,-3.7578114839016052,28,Sinusoidal
15,-4.140250445040692,28,Sinusoidal
16,-6.32861841963836,28,Sinusoidal
17,-5.456543758540647,28,Sinusoidal
18,-8.806529005634957,28,Sinusoidal
19,-9.299591578986224,28,Sinusoidal
20,-17.444024247119614,28,Sinusoidal
21,-34.427437852423964,28,Sinusoidal
22,-41.36851087760101,28,Sinusoidal
23,-32.61922403636299,28,Sinusoidal
24,-44.47562864891688,28,Sinusoidal
25,-38.87495635193409,28,Sinusoidal
26,-43.996958445129735,28,Sinusoidal
27,-20.721039232040425,28,Sinusoidal
28,-32.815656906462664,28,Sinusoidal
29,-25.244342264046622,28,Sinusoidal
30,-11.859709842343193,28,Sinusoidal
31,-10.56683672214433,28,Sinusoidal
32,-5.322444115261817,28,Sinusoidal
33,-5.303828691915953,28,Sinusoidal
34,-3.5089521834639754,28,Sinusoidal
35,-3.961529180324419,28,Sinusoidal
36,-5.739130327255452,28,Sinusoidal
37,-4.1732330142537535,28,Sinusoidal
38,-6.110976635876341,28,Sinusoidal
39,-14.098485000865594,28,Sinusoidal
40,-7.406597231906858,28,Sinusoidal
41,-23.0547931027412,28,Sinusoidal
42,-25.925235322166827,28,Sinusoidal
43,-30.963406130525755,28,Sinusoidal
44,-20.665862012357024,28,Sinusoidal
45,-22.01837724983818,28,Sinusoidal
46,-27.192491803688654,28,Sinusoidal
47,-24.04947707772908,28,Sinusoidal
48,-28.376067868746986,28,Sinusoidal
49,-20.93421502651597,28,Sinusoidal
50,-11.899533860268434,28,Sinusoidal
51,-3.5899769106791837,28,Sinusoidal
52,-4.950743702435602,28,Sinusoidal
53,-4.835151299934637,28,Sinusoidal
54,-8.132475177444235,28,Sinusoidal
55,-9.803984584179943,28,Sinusoidal
56,-10.838313799997422,28,Sinusoidal
57,-24.319635403794678,28,Sinusoidal
58,-30.93820581695354,28,Sinusoidal
59,-28.97456166269717,28,Sinusoidal
60,-29.553531098230337,28,Sinusoidal
61,-38.43464404129844,28,Sinusoidal
62,-25.702884392801593,28,Sinusoidal
63,-34.25876233037542,28,Sinusoidal
64,-24.0074491033119,28,Sinusoidal
65,-11.089607333981064,28,Sinusoidal
66,-15.797406593876985,28,Sinusoidal
67,-8.39112403406142,28,Sinusoidal
68,-7.049334273352656,28,Sinusoidal
69,-3.6135885868495734,28,Sinusoidal
70,-3.246813153832079,28,Sinusoidal
71,-3.461235587343481,28,Sinusoidal
72,-4.159009492899941,28,Sinusoidal
73,-7.589646099477022,28,Sinusoidal
74,-9.765815867474089,28,Sinusoidal
75,-9.075134560106108,28,Sinusoidal
76,-18.090091185670303,28,Sinusoidal
77,-25.0982330185808,28,Sinusoidal
78,-15.737822627443734,28,Sinusoidal
79,-25.43279096019762,28,Sinusoidal
80,-34.162642770082584,28,Sinusoidal
81,-44.46752905932476,28,Sinusoidal
82,-10.19662967331874,28,Sinusoidal
83,-19.879042359543178,28,Sinusoidal
84,-17.943041289696794,28,Sinusoidal
85,-5.519617876881625,28,Sinusoidal
86,-8.344309697276003,28,Sinusoidal
87,-5.930200266418183,28,Sinusoidal
88,-3.5754402640855005,28,Sinusoidal
89,-3.731823230379291,28,Sinusoidal
90,-12.706460096437809,28,Sinusoidal
91,-15.164343875928012,28,Sinusoidal
92,-23.169233964894147,28,Sinusoidal
93,-27.06406584455908,28,Sinusoidal
94,-34.78237446965653,28,Sinusoidal
95,-33.155517412848496,28,Sinusoidal
96,-33.386220116635116,28,Sinusoidal
97,-30.157653687042284,28,Sinusoidal
98,-16.793453993591868,28,Sinusoidal
99,-27.031472208633943,28,Sinusoidal
100,-10.457396289112523,28,Sinusoidal
1,0.0,29,Sinusoidal
2,0.0,29,Sinusoidal
3,-23.519852000689355,29,Sinusoidal
4,-6.060275076000039,29,Sinusoidal
5,-3.929683037078462,29,Sinusoidal
6,-3.5620327090611,29,Sinusoidal
7,-3.6690720371072985,29,Sinusoidal
8,-4.1665362304469795,29,Sinusoidal
9,-4.255456247757365,29,Sinusoidal
10,-3.9590751915415012,29,Sinusoidal
11,-4.332837107017099,29,Sinusoidal
12,-3.8695924905051697,29,Sinusoidal
13,-3.7170082900829584,29,Sinusoidal
14,-3.7578114839016052,29,Sinusoidal
15,-4.140250445040692,29,Sinusoidal
16,-6.32861841963836,29,Sinusoidal
17,-5.456543758540647,29,Sinusoidal
18,-8.806529005634957,29,Sinusoidal
19,-9.299591578986224,29,Sinusoidal
20,-17.444024247119614,29,Sinusoidal
21,-34.427437852423964,29,Sinusoidal
22,-41.36851087760101,29,Sinusoidal
23,-32.61922403636299,29,Sinusoidal
24,-44.47562864891688,29,Sinusoidal
25,-38.87495635193409,29,Sinusoidal
26,-43.996958445129735,29,Sinusoidal
27,-20.721039232040425,29,Sinusoidal
28,-32.815656906462664,29,Sinusoidal
29,-26.963450535575873,29,Sinusoidal
30,-11.861528973666566,29,Sinusoidal
31,-10.55413105486798,29,Sinusoidal
32,-5.424284687055433,29,Sinusoidal
33,-5.457558470598258,29,Sinusoidal
34,-3.592933341213268,29,Sinusoidal
35,-3.8540302607748913,29,Sinusoidal
36,-5.419419524991326,29,Sinusoidal
37,-3.9570539691155204,29,Sinusoidal
38,-5.693778666636263,29,Sinusoidal
39,-13.471162974778053,29,Sinusoidal
40,-6.820768589294175,29,Sinusoidal
41,-21.64314588815364,29,Sinusoidal
42,-24.34056548682156,29,Sinusoidal
43,-29.245413590651197,29,Sinusoidal
44,-19.625444526956585,29,Sinusoidal
45,-20.755538017668982,29,Sinusoidal
46,-26.210945549020153,29,Sinusoidal
