k,p,simulation,model,TrueParam,iter
5,1.2066808510707355e-46,Sinusoidal,EpiEstim,30,4
6,1.6560624669486042e-73,Sinusoidal,EpiEstim,30,4
7,1.6351863744601221e-102,Sinusoidal,EpiEstim,30,4
8,1.272924861828382e-134,Sinusoidal,EpiEstim,30,4
9,2.419499379464558e-168,Sinusoidal,EpiEstim,30,4
10,1.2893857604091558e-201,Sinusoidal,EpiEstim,30,4
11,9.532675998478792e-235,Sinusoidal,EpiEstim,30,4
12,9.283228096631999e-267,Sinusoidal,EpiEstim,30,4
13,1.5591947352029782e-296,Sinusoidal,EpiEstim,30,4
14,1.0e-323,Sinusoidal,EpiEstim,30,4
15,0.0,Sinusoidal,EpiEstim,30,4
16,0.0,Sinusoidal,EpiEstim,30,4
17,0.0,Sinusoidal,EpiEstim,30,4
18,0.0,Sinusoidal,EpiEstim,30,4
19,0.0,Sinusoidal,EpiEstim,30,4
20,0.0,Sinusoidal,EpiEstim,30,4
21,0.0,Sinusoidal,EpiEstim,30,4
22,0.0,Sinusoidal,EpiEstim,30,4
23,0.0,Sinusoidal,EpiEstim,30,4
24,0.0,Sinusoidal,EpiEstim,30,4
25,0.0,Sinusoidal,EpiEstim,30,4
26,0.0,Sinusoidal,EpiEstim,30,4
27,0.0,Sinusoidal,EpiEstim,30,4
28,0.0,Sinusoidal,EpiEstim,30,4
29,6.188678811195e-312,Sinusoidal,EpiEstim,30,4
30,3.067141788454335e-296,Sinusoidal,EpiEstim,30,4
1,2.0997828602610747e-94,Sinusoidal,EpiEstim,35,4
2,0.9999968317444307,Sinusoidal,EpiEstim,35,4
3,3.1682555694183397e-6,Sinusoidal,EpiEstim,35,4
4,1.3903404376326334e-19,Sinusoidal,EpiEstim,35,4
5,2.382850642516577e-37,Sinusoidal,EpiEstim,35,4
6,1.3921981528835714e-59,Sinusoidal,EpiEstim,35,4
7,1.2511741277486094e-85,Sinusoidal,EpiEstim,35,4
8,1.2743993098823033e-114,Sinusoidal,EpiEstim,35,4
9,1.3361321117771912e-145,Sinusoidal,EpiEstim,35,4
10,1.2961549973748157e-177,Sinusoidal,EpiEstim,35,4
11,5.452801734730853e-209,Sinusoidal,EpiEstim,35,4
12,4.8871145235725934e-241,Sinusoidal,EpiEstim,35,4
13,3.5805558317790846e-272,Sinusoidal,EpiEstim,35,4
14,5.736736997005049e-302,Sinusoidal,EpiEstim,35,4
15,0.0,Sinusoidal,EpiEstim,35,4
16,0.0,Sinusoidal,EpiEstim,35,4
17,0.0,Sinusoidal,EpiEstim,35,4
18,0.0,Sinusoidal,EpiEstim,35,4
19,0.0,Sinusoidal,EpiEstim,35,4
20,0.0,Sinusoidal,EpiEstim,35,4
21,0.0,Sinusoidal,EpiEstim,35,4
22,0.0,Sinusoidal,EpiEstim,35,4
23,0.0,Sinusoidal,EpiEstim,35,4
24,0.0,Sinusoidal,EpiEstim,35,4
25,0.0,Sinusoidal,EpiEstim,35,4
26,0.0,Sinusoidal,EpiEstim,35,4
27,0.0,Sinusoidal,EpiEstim,35,4
28,0.0,Sinusoidal,EpiEstim,35,4
29,0.0,Sinusoidal,EpiEstim,35,4
30,0.0,Sinusoidal,EpiEstim,35,4
1,1.946531768158089e-95,Sinusoidal,EpiEstim,40,4
2,0.9997759555166729,Sinusoidal,EpiEstim,40,4
3,0.0002240444787364108,Sinusoidal,EpiEstim,40,4
4,4.5907713338634275e-12,Sinusoidal,EpiEstim,40,4
5,1.0555910235661932e-26,Sinusoidal,EpiEstim,40,4
6,9.279036417664678e-46,Sinusoidal,EpiEstim,40,4
7,7.74291363885566e-66,Sinusoidal,EpiEstim,40,4
8,2.6328540757415727e-89,Sinusoidal,EpiEstim,40,4
9,7.098492526384557e-115,Sinusoidal,EpiEstim,40,4
10,3.235159226629269e-141,Sinusoidal,EpiEstim,40,4
11,3.074247588436088e-169,Sinusoidal,EpiEstim,40,4
12,5.749081052431284e-199,Sinusoidal,EpiEstim,40,4
13,4.580755854257114e-227,Sinusoidal,EpiEstim,40,4
14,7.225135628048869e-256,Sinusoidal,EpiEstim,40,4
15,6.005949373351944e-284,Sinusoidal,EpiEstim,40,4
16,7.074868966046e-311,Sinusoidal,EpiEstim,40,4
17,0.0,Sinusoidal,EpiEstim,40,4
18,0.0,Sinusoidal,EpiEstim,40,4
19,0.0,Sinusoidal,EpiEstim,40,4
20,0.0,Sinusoidal,EpiEstim,40,4
21,0.0,Sinusoidal,EpiEstim,40,4
22,0.0,Sinusoidal,EpiEstim,40,4
23,0.0,Sinusoidal,EpiEstim,40,4
24,0.0,Sinusoidal,EpiEstim,40,4
25,0.0,Sinusoidal,EpiEstim,40,4
26,0.0,Sinusoidal,EpiEstim,40,4
27,0.0,Sinusoidal,EpiEstim,40,4
28,0.0,Sinusoidal,EpiEstim,40,4
29,0.0,Sinusoidal,EpiEstim,40,4
30,0.0,Sinusoidal,EpiEstim,40,4
1,6.537175864204885e-95,Sinusoidal,EpiEstim,45,4
2,0.9988228932374087,Sinusoidal,EpiEstim,45,4
3,0.0011771067535235357,Sinusoidal,EpiEstim,45,4
4,9.067889189547688e-12,Sinusoidal,EpiEstim,45,4
5,1.7138870158444068e-23,Sinusoidal,EpiEstim,45,4
6,9.13634902020292e-38,Sinusoidal,EpiEstim,45,4
7,1.9716059993156345e-57,Sinusoidal,EpiEstim,45,4
8,3.442358340079565e-78,Sinusoidal,EpiEstim,45,4
9,1.4102578535981938e-100,Sinusoidal,EpiEstim,45,4
10,7.594198884561018e-125,Sinusoidal,EpiEstim,45,4
11,2.1756787053388937e-150,Sinusoidal,EpiEstim,45,4
12,3.21253872294183e-177,Sinusoidal,EpiEstim,45,4
13,1.659206308749961e-203,Sinusoidal,EpiEstim,45,4
14,7.464904268430363e-230,Sinusoidal,EpiEstim,45,4
15,1.342167296799088e-255,Sinusoidal,EpiEstim,45,4
16,6.419086088083822e-281,Sinusoidal,EpiEstim,45,4
17,7.069515830621687e-305,Sinusoidal,EpiEstim,45,4
18,0.0,Sinusoidal,EpiEstim,45,4
19,0.0,Sinusoidal,EpiEstim,45,4
20,0.0,Sinusoidal,EpiEstim,45,4
21,0.0,Sinusoidal,EpiEstim,45,4
22,0.0,Sinusoidal,EpiEstim,45,4
23,0.0,Sinusoidal,EpiEstim,45,4
24,0.0,Sinusoidal,EpiEstim,45,4
25,0.0,Sinusoidal,EpiEstim,45,4
26,0.0,Sinusoidal,EpiEstim,45,4
27,0.0,Sinusoidal,EpiEstim,45,4
28,0.0,Sinusoidal,EpiEstim,45,4
29,0.0,Sinusoidal,EpiEstim,45,4
30,0.0,Sinusoidal,EpiEstim,45,4
1,3.1810832332157006e-92,Sinusoidal,EpiEstim,50,4
2,0.7122855985879872,Sinusoidal,EpiEstim,50,4
3,0.2876964530820164,Sinusoidal,EpiEstim,50,4
4,1.79483299952096e-5,Sinusoidal,EpiEstim,50,4
5,1.0483820172763734e-15,Sinusoidal,EpiEstim,50,4
6,1.7098892438183468e-28,Sinusoidal,EpiEstim,50,4
7,1.6424511436330446e-43,Sinusoidal,EpiEstim,50,4
8,2.1291195472659215e-61,Sinusoidal,EpiEstim,50,4
9,1.1923564146549108e-79,Sinusoidal,EpiEstim,50,4
10,1.6396761500776083e-99,Sinusoidal,EpiEstim,50,4
11,9.660575466955287e-121,Sinusoidal,EpiEstim,50,4
12,1.4313593060735736e-142,Sinusoidal,EpiEstim,50,4
13,3.8482137317014034e-163,Sinusoidal,EpiEstim,50,4
14,8.749863921943774e-185,Sinusoidal,EpiEstim,50,4
15,1.8959142853172575e-206,Sinusoidal,EpiEstim,50,4
16,2.459262254343991e-227,Sinusoidal,EpiEstim,50,4
17,2.859111700720785e-247,Sinusoidal,EpiEstim,50,4
18,1.7409851840367112e-265,Sinusoidal,EpiEstim,50,4
19,1.422533815424637e-283,Sinusoidal,EpiEstim,50,4
20,1.0272385997603923e-300,Sinusoidal,EpiEstim,50,4
21,5.9905875e-317,Sinusoidal,EpiEstim,50,4
22,0.0,Sinusoidal,EpiEstim,50,4
23,0.0,Sinusoidal,EpiEstim,50,4
24,0.0,Sinusoidal,EpiEstim,50,4
25,0.0,Sinusoidal,EpiEstim,50,4
26,0.0,Sinusoidal,EpiEstim,50,4
27,0.0,Sinusoidal,EpiEstim,50,4
28,0.0,Sinusoidal,EpiEstim,50,4
29,0.0,Sinusoidal,EpiEstim,50,4
30,0.0,Sinusoidal,EpiEstim,50,4
1,1.6541117571796965e-43,Sinusoidal,EpiEstim,10,5
2,1.0,Sinusoidal,EpiEstim,10,5
3,6.905660594670005e-92,Sinusoidal,EpiEstim,10,5
4,6.930044231974008e-199,Sinusoidal,EpiEstim,10,5
5,1.5132383426952702e-296,Sinusoidal,EpiEstim,10,5
6,0.0,Sinusoidal,EpiEstim,10,5
7,0.0,Sinusoidal,EpiEstim,10,5
8,0.0,Sinusoidal,EpiEstim,10,5
9,1.820070002e-314,Sinusoidal,EpiEstim,10,5
10,2.600052513109721e-251,Sinusoidal,EpiEstim,10,5
11,9.846075503254379e-195,Sinusoidal,EpiEstim,10,5
12,2.7097552069589755e-159,Sinusoidal,EpiEstim,10,5
13,1.0878179867487202e-150,Sinusoidal,EpiEstim,10,5
14,3.19801071106039e-168,Sinusoidal,EpiEstim,10,5
15,4.3015292608812917e-200,Sinusoidal,EpiEstim,10,5
16,9.048838577901956e-234,Sinusoidal,EpiEstim,10,5
17,8.422796799512023e-257,Sinusoidal,EpiEstim,10,5
18,3.8209887856787164e-263,Sinusoidal,EpiEstim,10,5
19,5.452540456432091e-252,Sinusoidal,EpiEstim,10,5
20,2.072765142625109e-229,Sinusoidal,EpiEstim,10,5
21,1.4898831007733366e-204,Sinusoidal,EpiEstim,10,5
22,2.0439607539823246e-186,Sinusoidal,EpiEstim,10,5
23,4.608233423120158e-180,Sinusoidal,EpiEstim,10,5
24,1.0287618589564845e-186,Sinusoidal,EpiEstim,10,5
25,1.2904683281313403e-202,Sinusoidal,EpiEstim,10,5
26,5.422173453512867e-221,Sinusoidal,EpiEstim,10,5
27,3.972492072602802e-235,Sinusoidal,EpiEstim,10,5
28,4.990525026742074e-240,Sinusoidal,EpiEstim,10,5
29,5.7685925585382594e-235,Sinusoidal,EpiEstim,10,5
30,6.221679437584404e-223,Sinusoidal,EpiEstim,10,5
1,3.748483815715391e-68,Sinusoidal,EpiEstim,15,5
2,1.0,Sinusoidal,EpiEstim,15,5
3,4.362030032945501e-40,Sinusoidal,EpiEstim,15,5
4,3.6850792663166065e-98,Sinusoidal,EpiEstim,15,5
5,1.6403028867116152e-165,Sinusoidal,EpiEstim,15,5
6,5.395021448863711e-233,Sinusoidal,EpiEstim,15,5
7,3.560441352274225e-293,Sinusoidal,EpiEstim,15,5
8,0.0,Sinusoidal,EpiEstim,15,5
9,0.0,Sinusoidal,EpiEstim,15,5
10,0.0,Sinusoidal,EpiEstim,15,5
11,0.0,Sinusoidal,EpiEstim,15,5
12,0.0,Sinusoidal,EpiEstim,15,5
13,0.0,Sinusoidal,EpiEstim,15,5
14,6.046505036785352e-303,Sinusoidal,EpiEstim,15,5
15,1.3832403132956263e-266,Sinusoidal,EpiEstim,15,5
16,9.789144606556735e-234,Sinusoidal,EpiEstim,15,5
17,7.168036701798645e-209,Sinusoidal,EpiEstim,15,5
18,4.512173469940752e-194,Sinusoidal,EpiEstim,15,5
19,2.2905934221153666e-190,Sinusoidal,EpiEstim,15,5
20,5.0478168625436483e-197,Sinusoidal,EpiEstim,15,5
21,7.121988666742029e-211,Sinusoidal,EpiEstim,15,5
22,1.871461721647245e-228,Sinusoidal,EpiEstim,15,5
23,1.2333756673509922e-247,Sinusoidal,EpiEstim,15,5
24,1.6759483210404987e-264,Sinusoidal,EpiEstim,15,5
25,7.031733086558218e-277,Sinusoidal,EpiEstim,15,5
26,3.6375350094214435e-283,Sinusoidal,EpiEstim,15,5
27,7.451349323884206e-283,Sinusoidal,EpiEstim,15,5
28,1.2230643685992551e-276,Sinusoidal,EpiEstim,15,5
29,1.1308186420866087e-265,Sinusoidal,EpiEstim,15,5
30,2.0982988218485348e-252,Sinusoidal,EpiEstim,15,5
1,1.7491035425395143e-78,Sinusoidal,EpiEstim,20,5
2,1.0,Sinusoidal,EpiEstim,20,5
3,1.7295492268919995e-19,Sinusoidal,EpiEstim,20,5
4,1.5209462215974017e-48,Sinusoidal,EpiEstim,20,5
5,7.71466892856811e-87,Sinusoidal,EpiEstim,20,5
6,1.3125739346707085e-129,Sinusoidal,EpiEstim,20,5
7,1.511549464538609e-174,Sinusoidal,EpiEstim,20,5
8,7.019548171178126e-218,Sinusoidal,EpiEstim,20,5
9,2.0729508467756723e-256,Sinusoidal,EpiEstim,20,5
10,6.133403624979551e-290,Sinusoidal,EpiEstim,20,5
11,1.4060397e-317,Sinusoidal,EpiEstim,20,5
12,0.0,Sinusoidal,EpiEstim,20,5
13,0.0,Sinusoidal,EpiEstim,20,5
14,0.0,Sinusoidal,EpiEstim,20,5
15,0.0,Sinusoidal,EpiEstim,20,5
16,0.0,Sinusoidal,EpiEstim,20,5
17,3.6763034e-317,Sinusoidal,EpiEstim,20,5
18,3.5602679424033806e-296,Sinusoidal,EpiEstim,20,5
19,8.972088164063915e-274,Sinusoidal,EpiEstim,20,5
20,1.558306987527562e-251,Sinusoidal,EpiEstim,20,5
21,1.2410323701540227e-231,Sinusoidal,EpiEstim,20,5
22,1.005609162501737e-215,Sinusoidal,EpiEstim,20,5
23,7.508951000041528e-204,Sinusoidal,EpiEstim,20,5
24,8.13736728260623e-197,Sinusoidal,EpiEstim,20,5
25,2.2648690594405093e-195,Sinusoidal,EpiEstim,20,5
26,4.972369907485735e-198,Sinusoidal,EpiEstim,20,5
27,7.014423419678025e-205,Sinusoidal,EpiEstim,20,5
28,1.6329331120044655e-214,Sinusoidal,EpiEstim,20,5
29,1.203886109401384e-225,Sinusoidal,EpiEstim,20,5
30,8.60650226483097e-237,Sinusoidal,EpiEstim,20,5
1,1.0289071833682642e-86,Sinusoidal,EpiEstim,25,5
2,0.9999999999996174,Sinusoidal,EpiEstim,25,5
3,3.8259983294295473e-13,Sinusoidal,EpiEstim,25,5
4,2.1232924439988948e-40,Sinusoidal,EpiEstim,25,5
5,4.5192787593229537e-73,Sinusoidal,EpiEstim,25,5
6,4.483125440686053e-112,Sinusoidal,EpiEstim,25,5
7,7.651504243455168e-154,Sinusoidal,EpiEstim,25,5
8,3.4856994011305094e-198,Sinusoidal,EpiEstim,25,5
9,6.507226270826377e-242,Sinusoidal,EpiEstim,25,5
10,5.46169905340239e-284,Sinusoidal,EpiEstim,25,5
11,2.0e-323,Sinusoidal,EpiEstim,25,5
12,0.0,Sinusoidal,EpiEstim,25,5
13,0.0,Sinusoidal,EpiEstim,25,5
14,0.0,Sinusoidal,EpiEstim,25,5
15,0.0,Sinusoidal,EpiEstim,25,5
16,0.0,Sinusoidal,EpiEstim,25,5
17,0.0,Sinusoidal,EpiEstim,25,5
18,0.0,Sinusoidal,EpiEstim,25,5
19,0.0,Sinusoidal,EpiEstim,25,5
20,0.0,Sinusoidal,EpiEstim,25,5
21,0.0,Sinusoidal,EpiEstim,25,5
22,0.0,Sinusoidal,EpiEstim,25,5
23,0.0,Sinusoidal,EpiEstim,25,5
24,0.0,Sinusoidal,EpiEstim,25,5
25,0.0,Sinusoidal,EpiEstim,25,5
26,5.738315428995236e-305,Sinusoidal,EpiEstim,25,5
27,2.0984596499746031e-287,Sinusoidal,EpiEstim,25,5
28,1.4054719237809422e-273,Sinusoidal,EpiEstim,25,5
29,8.42821787676404e-264,Sinusoidal,EpiEstim,25,5
30,5.400649012574962e-258,Sinusoidal,EpiEstim,25,5
1,1.1821049427557928e-86,Sinusoidal,EpiEstim,30,5
2,0.9999999961490156,Sinusoidal,EpiEstim,30,5
3,3.850984300638291e-9,Sinusoidal,EpiEstim,30,5
4,4.645991806840705e-27,Sinusoidal,EpiEstim,30,5
5,1.6757296676009467e-48,Sinusoidal,EpiEstim,30,5
6,1.7173790869876772e-76,Sinusoidal,EpiEstim,30,5
7,7.743633184446571e-108,Sinusoidal,EpiEstim,30,5
8,5.1118450562078385e-142,Sinusoidal,EpiEstim,30,5
9,4.2031982261250666e-177,Sinusoidal,EpiEstim,30,5
10,1.3647769990307516e-211,Sinusoidal,EpiEstim,30,5
11,2.412114720445398e-243,Sinusoidal,EpiEstim,30,5
12,1.0902821213440279e-274,Sinusoidal,EpiEstim,30,5
13,7.918823054633832e-303,Sinusoidal,EpiEstim,30,5
14,0.0,Sinusoidal,EpiEstim,30,5
15,0.0,Sinusoidal,EpiEstim,30,5
16,0.0,Sinusoidal,EpiEstim,30,5
17,0.0,Sinusoidal,EpiEstim,30,5
18,0.0,Sinusoidal,EpiEstim,30,5
19,0.0,Sinusoidal,EpiEstim,30,5
20,0.0,Sinusoidal,EpiEstim,30,5
21,0.0,Sinusoidal,EpiEstim,30,5
22,0.0,Sinusoidal,EpiEstim,30,5
23,0.0,Sinusoidal,EpiEstim,30,5
24,0.0,Sinusoidal,EpiEstim,30,5
25,0.0,Sinusoidal,EpiEstim,30,5
26,0.0,Sinusoidal,EpiEstim,30,5
27,0.0,Sinusoidal,EpiEstim,30,5
28,0.0,Sinusoidal,EpiEstim,30,5
29,0.0,Sinusoidal,EpiEstim,30,5
30,3.33364035506214e-310,Sinusoidal,EpiEstim,30,5
1,4.1950624967804186e-95,Sinusoidal,EpiEstim,35,5
2,0.9999980051499278,Sinusoidal,EpiEstim,35,5
3,1.9948500723462305e-6,Sinusoidal,EpiEstim,35,5
4,4.393382848500054e-19,Sinusoidal,EpiEstim,35,5
5,1.748043475915707e-39,Sinusoidal,EpiEstim,35,5
6,2.9461710397027277e-65,Sinusoidal,EpiEstim,35,5
7,7.117945032304719e-95,Sinusoidal,EpiEstim,35,5
8,1.858777489414144e-127,Sinusoidal,EpiEstim,35,5
9,9.93724039432746e-163,Sinusoidal,EpiEstim,35,5
10,1.4799822490508954e-198,Sinusoidal,EpiEstim,35,5
11,6.663551182084102e-236,Sinusoidal,EpiEstim,35,5
12,1.0666448138958239e-272,Sinusoidal,EpiEstim,35,5
13,9.92248562475598e-309,Sinusoidal,EpiEstim,35,5
14,0.0,Sinusoidal,EpiEstim,35,5
15,0.0,Sinusoidal,EpiEstim,35,5
16,0.0,Sinusoidal,EpiEstim,35,5
17,0.0,Sinusoidal,EpiEstim,35,5
18,0.0,Sinusoidal,EpiEstim,35,5
19,0.0,Sinusoidal,EpiEstim,35,5
20,0.0,Sinusoidal,EpiEstim,35,5
21,0.0,Sinusoidal,EpiEstim,35,5
22,0.0,Sinusoidal,EpiEstim,35,5
23,0.0,Sinusoidal,EpiEstim,35,5
24,0.0,Sinusoidal,EpiEstim,35,5
25,0.0,Sinusoidal,EpiEstim,35,5
26,0.0,Sinusoidal,EpiEstim,35,5
27,0.0,Sinusoidal,EpiEstim,35,5
28,0.0,Sinusoidal,EpiEstim,35,5
29,0.0,Sinusoidal,EpiEstim,35,5
30,0.0,Sinusoidal,EpiEstim,35,5
1,1.4594499659895575e-90,Sinusoidal,EpiEstim,40,5
2,0.820917710459039,Sinusoidal,EpiEstim,40,5
3,0.1790822894687211,Sinusoidal,EpiEstim,40,5
4,7.223983836243265e-11,Sinusoidal,EpiEstim,40,5
5,7.060735408364581e-22,Sinusoidal,EpiEstim,40,5
6,2.6092675211561025e-36,Sinusoidal,EpiEstim,40,5
7,1.462193076038467e-54,Sinusoidal,EpiEstim,40,5
8,5.203148541983817e-75,Sinusoidal,EpiEstim,40,5
9,9.684328533428126e-98,Sinusoidal,EpiEstim,40,5
10,4.9581457054557765e-120,Sinusoidal,EpiEstim,40,5
11,7.701416131083404e-143,Sinusoidal,EpiEstim,40,5
12,2.224588598139897e-166,Sinusoidal,EpiEstim,40,5
13,6.535828372072959e-190,Sinusoidal,EpiEstim,40,5
14,1.9040753147001145e-213,Sinusoidal,EpiEstim,40,5
15,7.839590379445358e-237,Sinusoidal,EpiEstim,40,5
16,6.840933483527058e-259,Sinusoidal,EpiEstim,40,5
17,1.4479942199678294e-279,Sinusoidal,EpiEstim,40,5
18,3.709668132551403e-300,Sinusoidal,EpiEstim,40,5
19,2.0297e-319,Sinusoidal,EpiEstim,40,5
20,0.0,Sinusoidal,EpiEstim,40,5
21,0.0,Sinusoidal,EpiEstim,40,5
22,0.0,Sinusoidal,EpiEstim,40,5
23,0.0,Sinusoidal,EpiEstim,40,5
24,0.0,Sinusoidal,EpiEstim,40,5
25,0.0,Sinusoidal,EpiEstim,40,5
26,0.0,Sinusoidal,EpiEstim,40,5
27,0.0,Sinusoidal,EpiEstim,40,5
28,0.0,Sinusoidal,EpiEstim,40,5
29,0.0,Sinusoidal,EpiEstim,40,5
30,0.0,Sinusoidal,EpiEstim,40,5
1,7.058686938125012e-98,Sinusoidal,EpiEstim,45,5
2,0.999291641142018,Sinusoidal,EpiEstim,45,5
3,0.0007083588577585924,Sinusoidal,EpiEstim,45,5
4,2.2334938436415413e-13,Sinusoidal,EpiEstim,45,5
5,3.0933462232247926e-28,Sinusoidal,EpiEstim,45,5
6,1.5349382663317684e-47,Sinusoidal,EpiEstim,45,5
7,1.0484609189397936e-69,Sinusoidal,EpiEstim,45,5
8,7.31849660392226e-95,Sinusoidal,EpiEstim,45,5
9,4.6456759913958315e-123,Sinusoidal,EpiEstim,45,5
10,3.5594997796347523e-153,Sinusoidal,EpiEstim,45,5
11,1.6947675125138752e-184,Sinusoidal,EpiEstim,45,5
12,1.5891587224155142e-216,Sinusoidal,EpiEstim,45,5
13,3.425047510255173e-249,Sinusoidal,EpiEstim,45,5
14,2.200573793384168e-280,Sinusoidal,EpiEstim,45,5
15,2.6569096723647e-311,Sinusoidal,EpiEstim,45,5
16,0.0,Sinusoidal,EpiEstim,45,5
17,0.0,Sinusoidal,EpiEstim,45,5
18,0.0,Sinusoidal,EpiEstim,45,5
19,0.0,Sinusoidal,EpiEstim,45,5
20,0.0,Sinusoidal,EpiEstim,45,5
21,0.0,Sinusoidal,EpiEstim,45,5
22,0.0,Sinusoidal,EpiEstim,45,5
23,0.0,Sinusoidal,EpiEstim,45,5
24,0.0,Sinusoidal,EpiEstim,45,5
25,0.0,Sinusoidal,EpiEstim,45,5
26,0.0,Sinusoidal,EpiEstim,45,5
27,0.0,Sinusoidal,EpiEstim,45,5
28,0.0,Sinusoidal,EpiEstim,45,5
29,0.0,Sinusoidal,EpiEstim,45,5
30,0.0,Sinusoidal,EpiEstim,45,5
1,3.6172726577238645e-96,Sinusoidal,EpiEstim,50,5
2,0.42373947618993646,Sinusoidal,EpiEstim,50,5
3,0.5762604940919711,Sinusoidal,EpiEstim,50,5
4,2.9718092464441424e-8,Sinusoidal,EpiEstim,50,5
5,3.4537354758142325e-19,Sinusoidal,EpiEstim,50,5
6,7.397475589729672e-31,Sinusoidal,EpiEstim,50,5
7,1.2944163626031757e-44,Sinusoidal,EpiEstim,50,5
8,5.612037291365157e-61,Sinusoidal,EpiEstim,50,5
9,4.198802940849928e-80,Sinusoidal,EpiEstim,50,5
10,4.2569751077759785e-100,Sinusoidal,EpiEstim,50,5
11,2.0921257280778194e-120,Sinusoidal,EpiEstim,50,5
12,9.96297650369412e-142,Sinusoidal,EpiEstim,50,5
13,2.068779409274073e-163,Sinusoidal,EpiEstim,50,5
14,2.938943034035012e-185,Sinusoidal,EpiEstim,50,5
15,1.562992422469604e-206,Sinusoidal,EpiEstim,50,5
16,1.1468604733291101e-226,Sinusoidal,EpiEstim,50,5
17,2.6732538690549338e-247,Sinusoidal,EpiEstim,50,5
18,2.426740142293747e-266,Sinusoidal,EpiEstim,50,5
19,1.1092197809019964e-285,Sinusoidal,EpiEstim,50,5
20,1.5635494824010835e-303,Sinusoidal,EpiEstim,50,5
21,9.241e-320,Sinusoidal,EpiEstim,50,5
22,0.0,Sinusoidal,EpiEstim,50,5
23,0.0,Sinusoidal,EpiEstim,50,5
24,0.0,Sinusoidal,EpiEstim,50,5
25,0.0,Sinusoidal,EpiEstim,50,5
26,0.0,Sinusoidal,EpiEstim,50,5
27,0.0,Sinusoidal,EpiEstim,50,5
28,0.0,Sinusoidal,EpiEstim,50,5
29,0.0,Sinusoidal,EpiEstim,50,5
30,0.0,Sinusoidal,EpiEstim,50,5
1,5.7198716706791e-36,Sinusoidal,EpiEstim,10,6
2,1.0,Sinusoidal,EpiEstim,10,6
3,4.438051854140679e-90,Sinusoidal,EpiEstim,10,6
4,1.00352397203777e-193,Sinusoidal,EpiEstim,10,6
5,2.072409871475625e-288,Sinusoidal,EpiEstim,10,6
6,0.0,Sinusoidal,EpiEstim,10,6
7,0.0,Sinusoidal,EpiEstim,10,6
8,0.0,Sinusoidal,EpiEstim,10,6
9,6.144301295238332e-303,Sinusoidal,EpiEstim,10,6
10,6.01508019264517e-241,Sinusoidal,EpiEstim,10,6
11,2.123263163399799e-186,Sinusoidal,EpiEstim,10,6
12,1.9239685494050427e-152,Sinusoidal,EpiEstim,10,6
13,2.2493437300460376e-145,Sinusoidal,EpiEstim,10,6
14,1.3792734855094478e-162,Sinusoidal,EpiEstim,10,6
15,3.03981227771505e-194,Sinusoidal,EpiEstim,10,6
16,7.280938177707043e-227,Sinusoidal,EpiEstim,10,6
17,2.622170820665473e-249,Sinusoidal,EpiEstim,10,6
18,8.810784318209423e-255,Sinusoidal,EpiEstim,10,6
19,2.155429729984666e-244,Sinusoidal,EpiEstim,10,6
20,5.71850560912782e-223,Sinusoidal,EpiEstim,10,6
21,1.4039374309378406e-198,Sinusoidal,EpiEstim,10,6
22,1.495079483260609e-180,Sinusoidal,EpiEstim,10,6
23,2.6642502376474277e-174,Sinusoidal,EpiEstim,10,6
24,7.082140158704051e-181,Sinusoidal,EpiEstim,10,6
25,2.2318868994592574e-196,Sinusoidal,EpiEstim,10,6
26,2.1211123793708798e-213,Sinusoidal,EpiEstim,10,6
27,2.2587444179700493e-226,Sinusoidal,EpiEstim,10,6
28,1.0928077982366971e-231,Sinusoidal,EpiEstim,10,6
29,1.7305694124119958e-227,Sinusoidal,EpiEstim,10,6
30,1.1097996491029327e-215,Sinusoidal,EpiEstim,10,6
1,3.5868213382686256e-72,Sinusoidal,EpiEstim,15,6
2,1.0,Sinusoidal,EpiEstim,15,6
3,1.9743678539276138e-38,Sinusoidal,EpiEstim,15,6
4,3.8231265737082296e-94,Sinusoidal,EpiEstim,15,6
5,7.939475122122823e-159,Sinusoidal,EpiEstim,15,6
6,7.502155898695176e-225,Sinusoidal,EpiEstim,15,6
7,1.881387764906061e-281,Sinusoidal,EpiEstim,15,6
8,0.0,Sinusoidal,EpiEstim,15,6
9,0.0,Sinusoidal,EpiEstim,15,6
10,0.0,Sinusoidal,EpiEstim,15,6
11,0.0,Sinusoidal,EpiEstim,15,6
12,0.0,Sinusoidal,EpiEstim,15,6
13,7.0e-322,Sinusoidal,EpiEstim,15,6
14,1.7991471604306476e-288,Sinusoidal,EpiEstim,15,6
15,1.420534888253128e-254,Sinusoidal,EpiEstim,15,6
16,2.950986902773538e-224,Sinusoidal,EpiEstim,15,6
17,1.5502821073817893e-201,Sinusoidal,EpiEstim,15,6
18,1.583629524557949e-188,Sinusoidal,EpiEstim,15,6
19,6.959935347029146e-186,Sinusoidal,EpiEstim,15,6
20,2.5975146887020963e-192,Sinusoidal,EpiEstim,15,6
21,8.606010362309905e-205,Sinusoidal,EpiEstim,15,6
22,1.142959516999271e-221,Sinusoidal,EpiEstim,15,6
23,2.4186422985394486e-239,Sinusoidal,EpiEstim,15,6
24,7.779733900864239e-255,Sinusoidal,EpiEstim,15,6
25,3.513026203619343e-266,Sinusoidal,EpiEstim,15,6
26,8.832331990145454e-272,Sinusoidal,EpiEstim,15,6
27,9.143220942190165e-271,Sinusoidal,EpiEstim,15,6
