t,TrueRt,Cases,mean,lower,upper,mean_param,lower_param,upper_param,mean_cases,lower_cases,upper_cases,crps,movingaverage,model,fit
66,NaN,91,1.4840974470458494,1.362749869189183,1.6105465991956838,7.0,NaN,NaN,96.14651843149281,76.0,118.0,3.3981654886005725,10-day,EpiEstim,Conditional (k = 7)
67,NaN,92,1.4633795123608266,1.3466926323271424,1.5848452623320264,7.0,NaN,NaN,101.62977756365224,81.0,124.0,5.618563113672707,10-day,EpiEstim,Conditional (k = 7)
68,NaN,95,1.4311329731173683,1.3193515279606387,1.5473948831265456,7.0,NaN,NaN,105.18711322348702,84.0,128.0,5.961621734721229,10-day,EpiEstim,Conditional (k = 7)
69,NaN,102,1.4004112901902632,1.2931779924712923,1.5118549123796208,7.0,NaN,NaN,107.4257962024848,86.0,130.0,3.58843320544264,10-day,EpiEstim,Conditional (k = 7)
70,NaN,104,1.3745307721716502,1.2713449763937061,1.4816853121384537,7.0,NaN,NaN,110.93829502912358,89.0,134.0,4.216717933538962,10-day,EpiEstim,Conditional (k = 7)
71,NaN,108,1.351413240512139,1.2518781324958135,1.4547016036928766,7.0,NaN,NaN,114.04336687730923,92.0,138.0,3.8647474712273775,10-day,EpiEstim,Conditional (k = 7)
72,NaN,115,1.3309397785854935,1.234695289568554,1.430744932693606,7.0,NaN,NaN,116.59405447019714,94.0,140.0,2.8186608903929797,10-day,EpiEstim,Conditional (k = 7)
73,NaN,117,1.3128405510632801,1.2195702233724701,1.409498723236221,7.0,NaN,NaN,120.45737174752125,98.0,145.0,3.1450398482396804,10-day,EpiEstim,Conditional (k = 7)
74,NaN,118,1.2968054789364856,1.2062352552842912,1.3906076943457557,7.0,NaN,NaN,124.63419545466708,101.0,149.0,4.166619872878348,10-day,EpiEstim,Conditional (k = 7)
75,NaN,129,1.2955892096580346,1.2070278420839262,1.387241282419627,7.0,NaN,NaN,128.23741316346812,105.0,153.0,2.9179939013814784,10-day,EpiEstim,Conditional (k = 7)
76,NaN,139,1.298622435183353,1.211817908821711,1.3883869798149413,7.0,NaN,NaN,132.92988624519793,109.0,158.0,4.164155817764045,10-day,EpiEstim,Conditional (k = 7)
77,NaN,145,1.3058831389807357,1.22063510858193,1.3939677955923568,7.0,NaN,NaN,139.81161376622342,115.0,166.0,3.904027336289808,10-day,EpiEstim,Conditional (k = 7)
78,NaN,147,1.3072595867057766,1.2237379240343518,1.3934993108521077,7.0,NaN,NaN,147.51211327222506,122.0,174.0,3.098742651643893,10-day,EpiEstim,Conditional (k = 7)
79,NaN,150,1.3004023371271867,1.2188451672741916,1.3845632834068158,7.0,NaN,NaN,154.10795414630783,128.0,181.0,3.6064309212464076,10-day,EpiEstim,Conditional (k = 7)
80,NaN,146,1.2841184210168393,1.204770087727703,1.3659614554649182,7.0,NaN,NaN,160.46076076363246,134.0,188.0,8.6556733628219,10-day,EpiEstim,Conditional (k = 7)
81,NaN,147,1.2681639792335464,1.1909236638198064,1.347796842841739,7.0,NaN,NaN,164.81390003214347,138.0,193.0,11.15874014847559,10-day,EpiEstim,Conditional (k = 7)
82,NaN,160,1.2557174200211516,1.1803714809632737,1.3333614726942222,7.0,NaN,NaN,166.2645805238718,139.0,194.0,4.305938316076844,10-day,EpiEstim,Conditional (k = 7)
83,NaN,170,1.2443479773837807,1.1707612607323905,1.3201457790740894,7.0,NaN,NaN,168.43486562371905,141.0,197.0,3.3927723628435302,10-day,EpiEstim,Conditional (k = 7)
84,NaN,170,1.2272953599751242,1.1555408996379875,1.301180635668013,7.0,NaN,NaN,172.12786087952912,145.0,201.0,3.437347852423737,10-day,EpiEstim,Conditional (k = 7)
85,NaN,167,1.2066767166643848,1.136756136994779,1.278654602206414,7.0,NaN,NaN,175.79542629787946,148.0,205.0,5.35371454313599,10-day,EpiEstim,Conditional (k = 7)
86,NaN,174,1.1929050629463924,1.124506385936096,1.2632945627608683,7.0,NaN,NaN,178.0740601823216,150.0,207.0,3.7966925304628263,10-day,EpiEstim,Conditional (k = 7)
87,NaN,176,1.1874502651974297,1.1202339062090079,1.256597315304912,7.0,NaN,NaN,182.39918337967939,154.0,212.0,4.454891847810166,10-day,EpiEstim,Conditional (k = 7)
88,NaN,178,1.1841566434576878,1.117988600456406,1.2522001212435185,7.0,NaN,NaN,186.81059221547878,158.0,217.0,5.406278154809222,10-day,EpiEstim,Conditional (k = 7)
89,NaN,187,1.177534701500693,1.1124566970710394,1.2444364833099335,7.0,NaN,NaN,188.9661729000363,160.0,219.0,3.5705001343341314,10-day,EpiEstim,Conditional (k = 7)
90,NaN,189,1.163997735246566,1.1001548831398906,1.2296158209060861,7.0,NaN,NaN,191.18585714465837,162.0,221.0,3.610874066160056,10-day,EpiEstim,Conditional (k = 7)
91,NaN,183,1.1463303079760772,1.083778404982125,1.2106123908920616,7.0,NaN,NaN,193.99590679013966,165.0,224.0,6.488050241549103,10-day,EpiEstim,Conditional (k = 7)
92,NaN,182,1.1325863006088355,1.0711453407575087,1.1957165072260962,7.0,NaN,NaN,195.86816705635712,167.0,226.0,8.166606161698816,10-day,EpiEstim,Conditional (k = 7)
93,NaN,186,1.1183686104640245,1.0579796168011772,1.180410032666,7.0,NaN,NaN,195.77435640048225,167.0,226.0,5.8795015572871545,10-day,EpiEstim,Conditional (k = 7)
94,NaN,190,1.1081154823638184,1.0485997394858981,1.1692508187512571,7.0,NaN,NaN,195.92853786038904,167.0,226.0,4.39357624962202,10-day,EpiEstim,Conditional (k = 7)
95,NaN,185,1.0939248945462106,1.035327178783685,1.154112874302641,7.0,NaN,NaN,196.65362633443257,168.0,227.0,6.847455889634296,10-day,EpiEstim,Conditional (k = 7)
96,NaN,186,1.0752815061157472,1.0176606391965568,1.1344667352212885,7.0,NaN,NaN,194.7933502092962,166.0,225.0,5.428559043809662,10-day,EpiEstim,Conditional (k = 7)
97,NaN,189,1.0600635738456714,1.0032581868218684,1.1184111834043364,7.0,NaN,NaN,192.79585730047808,164.0,223.0,3.849024069246406,10-day,EpiEstim,Conditional (k = 7)
98,NaN,184,1.0482108163848753,0.9920618432844823,1.1058835978633659,7.0,NaN,NaN,192.68370442910734,164.0,223.0,5.370476497567489,10-day,EpiEstim,Conditional (k = 7)
99,NaN,180,1.0362544432761787,0.9807038663878284,1.0933137629564416,7.0,NaN,NaN,191.87026214454912,163.0,222.0,6.963692966720311,10-day,EpiEstim,Conditional (k = 7)
100,NaN,180,1.0232614308976908,0.9682821881764,1.0797374014155179,7.0,NaN,NaN,189.45601349142066,161.0,219.0,5.703327380149685,10-day,EpiEstim,Conditional (k = 7)
101,NaN,171,1.0021404992187473,0.9479022055060411,1.0578664525263735,7.0,NaN,NaN,186.32506542323097,158.0,216.0,9.174669530678182,10-day,EpiEstim,Conditional (k = 7)
102,NaN,164,0.9819846865170615,0.9284006449671075,1.0370508577608162,7.0,NaN,NaN,182.24002158167835,154.0,211.0,11.383915145318529,10-day,EpiEstim,Conditional (k = 7)
103,NaN,158,0.9590720511419455,0.9061529176972063,1.0134717626930867,7.0,NaN,NaN,176.47676542274283,149.0,205.0,11.625419025671647,10-day,EpiEstim,Conditional (k = 7)
104,NaN,150,0.9304222149395385,0.8782600424220046,0.9840678870968073,7.0,NaN,NaN,169.04683234915316,142.0,197.0,12.167943897204616,10-day,EpiEstim,Conditional (k = 7)
105,NaN,143,0.9033034922171292,0.8517776344539606,0.9563210900169153,7.0,NaN,NaN,161.07208664823517,135.0,188.0,11.450335957059767,10-day,EpiEstim,Conditional (k = 7)
106,NaN,133,0.8745143941966564,0.8235919167282159,0.926942771159784,7.0,NaN,NaN,152.70164118503513,127.0,179.0,12.927059708189946,10-day,EpiEstim,Conditional (k = 7)
107,NaN,126,0.8430154542452373,0.7926951678768892,0.8948623365276607,7.0,NaN,NaN,142.83533873735036,118.0,169.0,10.635143270713183,10-day,EpiEstim,Conditional (k = 7)
108,NaN,120,0.8166571432267353,0.7666959261338512,0.8681730202207211,7.0,NaN,NaN,133.53357091047857,110.0,158.0,8.162309619312836,10-day,EpiEstim,Conditional (k = 7)
109,NaN,113,0.792665125846293,0.7428998630010243,0.8440208927180847,7.0,NaN,NaN,124.76535324813689,102.0,149.0,6.965328323945775,10-day,EpiEstim,Conditional (k = 7)
110,NaN,111,0.7739788044581348,0.7241507719354076,0.8254412127154916,7.0,NaN,NaN,116.23349186963749,94.0,139.0,3.5562693553511897,10-day,EpiEstim,Conditional (k = 7)
111,NaN,106,0.7593596667336876,0.7092489886436913,0.8111565560589532,7.0,NaN,NaN,109.13169160565286,88.0,132.0,2.9120489498980477,10-day,EpiEstim,Conditional (k = 7)
112,NaN,101,0.7474728688444715,0.6969075094586085,0.7997839947717954,7.0,NaN,NaN,102.79775505331075,82.0,125.0,2.6228200333450733,10-day,EpiEstim,Conditional (k = 7)
113,NaN,100,0.7445903708854117,0.6931817048177,0.7978118280942348,7.0,NaN,NaN,97.54640623539514,77.0,119.0,2.730803862728661,10-day,EpiEstim,Conditional (k = 7)
114,NaN,94,0.7429510765912141,0.6905868275193793,0.7972017075473693,7.0,NaN,NaN,93.54254095758398,74.0,114.0,2.429644814562338,10-day,EpiEstim,Conditional (k = 7)
115,NaN,90,0.7430620723295498,0.6896243074100437,0.7984655431646178,7.0,NaN,NaN,89.7233135914353,71.0,110.0,2.3716299778225185,10-day,EpiEstim,Conditional (k = 7)
116,NaN,87,0.7468136509098039,0.6921226004279863,0.8035547680589451,7.0,NaN,NaN,86.41278288440265,68.0,106.0,2.3437233418585963,10-day,EpiEstim,Conditional (k = 7)
117,NaN,88,0.7531017103687767,0.6970255591633767,0.8113164689732437,7.0,NaN,NaN,83.00637618040824,65.0,103.0,3.350052125686093,10-day,EpiEstim,Conditional (k = 7)
118,NaN,85,0.7606848162291494,0.7031486981280346,0.8204512892110861,7.0,NaN,NaN,80.6606208292773,62.0,100.0,3.080593273566067,10-day,EpiEstim,Conditional (k = 7)
119,NaN,79,0.7657554873066638,0.7068439061792109,0.8269914400477292,7.0,NaN,NaN,78.74019141594347,61.0,98.0,2.2227873521130648,10-day,EpiEstim,Conditional (k = 7)
120,NaN,77,0.7679584933546469,0.7077803764512736,0.8305568667485554,7.0,NaN,NaN,76.0048312344566,58.0,95.0,2.237414481157721,10-day,EpiEstim,Conditional (k = 7)
121,NaN,72,0.7697925194701033,0.708358961521666,0.833744283471739,7.0,NaN,NaN,73.77121630352634,56.0,92.0,2.248116481850384,10-day,EpiEstim,Conditional (k = 7)
122,NaN,65,0.765908468842777,0.7034499603544991,0.8309855269674378,7.0,NaN,NaN,71.23141784686365,54.0,90.0,3.664359322818232,10-day,EpiEstim,Conditional (k = 7)
123,NaN,63,0.7617971429121437,0.6983131828300105,0.8280035198037371,7.0,NaN,NaN,67.8045409136697,51.0,86.0,2.994948820972901,10-day,EpiEstim,Conditional (k = 7)
124,NaN,65,0.757794051734025,0.693258709463286,0.825160340775575,7.0,NaN,NaN,63.78547260136171,48.0,81.0,2.085943852764097,10-day,EpiEstim,Conditional (k = 7)
125,NaN,61,0.7510260359467246,0.6855331341218405,0.8194639918100688,7.0,NaN,NaN,60.66044063250123,45.0,78.0,1.9554201592700926,10-day,EpiEstim,Conditional (k = 7)
126,NaN,59,0.7494869459679432,0.6827641487023414,0.8192756976277271,7.0,NaN,NaN,57.95861516373854,43.0,75.0,1.9735924824767592,10-day,EpiEstim,Conditional (k = 7)
127,NaN,56,0.7453513879180109,0.6774759998063379,0.8164206530802292,7.0,NaN,NaN,55.36484947249554,40.0,72.0,1.889452532885151,10-day,EpiEstim,Conditional (k = 7)
128,NaN,52,0.7418140053897371,0.6727172417748847,0.8142401126333606,7.0,NaN,NaN,53.11021166762942,38.0,69.0,1.8560689948977922,10-day,EpiEstim,Conditional (k = 7)
129,NaN,47,0.7407942342265215,0.6703101325282357,0.8147512094675473,7.0,NaN,NaN,51.24197843108746,37.0,67.0,2.617854860285566,10-day,EpiEstim,Conditional (k = 7)
130,NaN,49,0.7463511270464028,0.6741071969599551,0.8222195608311572,7.0,NaN,NaN,48.7741992528498,35.0,64.0,1.7487561436929349,10-day,EpiEstim,Conditional (k = 7)
131,NaN,50,0.7490122211630973,0.6751122928360018,0.8266950453721124,7.0,NaN,NaN,46.35177206509962,33.0,61.0,2.4871980937108527,10-day,EpiEstim,Conditional (k = 7)
132,NaN,50,0.7586548823417586,0.6827107032346682,0.838546424792234,7.0,NaN,NaN,44.84817840207051,31.0,59.0,3.183070234899911,10-day,EpiEstim,Conditional (k = 7)
133,NaN,47,0.7649924060862319,0.6871542892598206,0.8469465266458943,7.0,NaN,NaN,43.85493517366744,31.0,58.0,2.2682476820633766,10-day,EpiEstim,Conditional (k = 7)
134,NaN,47,0.7765440269981214,0.6965287331703388,0.8608470853829343,7.0,NaN,NaN,42.9345534898618,30.0,57.0,2.633793615815094,10-day,EpiEstim,Conditional (k = 7)
135,NaN,41,0.7819658857758442,0.7001047415787715,0.868287757193396,7.0,NaN,NaN,42.654684877630025,30.0,57.0,1.745639033325299,10-day,EpiEstim,Conditional (k = 7)
136,NaN,39,0.7928798637093509,0.7088863270219186,0.8815080402693436,7.0,NaN,NaN,42.0306986856962,29.0,56.0,2.06930986457789,10-day,EpiEstim,Conditional (k = 7)
137,NaN,39,0.7971874006914564,0.7114414762647273,0.8877415117495753,7.0,NaN,NaN,40.56788061951428,28.0,55.0,1.6943648214014173,10-day,EpiEstim,Conditional (k = 7)
138,NaN,38,0.7944042669375188,0.7073256518303622,0.8864646237020231,7.0,NaN,NaN,38.84890178917897,26.0,53.0,1.5767111197874168,10-day,EpiEstim,Conditional (k = 7)
139,NaN,37,0.787101363053803,0.698961364737324,0.8803992829540088,7.0,NaN,NaN,36.97027258988997,25.0,50.0,1.517790912799621,10-day,EpiEstim,Conditional (k = 7)
140,NaN,36,0.7839532176653524,0.6944981872870208,0.8787487610544419,7.0,NaN,NaN,35.43021392866251,24.0,49.0,1.5203226597743775,10-day,EpiEstim,Conditional (k = 7)
141,NaN,34,0.7740206245838228,0.6836253818720662,0.8699473143446501,7.0,NaN,NaN,33.8057863874124,22.0,47.0,1.4577382688688818,10-day,EpiEstim,Conditional (k = 7)
142,NaN,32,0.7751258257792399,0.6830741899039059,0.872911494639447,7.0,NaN,NaN,32.79503471472123,21.0,45.0,1.4467858461837615,10-day,EpiEstim,Conditional (k = 7)
143,NaN,29,0.7726209239492562,0.679080389404242,0.8721092307343912,7.0,NaN,NaN,31.756381835318052,21.0,44.0,1.8275477613500926,10-day,EpiEstim,Conditional (k = 7)
144,NaN,29,0.7692597363654218,0.6742382643104069,0.8704539567967128,7.0,NaN,NaN,30.1713855699614,19.0,42.0,1.4278512512494803,10-day,EpiEstim,Conditional (k = 7)
145,NaN,29,0.7683384891351913,0.6716308068002058,0.8714558912509881,7.0,NaN,NaN,28.71546937476329,18.0,41.0,1.34894520546356,10-day,EpiEstim,Conditional (k = 7)
146,NaN,29,0.7700631282420853,0.6714445284561349,0.8753404285557157,7.0,NaN,NaN,27.47103323535678,17.0,39.0,1.5156508457178652,10-day,EpiEstim,Conditional (k = 7)
147,NaN,30,0.7782175546982298,0.6772095619729381,0.8861442499365461,7.0,NaN,NaN,26.4791173657386,16.0,38.0,2.240414599109095,10-day,EpiEstim,Conditional (k = 7)
148,NaN,27,0.7817615534193071,0.6786449882510658,0.89206441828868,7.0,NaN,NaN,26.082190381829157,16.0,37.0,1.361923150094439,10-day,EpiEstim,Conditional (k = 7)
149,NaN,24,0.7800490526592138,0.6751753140571907,0.892382962778835,7.0,NaN,NaN,25.55100649722882,16.0,37.0,1.3877801359318667,10-day,EpiEstim,Conditional (k = 7)
150,NaN,22,0.7809165886199557,0.6740904055308913,0.8954848501465056,7.0,NaN,NaN,24.892887891689366,15.0,36.0,1.7720485189034056,10-day,EpiEstim,Conditional (k = 7)
151,NaN,23,0.7848137154935919,0.675792573716632,0.9018678212058309,7.0,NaN,NaN,23.77547254966948,14.0,35.0,1.234816779403236,10-day,EpiEstim,Conditional (k = 7)
152,NaN,24,0.7920370161644493,0.6805529686524687,0.9118530630081523,7.0,NaN,NaN,22.780174392634727,13.0,33.0,1.3439592391539368,10-day,EpiEstim,Conditional (k = 7)
153,NaN,25,0.8027564504256307,0.6885363035697758,0.9256132096644873,7.0,NaN,NaN,22.02369985062258,13.0,32.0,1.9379906936508913,10-day,EpiEstim,Conditional (k = 7)
154,NaN,26,0.8123200051005581,0.695455333350068,0.9381273395370786,7.0,NaN,NaN,21.42144308600069,12.0,32.0,2.835830116643563,10-day,EpiEstim,Conditional (k = 7)
155,NaN,26,0.8350970776595101,0.7146186177793226,0.9648226882266316,7.0,NaN,NaN,21.5922371339637,12.0,32.0,2.7259140810872537,10-day,EpiEstim,Conditional (k = 7)
156,NaN,26,0.8717075177470794,0.7466478023040455,1.0063082330668385,7.0,NaN,NaN,22.353499055869303,13.0,33.0,2.2803818448804822,10-day,EpiEstim,Conditional (k = 7)
157,NaN,26,0.9168359669501023,0.7867387735540888,1.056741413690501,7.0,NaN,NaN,23.49608100839138,14.0,34.0,1.7582384318180102,10-day,EpiEstim,Conditional (k = 7)
158,NaN,27,0.958805138261901,0.8242065102973269,1.1034344142921828,7.0,NaN,NaN,24.47678440449658,15.0,36.0,1.7820096912275019,10-day,EpiEstim,Conditional (k = 7)
159,NaN,33,1.023077975967085,0.8827709998910847,1.173581203948004,7.0,NaN,NaN,25.438471394202697,15.0,37.0,4.99663172142596,10-day,EpiEstim,Conditional (k = 7)
160,NaN,41,1.118960196173853,0.9713661740775246,1.2768401977842305,7.0,NaN,NaN,27.49084220104587,17.0,39.0,10.382097674283525,10-day,EpiEstim,Conditional (k = 7)
161,NaN,48,1.2364081844400718,1.0811165369003404,1.401969110695121,7.0,NaN,NaN,31.409620634172764,20.0,44.0,13.197738583353143,10-day,EpiEstim,Conditional (k = 7)
162,NaN,61,1.4049296528083008,1.240249540258003,1.579726259443845,7.0,NaN,NaN,37.53365453412594,25.0,51.0,19.712965347966076,10-day,EpiEstim,Conditional (k = 7)
163,NaN,67,1.5717268438188357,1.3999931705240276,1.7532520513318945,7.0,NaN,NaN,47.71626203282693,34.0,63.0,15.066245202516352,10-day,EpiEstim,Conditional (k = 7)
164,NaN,77,1.741154966786228,1.5647221719498825,1.9268768078411722,7.0,NaN,NaN,60.548799688037114,44.0,78.0,11.853780408801022,10-day,EpiEstim,Conditional (k = 7)
165,NaN,89,1.9004247421730494,1.7223764059101168,2.087104648030698,7.0,NaN,NaN,76.33684453893905,58.0,96.0,8.173069249321331,10-day,EpiEstim,Conditional (k = 7)
166,NaN,104,2.0259010519456924,1.8501199895405034,2.2095450455781602,7.0,NaN,NaN,93.95368947924213,73.0,116.0,6.122297162450928,10-day,EpiEstim,Conditional (k = 7)
167,NaN,128,2.137678621669511,1.966500447937648,2.3158983789151915,7.0,NaN,NaN,113.30876636616941,91.0,137.0,9.333404662765517,10-day,EpiEstim,Conditional (k = 7)
168,NaN,148,2.2154411535929492,2.0514404499327834,2.385658562355343,7.0,NaN,NaN,137.6341276591988,113.0,164.0,6.289781425110999,10-day,EpiEstim,Conditional (k = 7)
169,NaN,155,2.2039536719839345,2.0509144479550305,2.3624214680189826,7.0,NaN,NaN,164.05845919907347,137.0,193.0,5.460740296836233,10-day,EpiEstim,Conditional (k = 7)
170,NaN,168,2.166561460079901,2.024968628299147,2.3128712927777655,7.0,NaN,NaN,188.65075158675927,159.0,220.0,13.118880393721323,10-day,EpiEstim,Conditional (k = 7)
171,NaN,177,2.098523526466383,1.9685229612195345,2.2326219790235005,7.0,NaN,NaN,210.98567804928211,180.0,244.0,24.94448883153068,10-day,EpiEstim,Conditional (k = 7)
172,NaN,184,2.0087155013591507,1.8898716512834552,2.1311319942634492,7.0,NaN,NaN,229.0123418728045,196.0,263.0,35.45994757193212,10-day,EpiEstim,Conditional (k = 7)
173,NaN,218,1.951243708933046,1.8414405938637428,2.064181706915172,7.0,NaN,NaN,241.60711878125278,208.0,276.0,15.088744156813833,10-day,EpiEstim,Conditional (k = 7)
174,NaN,254,1.9074738725542137,1.8053744482068046,2.0123419864352723,7.0,NaN,NaN,256.74327149554745,222.0,292.0,4.312851155228699,10-day,EpiEstim,Conditional (k = 7)
175,NaN,310,1.904372065136246,1.8081566983100203,2.0030463865315626,7.0,NaN,NaN,278.0933911295165,242.0,315.0,22.158310942125425,10-day,EpiEstim,Conditional (k = 7)
176,NaN,361,1.9348262410188197,1.8432131282203708,2.0286300263683286,7.0,NaN,NaN,316.18572821459463,278.0,356.0,33.83865584946321,10-day,EpiEstim,Conditional (k = 7)
177,NaN,409,1.9719827699557422,1.8846179814704473,2.0612991771484195,7.0,NaN,NaN,368.661374413012,327.0,411.0,28.81301509292203,10-day,EpiEstim,Conditional (k = 7)
178,NaN,472,2.0232076750176917,1.9397079738845853,2.10844230119931,7.0,NaN,NaN,434.2610511308381,389.0,481.0,25.71635247782492,10-day,EpiEstim,Conditional (k = 7)
179,NaN,504,2.0512302118793166,1.9720567772699598,2.1319400430754922,7.0,NaN,NaN,516.2737520498774,467.0,567.0,8.177392448273615,10-day,EpiEstim,Conditional (k = 7)
180,NaN,544,2.043265454843128,1.9689959113525974,2.1188906803929615,7.0,NaN,NaN,594.1006510164672,541.0,648.0,35.33308023898314,10-day,EpiEstim,Conditional (k = 7)
181,NaN,608,2.023307928008384,1.953902637949039,2.0939075708946175,7.0,NaN,NaN,665.3261050396144,609.0,723.0,41.47807867037572,10-day,EpiEstim,Conditional (k = 7)
182,NaN,646,1.9698045389113956,1.9054894244399534,2.035172216608164,7.0,NaN,NaN,732.3058457131727,674.0,792.0,69.25003308064407,10-day,EpiEstim,Conditional (k = 7)
1,NaN,14,5.005000000000075,0.25,9.75,0.5004999999999996,0.026000000000000002,0.975,6459.999999999974,323.0,12597.0,4292.5162655113945,10-day,EpiFilter,Marginalised
2,NaN,18,1.3542253515836469,0.8099999999999999,2.0300000000000002,0.5004999999999996,0.026000000000000002,0.975,67.80151925263627,2.0,140.0,28.96936062828529,10-day,EpiFilter,Marginalised
3,NaN,21,1.3864145703738038,0.92,1.9500000000000002,0.5004999999999996,0.026000000000000002,0.975,21.86987815848974,3.0,49.0,2.458554666411776,10-day,EpiFilter,Marginalised
4,NaN,26,1.5117912740341442,1.07,2.07,0.41507672491173225,0.017,0.961,24.00247867748666,5.0,51.0,2.7071075437624006,10-day,EpiFilter,Marginalised
5,NaN,30,1.5729029313228424,1.1600000000000001,2.1,0.32567325254267626,0.011,0.926,28.27340144788173,8.0,55.0,2.6055300961772576,10-day,EpiFilter,Marginalised
6,NaN,38,1.7296192348426496,1.32,2.2800000000000002,0.2810997896814328,0.011,0.878,32.577296293285286,12.0,60.0,3.9648047308276397,10-day,EpiFilter,Marginalised
7,NaN,47,1.8998417078901273,1.48,2.45,0.26239140505952024,0.015,0.812,40.303128022324074,18.0,70.0,4.765908360308046,10-day,EpiFilter,Marginalised
8,NaN,53,1.9399512169072455,1.5499999999999998,2.43,0.22206711624109327,0.017,0.679,50.021340900228864,26.0,81.0,3.4479803348637175,10-day,EpiFilter,Marginalised
9,NaN,57,1.8867350391426332,1.5399999999999998,2.3000000000000003,0.17836935584135072,0.013,0.527,58.27194698115958,34.0,89.0,2.8874911253746025,10-day,EpiFilter,Marginalised
10,NaN,61,1.8175999737512325,1.5,2.17,0.14491824889303456,0.009,0.419,64.60112008356863,41.0,93.0,3.1157037869879445,10-day,EpiFilter,Marginalised
11,NaN,64,1.7394389486077695,1.44,2.04,0.12247913387300079,0.006,0.351,70.07044767126041,46.0,98.0,3.8588879166995165,10-day,EpiFilter,Marginalised
12,NaN,64,1.6281058794969643,1.32,1.9000000000000001,0.11654824785111624,0.006,0.319,74.33329367701243,49.0,102.0,6.049246743652654,10-day,EpiFilter,Marginalised
13,NaN,61,1.4558347610010183,1.1500000000000001,1.74,0.13498831980790163,0.013,0.319,75.04021193774477,47.0,104.0,8.476950138356418,10-day,EpiFilter,Marginalised
14,NaN,56,1.2428421506004637,0.97,1.53,0.15994171789952086,0.056,0.324,70.78256934145446,41.0,101.0,8.847483452117732,10-day,EpiFilter,Marginalised
15,NaN,50,1.053721385233143,0.8099999999999999,1.31,0.17236032015451366,0.081,0.32199999999999995,63.77759923916501,35.0,94.0,8.121914959465396,10-day,EpiFilter,Marginalised
16,NaN,43,0.8860723535190218,0.67,1.12,0.17881087514145116,0.094,0.318,55.69423056489265,29.0,85.0,7.4065221835686295,10-day,EpiFilter,Marginalised
17,NaN,37,0.7569979871979279,0.56,0.97,0.18035269239295681,0.101,0.309,47.07818503414044,23.0,74.0,5.80855332439927,10-day,EpiFilter,Marginalised
18,NaN,33,0.6769104925057883,0.5,0.8799999999999999,0.1775999628905029,0.10300000000000001,0.297,39.57084319119129,18.0,64.0,3.967005011710181,10-day,EpiFilter,Marginalised
19,NaN,27,0.5863643378299892,0.42,0.7799999999999999,0.1756593862126896,0.105,0.28800000000000003,34.092988487955786,15.0,57.0,4.077490449582005,10-day,EpiFilter,Marginalised
20,NaN,22,0.5078275277595783,0.35000000000000003,0.6900000000000001,0.17369648534245122,0.107,0.279,28.0037451681417,11.0,48.0,3.4545723634625807,10-day,EpiFilter,Marginalised
21,NaN,19,0.4614344211870308,0.31,0.64,0.1704331301679184,0.10600000000000001,0.26999999999999996,22.646129247450595,8.0,40.0,2.377354068326693,10-day,EpiFilter,Marginalised
22,NaN,18,0.4542921404257732,0.3,0.63,0.16614579509936675,0.105,0.261,18.939736565196412,6.0,35.0,1.6771117561938402,10-day,EpiFilter,Marginalised
23,NaN,20,0.5074651244199511,0.35000000000000003,0.6900000000000001,0.16276952048436824,0.10300000000000001,0.254,16.982192676692083,5.0,31.0,2.2451117206261317,10-day,EpiFilter,Marginalised
24,NaN,19,0.5405914090856769,0.37,0.7400000000000001,0.1597280717868803,0.102,0.247,17.26434410487466,6.0,31.0,1.7902313051620276,10-day,EpiFilter,Marginalised
25,NaN,18,0.5652556560956608,0.39,0.77,0.15681903670607164,0.101,0.241,16.820509638728666,6.0,30.0,1.6067719605648214,10-day,EpiFilter,Marginalised
26,NaN,17,0.5846385730233132,0.4,0.7999999999999999,0.15407325608879233,0.1,0.235,16.16050490800402,6.0,29.0,1.4843288782282453,10-day,EpiFilter,Marginalised
27,NaN,17,0.618788014004229,0.42,0.8500000000000001,0.15190301901701236,0.09899999999999999,0.23,15.429211879342475,6.0,28.0,1.5949226272792605,10-day,EpiFilter,Marginalised
28,NaN,18,0.6791311390250288,0.4700000000000001,0.92,0.1507656382069999,0.09899999999999999,0.227,15.16689414613791,6.0,27.0,2.018082779220042,10-day,EpiFilter,Marginalised
29,NaN,19,0.7529013959752815,0.53,1.02,0.15044670406615523,0.09899999999999999,0.225,15.614461354513587,6.0,28.0,2.273773775194181,10-day,EpiFilter,Marginalised
30,NaN,19,0.8110899496588325,0.5700000000000001,1.09,0.14977742548256293,0.09899999999999999,0.22299999999999998,16.440166127904305,7.0,29.0,1.91752427547571,10-day,EpiFilter,Marginalised
31,NaN,19,0.857691037755932,0.61,1.1500000000000001,0.14874957240657666,0.09899999999999999,0.22,17.02719826937556,7.0,29.0,1.7156958492194914,10-day,EpiFilter,Marginalised
32,NaN,17,0.8491195329994001,0.59,1.1400000000000001,0.1466595083832092,0.098,0.216,17.477653616424195,7.0,30.0,1.3289203726389072,10-day,EpiFilter,Marginalised
33,NaN,17,0.8556757621292173,0.6,1.1500000000000001,0.14482210225195785,0.097,0.21200000000000002,16.86484166855574,7.0,29.0,1.3194795095158998,10-day,EpiFilter,Marginalised
34,NaN,17,0.8690689437946275,0.61,1.17,0.14313278064679835,0.097,0.209,16.58071674121263,7.0,29.0,1.3266681083317553,10-day,EpiFilter,Marginalised
