eta,p,simulation,model
0.985,3.747570139375854e-28,Random walk,EpiFilter
0.986,3.5485807915492516e-28,Random walk,EpiFilter
0.987,3.3602987024324436e-28,Random walk,EpiFilter
0.9880000000000001,3.182140078678159e-28,Random walk,EpiFilter
0.989,3.0135533774058423e-28,Random walk,EpiFilter
0.99,2.8540175012133064e-28,Random walk,EpiFilter
0.991,2.703040095543632e-28,Random walk,EpiFilter
0.992,2.5601559425002494e-28,Random walk,EpiFilter
0.993,2.424925445586007e-28,Random walk,EpiFilter
0.994,2.2969332001609893e-28,Random walk,EpiFilter
0.995,2.1757866446864067e-28,Random walk,EpiFilter
0.996,2.0611147881531355e-28,Random walk,EpiFilter
0.997,1.952567009320657e-28,Random walk,EpiFilter
0.998,1.8498119236666995e-28,Random walk,EpiFilter
0.999,1.752536314182057e-28,Random walk,EpiFilter
1.0,1.6604441223632468e-28,Random walk,EpiFilter
0.001,1.4762018767793742e-228,Sinusoidal,EpiFilter
0.002,1.4774432331929823e-228,Sinusoidal,EpiFilter
0.003,3.8368552663940187e-228,Sinusoidal,EpiFilter
0.004,4.1340496207559934e-225,Sinusoidal,EpiFilter
0.005,5.250802164247301e-221,Sinusoidal,EpiFilter
0.006,2.9059240994149818e-217,Sinusoidal,EpiFilter
0.007,1.6099010746576837e-213,Sinusoidal,EpiFilter
0.008,1.6175873653409104e-209,Sinusoidal,EpiFilter
0.009,3.0896523570449834e-205,Sinusoidal,EpiFilter
0.01,1.0177245975159982e-200,Sinusoidal,EpiFilter
0.011,5.1842252144904665e-196,Sinusoidal,EpiFilter
0.012,3.687060823572276e-191,Sinusoidal,EpiFilter
0.013,3.332844711296298e-186,Sinusoidal,EpiFilter
0.014,3.515874003878273e-181,Sinusoidal,EpiFilter
0.015,4.009464330988706e-176,Sinusoidal,EpiFilter
0.016,4.61845021524626e-171,Sinusoidal,EpiFilter
0.017,5.0633995310076405e-166,Sinusoidal,EpiFilter
0.018000000000000002,5.018643245684362e-161,Sinusoidal,EpiFilter
0.019,4.303843280159879e-156,Sinusoidal,EpiFilter
0.02,3.077518826264864e-151,Sinusoidal,EpiFilter
0.021,1.7796205197725368e-146,Sinusoidal,EpiFilter
0.022000000000000002,8.117831267025323e-142,Sinusoidal,EpiFilter
0.023,2.8640176384395685e-137,Sinusoidal,EpiFilter
0.024,7.697551060731272e-133,Sinusoidal,EpiFilter
0.025,1.5585849406018457e-128,Sinusoidal,EpiFilter
0.026000000000000002,2.3593216600132664e-124,Sinusoidal,EpiFilter
0.027,2.6577376264030374e-120,Sinusoidal,EpiFilter
0.028,2.223403542872701e-116,Sinusoidal,EpiFilter
0.028999999999999998,1.3815671761098778e-112,Sinusoidal,EpiFilter
0.030000000000000002,6.389109430354314e-109,Sinusoidal,EpiFilter
0.031,2.2067618570621117e-105,Sinusoidal,EpiFilter
0.032,5.7199861299653815e-102,Sinusoidal,EpiFilter
0.033,1.1191199339997018e-98,Sinusoidal,EpiFilter
0.033999999999999996,1.6636688464091097e-95,Sinusoidal,EpiFilter
0.035,1.8927861433409875e-92,Sinusoidal,EpiFilter
0.036000000000000004,1.6608009195072472e-89,Sinusoidal,EpiFilter
0.037,1.13290825448487e-86,Sinusoidal,EpiFilter
0.038,6.057676966673491e-84,Sinusoidal,EpiFilter
0.039,2.560214235064067e-81,Sinusoidal,EpiFilter
0.04,8.624751675293795e-79,Sinusoidal,EpiFilter
0.041,2.3353175685963496e-76,Sinusoidal,EpiFilter
0.041999999999999996,5.124685825252819e-74,Sinusoidal,EpiFilter
0.043000000000000003,9.188572715686057e-72,Sinusoidal,EpiFilter
0.044000000000000004,1.3569229559946665e-69,Sinusoidal,EpiFilter
0.045,1.6633077185065955e-67,Sinusoidal,EpiFilter
0.046,1.7052659354740837e-65,Sinusoidal,EpiFilter
0.047,1.4730128081539112e-63,Sinusoidal,EpiFilter
0.048,1.0797040004204009e-61,Sinusoidal,EpiFilter
0.049,6.7618958909793e-60,Sinusoidal,EpiFilter
0.049999999999999996,3.6422585574060985e-58,Sinusoidal,EpiFilter
0.051000000000000004,1.6981461366459498e-56,Sinusoidal,EpiFilter
0.052000000000000005,6.895022745526018e-55,Sinusoidal,EpiFilter
0.053,2.452443797234101e-53,Sinusoidal,EpiFilter
0.054,7.684316942644941e-52,Sinusoidal,EpiFilter
0.055,2.1325069462967322e-50,Sinusoidal,EpiFilter
0.056,5.268529175431091e-49,Sinusoidal,EpiFilter
0.057,1.1644970696309196e-47,Sinusoidal,EpiFilter
0.057999999999999996,2.3135479272047995e-46,Sinusoidal,EpiFilter
0.059000000000000004,4.1501010693115286e-45,Sinusoidal,EpiFilter
0.06,6.750551259775887e-44,Sinusoidal,EpiFilter
0.061,9.997589006324232e-43,Sinusoidal,EpiFilter
0.062,1.3533809640269462e-41,Sinusoidal,EpiFilter
0.063,1.6808480904976868e-40,Sinusoidal,EpiFilter
0.06399999999999999,1.92203073060219e-39,Sinusoidal,EpiFilter
0.065,2.0304101264778585e-38,Sinusoidal,EpiFilter
0.066,1.9879178074987954e-37,Sinusoidal,EpiFilter
0.06699999999999999,1.8094165711448445e-36,Sinusoidal,EpiFilter
0.068,1.5355931172160292e-35,Sinusoidal,EpiFilter
0.069,1.2184951508524932e-34,Sinusoidal,EpiFilter
0.06999999999999999,9.064368957748693e-34,Sinusoidal,EpiFilter
0.07100000000000001,6.337525525867265e-33,Sinusoidal,EpiFilter
0.072,4.174661854798438e-32,Sinusoidal,EpiFilter
0.073,2.596836961981339e-31,Sinusoidal,EpiFilter
0.07400000000000001,1.5287832773332904e-30,Sinusoidal,EpiFilter
0.075,8.535659179819962e-30,Sinusoidal,EpiFilter
0.076,4.528853971130926e-29,Sinusoidal,EpiFilter
0.07700000000000001,2.287863579885659e-28,Sinusoidal,EpiFilter
0.078,1.102440481396038e-27,Sinusoidal,EpiFilter
0.079,5.075983033003025e-27,Sinusoidal,EpiFilter
0.07999999999999999,2.2369063592316354e-26,Sinusoidal,EpiFilter
0.081,9.449924012098592e-26,Sinusoidal,EpiFilter
0.082,3.832843933732696e-25,Sinusoidal,EpiFilter
0.08299999999999999,1.494708256713228e-24,Sinusoidal,EpiFilter
0.084,5.61224428166698e-24,Sinusoidal,EpiFilter
0.085,2.0315965013043763e-23,Sinusoidal,EpiFilter
0.086,7.099207989706522e-23,Sinusoidal,EpiFilter
0.08700000000000001,2.3976225127347603e-22,Sinusoidal,EpiFilter
0.088,7.83527743594386e-22,Sinusoidal,EpiFilter
0.089,2.4803514212368186e-21,Sinusoidal,EpiFilter
0.09000000000000001,7.614114202716115e-21,Sinusoidal,EpiFilter
0.091,2.2689003058262607e-20,Sinusoidal,EpiFilter
0.092,6.569392885006845e-20,Sinusoidal,EpiFilter
0.093,1.8499291697646728e-19,Sinusoidal,EpiFilter
0.094,5.0710094280873875e-19,Sinusoidal,EpiFilter
0.095,1.354305274358585e-18,Sinusoidal,EpiFilter
0.09599999999999999,3.5267905954508626e-18,Sinusoidal,EpiFilter
0.097,8.962461673787887e-18,Sinusoidal,EpiFilter
0.098,2.2242787580036052e-17,Sinusoidal,EpiFilter
0.09899999999999999,5.39488160752516e-17,Sinusoidal,EpiFilter
0.1,1.2797035722136503e-16,Sinusoidal,EpiFilter
0.101,2.970732682782906e-16,Sinusoidal,EpiFilter
0.102,6.753439736192646e-16,Sinusoidal,EpiFilter
0.10300000000000001,1.5044001756565598e-15,Sinusoidal,EpiFilter
0.104,3.285775137876932e-15,Sinusoidal,EpiFilter
0.105,7.040406195105214e-15,Sinusoidal,EpiFilter
0.10600000000000001,1.4807537003429135e-14,Sinusoidal,EpiFilter
0.107,3.0586088482469e-14,Sinusoidal,EpiFilter
0.108,6.207878203683971e-14,Sinusoidal,EpiFilter
0.109,1.2386666424762697e-13,Sinusoidal,EpiFilter
0.11,2.430880951630588e-13,Sinusoidal,EpiFilter
0.111,4.694284214529495e-13,Sinusoidal,EpiFilter
0.11199999999999999,8.924065551173978e-13,Sinusoidal,EpiFilter
0.113,1.6708141802808778e-12,Sinusoidal,EpiFilter
0.114,3.082075959198088e-12,Sinusoidal,EpiFilter
0.11499999999999999,5.603762949926185e-12,Sinusoidal,EpiFilter
0.116,1.0046223046936741e-11,Sinusoidal,EpiFilter
0.117,1.7765283892938755e-11,Sinusoidal,EpiFilter
0.118,3.0998584410555064e-11,Sinusoidal,EpiFilter
0.11900000000000001,5.339010120204981e-11,Sinusoidal,EpiFilter
0.12,9.079721350254858e-11,Sinusoidal,EpiFilter
0.121,1.5251622482957256e-10,Sinusoidal,EpiFilter
0.122,2.531194479146797e-10,Sinusoidal,EpiFilter
0.123,4.151744735711132e-10,Sinusoidal,EpiFilter
0.124,6.732197764856918e-10,Sinusoidal,EpiFilter
0.125,1.0795070839178133e-9,Sinusoidal,EpiFilter
0.126,1.7121976905016418e-9,Sinusoidal,EpiFilter
0.127,2.6869258200778116e-9,Sinusoidal,EpiFilter
0.128,4.172926630245205e-9,Sinusoidal,EpiFilter
0.129,6.415279363548127e-9,Sinusoidal,EpiFilter
0.13,9.765247256703674e-9,Sinusoidal,EpiFilter
0.131,1.4721214224139338e-8,Sinusoidal,EpiFilter
0.13199999999999998,2.198333163158208e-8,Sinusoidal,EpiFilter
0.13299999999999998,3.252570177880754e-8,Sinusoidal,EpiFilter
0.134,4.769073949413857e-8,Sinusoidal,EpiFilter
0.135,6.931126608021356e-8,Sinusoidal,EpiFilter
0.136,9.986689106743153e-8,Sinusoidal,EpiFilter
0.137,1.426823095614287e-7,Sinusoidal,EpiFilter
0.13799999999999998,2.0217626029483455e-7,Sinusoidal,EpiFilter
0.13899999999999998,2.8417101577030093e-7,Sinusoidal,EpiFilter
0.14,3.9627336439474945e-7,Sinusoidal,EpiFilter
0.14100000000000001,5.483390375344725e-7,Sinusoidal,EpiFilter
0.14200000000000002,7.530333634824465e-7,Sinusoidal,EpiFilter
0.143,1.0265015170624127e-6,Sinusoidal,EpiFilter
0.144,1.3891619914406404e-6,Sinusoidal,EpiFilter
0.145,1.8666367553417177e-6,Sinusoidal,EpiFilter
0.146,2.490830879529644e-6,Sinusoidal,EpiFilter
0.14700000000000002,3.301173128012056e-6,Sinusoidal,EpiFilter
0.148,4.346027025279775e-6,Sinusoidal,EpiFilter
0.149,5.684279156290177e-6,Sinusoidal,EpiFilter
0.15,7.387107873496201e-6,Sinusoidal,EpiFilter
0.151,9.539931141341242e-6,Sinusoidal,EpiFilter
0.152,1.2244526938435258e-5,Sinusoidal,EpiFilter
0.15300000000000002,1.5621313490639316e-5,Sinusoidal,EpiFilter
0.154,1.9811769692237016e-5,Sinusoidal,EpiFilter
0.155,2.4980968496833e-5,Sinusoidal,EpiFilter
0.156,3.132018797652836e-5,Sinusoidal,EpiFilter
0.157,3.904955635259993e-5,Sinusoidal,EpiFilter
0.158,4.8420678828139405e-5,Sinusoidal,EpiFilter
0.15899999999999997,5.971918577478356e-5,Sinusoidal,EpiFilter
0.16,7.326713404171138e-5,Sinusoidal,EpiFilter
0.161,8.942518618721397e-5,Sinusoidal,EpiFilter
0.162,0.00010859448661408419,Sinusoidal,EpiFilter
0.163,0.00013121814924824208,Sinusoidal,EpiFilter
0.16399999999999998,0.00015778226885406678,Sinusoidal,EpiFilter
0.16499999999999998,0.00018881636761599344,Sinusoidal,EpiFilter
0.166,0.00022489319048087352,Sinusoidal,EpiFilter
0.167,0.0002666277671432441,Sinusoidal,EpiFilter
0.168,0.00031467566558841695,Sinusoidal,EpiFilter
0.169,0.0003697303718401269,Sinusoidal,EpiFilter
0.16999999999999998,0.0004325197429526358,Sinusoidal,EpiFilter
0.17099999999999999,0.000503801495219915,Sinusoidal,EpiFilter
0.17200000000000001,0.0005843577068387138,Sinusoidal,EpiFilter
0.17300000000000001,0.0006749883335467759,Sinusoidal,EpiFilter
0.17400000000000002,0.0007765037566850001,Sinusoidal,EpiFilter
0.175,0.0008897164052501435,Sinusoidal,EpiFilter
0.176,0.0010154315162647794,Sinusoidal,EpiFilter
0.177,0.0011544371206568935,Sinusoidal,EpiFilter
0.178,0.0013074933641813388,Sinusoidal,EpiFilter
0.17900000000000002,0.0014753212941235612,Sinusoidal,EpiFilter
0.18,0.0016585912619967167,Sinusoidal,EpiFilter
0.181,0.00185791110957837,Sinusoidal,EpiFilter
0.182,0.002073814319900552,Sinusoidal,EpiFilter
0.183,0.0023067483257225526,Sinusoidal,EpiFilter
0.184,0.002557063175206044,Sinusoidal,EpiFilter
0.18500000000000003,0.0028250007576000277,Sinusoidal,EpiFilter
0.186,0.0031106847906473556,Sinusoidal,EpiFilter
0.187,0.003414111765916651,Sinusoidal,EpiFilter
0.188,0.0037351430384623286,Sinusoidal,EpiFilter
0.189,0.004073498233251784,Sinusoidal,EpiFilter
0.19,0.004428750122859459,Sinusoidal,EpiFilter
0.19099999999999998,0.0048003211094205245,Sinusoidal,EpiFilter
0.192,0.005187481419238835,Sinusoidal,EpiFilter
0.193,0.005589349091212895,Sinusoidal,EpiFilter
0.194,0.0060048918109656055,Sinusoidal,EpiFilter
0.195,0.006432930612053227,Sinusoidal,EpiFilter
0.19599999999999998,0.006872145434278823,Sinusoidal,EpiFilter
0.19699999999999998,0.007321082497905655,Sinusoidal,EpiFilter
0.198,0.007778163421958982,Sinusoidal,EpiFilter
0.199,0.008241695985531004,Sinusoidal,EpiFilter
0.2,0.008709886403687847,Sinusoidal,EpiFilter
0.201,0.009180852964774711,Sinusoidal,EpiFilter
0.20199999999999999,0.00965264085405659,Sinusoidal,EpiFilter
0.20299999999999999,0.010123237970201345,Sinusoidal,EpiFilter
0.204,0.010590591526337017,Sinusoidal,EpiFilter
0.20500000000000002,0.011052625216682198,Sinusoidal,EpiFilter
0.20600000000000002,0.01150725672290303,Sinusoidal,EpiFilter
0.207,0.011952415331725828,Sinusoidal,EpiFilter
0.208,0.012386059436794307,Sinusoidal,EpiFilter
0.209,0.012806193702837053,Sinusoidal,EpiFilter
0.21,0.013210885679418844,Sinusoidal,EpiFilter
0.21100000000000002,0.013598281663518404,Sinusoidal,EpiFilter
0.21200000000000002,0.013966621625919344,Sinusoidal,EpiFilter
0.213,0.01431425303393823,Sinusoidal,EpiFilter
0.214,0.014639643423444888,Sinusoidal,EpiFilter
0.215,0.014941391594879515,Sinusoidal,EpiFilter
0.216,0.015218237330992052,Sinusoidal,EpiFilter
0.217,0.015469069558014116,Sinusoidal,EpiFilter
0.218,0.01569293289603574,Sinusoidal,EpiFilter
0.219,0.015889032568385603,Sinusoidal,EpiFilter
0.22,0.01605673766324724,Sinusoidal,EpiFilter
0.221,0.01619558276322296,Sinusoidal,EpiFilter
0.222,0.01630526797971483,Sinusoidal,EpiFilter
0.22299999999999998,0.016385657448638635,Sinusoidal,EpiFilter
0.224,0.016436776361630077,Sinusoidal,EpiFilter
0.225,0.016458806622712725,Sinusoidal,EpiFilter
0.226,0.016452081233887132,Sinusoidal,EpiFilter
0.227,0.016417077524382435,Sinusoidal,EpiFilter
0.228,0.016354409347158944,Sinusoidal,EpiFilter
0.22899999999999998,0.016264818373054917,Sinusoidal,EpiFilter
0.23,0.016149164617130164,Sinusoidal,EpiFilter
0.231,0.016008416334051055,Sinusoidal,EpiFilter
0.232,0.01584363941937355,Sinusoidal,EpiFilter
0.233,0.015655986451813188,Sinusoidal,EpiFilter
0.23399999999999999,0.01544668550786356,Sinusoidal,EpiFilter
0.235,0.01521702887503148,Sinusoidal,EpiFilter
0.236,0.014968361783381323,Sinusoidal,EpiFilter
0.23700000000000002,0.014702071267241124,Sinusoidal,EpiFilter
0.23800000000000002,0.014419575260330539,Sinusoidal,EpiFilter
0.239,0.014122312017989306,Sinusoidal,EpiFilter
0.24,0.0138117299502142,Sinusoidal,EpiFilter
0.241,0.013489277938814229,Sinusoidal,EpiFilter
0.242,0.01315639620140367,Sinusoidal,EpiFilter
0.24300000000000002,0.012814507754337583,Sinusoidal,EpiFilter
0.24400000000000002,0.012465010516423146,Sinusoidal,EpiFilter
0.245,0.012109270084859076,Sinusoidal,EpiFilter
0.246,0.011748613205346516,Sinusoidal,EpiFilter
0.247,0.011384321948982874,Sinusoidal,EpiFilter
0.248,0.011017628599922719,Sinusoidal,EpiFilter
0.249,0.010649711249929649,Sinusoidal,EpiFilter
0.25,0.010281690088583735,Sinusoidal,EpiFilter
0.251,0.009914624371554156,Sinusoidal,EpiFilter
0.252,0.009549510043552504,Sinusoidal,EpiFilter
0.253,0.009187277987668458,Sinusoidal,EpiFilter
0.254,0.00882879286869423,Sinusoidal,EpiFilter
0.255,0.008474852534538651,Sinusoidal,EpiFilter
0.256,0.008126187937277022,Sinusoidal,EpiFilter
0.257,0.0077834635333099535,Sinusoidal,EpiFilter
0.25799999999999995,0.0074472781208252195,Sinusoidal,EpiFilter
0.259,0.00711816607202211,Sinusoidal,EpiFilter
0.26,0.0067965989174066585,Sinusoidal,EpiFilter
0.261,0.006482987239755695,Sinusoidal,EpiFilter
0.262,0.006177682836172225,Sinusoidal,EpiFilter
0.26299999999999996,0.00588098110779608,Sinusoidal,EpiFilter
0.264,0.0055931236382446604,Sinusoidal,EpiFilter
0.26499999999999996,0.005314300923646007,Sinusoidal,EpiFilter
0.266,0.005044655219122444,Sinusoidal,EpiFilter
0.267,0.004784283468822159,Sinusoidal,EpiFilter
0.268,0.004533240288868053,Sinusoidal,EpiFilter
0.269,0.004291540975081832,Sinusoidal,EpiFilter
0.26999999999999996,0.004059164509754295,Sinusoidal,EpiFilter
0.271,0.003836056544274747,Sinusoidal,EpiFilter
0.272,0.003622132336895144,Sinusoidal,EpiFilter
0.273,0.0034172796273302386,Sinusoidal,EpiFilter
0.274,0.0032213614323016674,Sinusoidal,EpiFilter
0.27499999999999997,0.003034218748364182,Sinusoidal,EpiFilter
0.276,0.0028556731506068057,Sinusoidal,EpiFilter
0.27699999999999997,0.002685529277822608,Sinusoidal,EpiFilter
0.278,0.002523577196718792,Sinusoidal,EpiFilter
0.279,0.002369594639531573,Sinusoidal,EpiFilter
0.27999999999999997,0.0022233491110696265,Sinusoidal,EpiFilter
0.281,0.0020845998627437834,Sinusoidal,EpiFilter
0.282,0.0019530997325130927,Sinusoidal,EpiFilter
0.28300000000000003,0.001828596850907062,Sinusoidal,EpiFilter
0.284,0.0017108362144119997,Sinusoidal,EpiFilter
0.285,0.0015995611284279824,Sinusoidal,EpiFilter
0.28600000000000003,0.0014945145228891026,Sinusoidal,EpiFilter
0.287,0.0013954401443147118,Sinusoidal,EpiFilter
0.28800000000000003,0.001302083628669468,Sinusoidal,EpiFilter
0.289,0.0012141934599063525,Sinusoidal,EpiFilter
0.29,0.0011315218194410356,Sinusoidal,EpiFilter
0.291,0.0010538253321055481,Sinusoidal,EpiFilter
0.292,0.000980865714346185,Sinusoidal,EpiFilter
0.29300000000000004,0.0009124103305525358,Sinusoidal,EpiFilter
0.294,0.0008482326634829674,Sinusoidal,EpiFilter
0.295,0.000788112704743548,Sinusoidal,EpiFilter
0.296,0.0007318372712402066,Sinusoidal,EpiFilter
0.297,0.0006792002534183135,Sinusoidal,EpiFilter
0.29800000000000004,0.0006300028009740919,Sinusoidal,EpiFilter
0.299,0.0005840534515542401,Sinusoidal,EpiFilter
0.30000000000000004,0.0005411682077581862,Sinusoidal,EpiFilter
0.301,0.0005011705675428025,Sinusoidal,EpiFilter
0.302,0.00046389151289384997,Sinusoidal,EpiFilter
0.303,0.00042916946137317233,Sinusoidal,EpiFilter
0.304,0.0003968501848988188,Sinusoidal,EpiFilter
0.30500000000000005,0.00036678669984864813,Sinusoidal,EpiFilter
0.306,0.00033883913231127577,Sinusoidal,EpiFilter
0.307,0.00031287456204438633,Sinusoidal,EpiFilter
0.308,0.00028876684843894896,Sinusoidal,EpiFilter
0.309,0.0002663964415263253,Sinusoidal,EpiFilter
0.31,0.0002456501808214261,Sinusoidal,EpiFilter
0.311,0.0002264210845472653,Sinusoidal,EpiFilter
0.312,0.00020860813155532625,Sinusoidal,EpiFilter
0.313,0.0001921160380340075,Sinusoidal,EpiFilter
0.314,0.00017685503088585799,Sinusoidal,EpiFilter
0.315,0.00016274061945252088,Sinusoidal,EpiFilter
0.316,0.00014969336707994807,Sinusoidal,EpiFilter
0.317,0.0001376386638378637,Sinusoidal,EpiFilter
0.318,0.00012650650154456843,Sinusoidal,EpiFilter
0.319,0.00011623125209379252,Sinusoidal,EpiFilter
0.32,0.00010675144993957584,Sinusoidal,EpiFilter
0.321,9.800957946526996e-5,Sinusoidal,EpiFilter
0.32199999999999995,8.995186784268933e-5,Sinusoidal,EpiFilter
0.323,8.252808388005837e-5,Sinusoidal,EpiFilter
0.324,7.569134325708042e-5,Sinusoidal,EpiFilter
0.325,6.939792045801914e-5,Sinusoidal,EpiFilter
0.326,6.360706763208383e-5,Sinusoidal,EpiFilter
0.32699999999999996,5.828084053983005e-5,Sinusoidal,EpiFilter
0.328,5.338393168002966e-5,Sinusoidal,EpiFilter
0.32899999999999996,4.888351063563758e-5,Sinusoidal,EpiFilter
0.33,4.474907162773037e-5,Sinusoidal,EpiFilter
0.331,4.095228822378829e-5,Sinusoidal,EpiFilter
0.332,3.7466875109232566e-5,Sinusoidal,EpiFilter
0.333,3.426845679989926e-5,Sinusoidal,EpiFilter
0.33399999999999996,3.133444314573465e-5,Sinusoidal,EpiFilter
0.335,2.8643911454563825e-5,Sinusoidal,EpiFilter
0.33599999999999997,2.617749504563172e-5,Sinusoidal,EpiFilter
0.337,2.3917278028976508e-5,Sinusoidal,EpiFilter
0.338,2.1846696094516593e-5,Sinusoidal,EpiFilter
0.33899999999999997,1.9950443087100532e-5,Sinusoidal,EpiFilter
0.34,1.8214383137451062e-5,Sinusoidal,EpiFilter
0.34099999999999997,1.662546811575202e-5,Sinusoidal,EpiFilter
0.342,1.5171660172969833e-5,Sinusoidal,EpiFilter
0.343,1.3841859135371267e-5,Sinusoidal,EpiFilter
0.344,1.2625834519368909e-5,Sinusoidal,EpiFilter
0.34500000000000003,1.1514161936903904e-5,Sinusoidal,EpiFilter
0.346,1.0498163665823858e-5,Sinusoidal,EpiFilter
0.34700000000000003,9.569853164576712e-6,Sinusoidal,EpiFilter
0.348,8.721883316585771e-6,Sinusoidal,EpiFilter
0.349,7.947498195911788e-6,Sinusoidal,EpiFilter
0.35000000000000003,7.240488152867787e-6,Sinusoidal,EpiFilter
0.351,6.595148025375857e-6,Sinusoidal,EpiFilter
0.35200000000000004,6.0062382895505634e-6,Sinusoidal,EpiFilter
0.353,5.468948970563177e-6,Sinusoidal,EpiFilter
0.354,4.978866142754974e-6,Sinusoidal,EpiFilter
0.355,4.531940855729413e-6,Sinusoidal,EpiFilter
0.356,4.124460331028931e-6,Sinusoidal,EpiFilter
0.35700000000000004,3.7530212816414046e-6,Sinusoidal,EpiFilter
0.358,3.414505214280386e-6,Sinusoidal,EpiFilter
0.359,3.106055581748675e-6,Sinusoidal,EpiFilter
0.36,2.825056660003761e-6,Sinusoidal,EpiFilter
0.361,2.5691140315563874e-6,Sinusoidal,EpiFilter
0.362,2.3360365636846706e-6,Sinusoidal,EpiFilter
0.363,2.1238197764854524e-6,Sinusoidal,EpiFilter
0.36400000000000005,1.9306305021312762e-6,Sinusoidal,EpiFilter
0.365,1.754792742752528e-6,Sinusoidal,EpiFilter
0.366,1.5947746401408405e-6,Sinusoidal,EpiFilter
0.367,1.4491764760276434e-6,Sinusoidal,EpiFilter
0.368,1.3167196269237092e-6,Sinusoidal,EpiFilter
0.36900000000000005,1.196236402513445e-6,Sinusoidal,EpiFilter
0.37,1.0866607013364783e-6,Sinusoidal,EpiFilter
0.371,9.87019421963464e-7,Sinusoidal,EpiFilter
0.372,8.964245721151722e-7,Sinusoidal,EpiFilter
0.373,8.14066022153631e-7,Sinusoidal,EpiFilter
0.374,7.392048531507244e-7,Sinusoidal,EpiFilter
0.375,6.711672532618969e-7,Sinusoidal,EpiFilter
0.376,6.093389194552619e-7,Sinusoidal,EpiFilter
0.377,5.531599247641445e-7,Sinusoidal,EpiFilter
0.378,5.021200141398377e-7,Sinusoidal,EpiFilter
0.379,4.557542947139902e-7,Sinusoidal,EpiFilter
0.38,4.1363928882492274e-7,Sinusoidal,EpiFilter
0.38099999999999995,3.7538932054301604e-7,Sinusoidal,EpiFilter
0.382,3.4065320864797275e-7,Sinusoidal,EpiFilter
0.383,3.091112410748815e-7,Sinusoidal,EpiFilter
0.384,2.8047240777151193e-7,Sinusoidal,EpiFilter
0.385,2.5447187069386687e-7,Sinusoidal,EpiFilter
0.38599999999999995,2.308686513294487e-7,Sinusoidal,EpiFilter
0.387,2.0944351767733747e-7,Sinusoidal,EpiFilter
0.388,1.8999705404420198e-7,Sinusoidal,EpiFilter
0.389,1.7234789833911978e-7,Sinusoidal,EpiFilter
0.39,1.5633113277665997e-7,Sinusoidal,EpiFilter
0.39099999999999996,1.417968150308503e-7,Sinusoidal,EpiFilter
0.392,1.2860863793395067e-7,Sinusoidal,EpiFilter
0.39299999999999996,1.1664270678054135e-7,Sinusoidal,EpiFilter
0.394,1.0578642419452037e-7,Sinusoidal,EpiFilter
0.395,9.593747334071687e-8,Sinusoidal,EpiFilter
0.396,8.700289102565552e-8,Sinusoidal,EpiFilter
0.397,7.889822293277946e-8,Sinusoidal,EpiFilter
0.39799999999999996,7.154675388493197e-8,Sinusoidal,EpiFilter
0.399,6.487880662153314e-8,Sinusoidal,EpiFilter
0.39999999999999997,5.883110312523943e-8,Sinusoidal,EpiFilter
0.401,5.3346183037604334e-8,Sinusoidal,EpiFilter
0.402,4.837187416480617e-8,Sinusoidal,EpiFilter
0.40299999999999997,4.3860810500728646e-8,Sinusoidal,EpiFilter
0.404,3.97699935849907e-8,Sinusoidal,EpiFilter
0.40499999999999997,3.606039337184078e-8,Sinusoidal,EpiFilter
0.406,3.2696585114657386e-8,Sinusoidal,EpiFilter
0.407,2.964641907271525e-8,Sinusoidal,EpiFilter
0.408,2.688072012289853e-8,Sinusoidal,EpiFilter
0.40900000000000003,2.4373014612665403e-8,Sinusoidal,EpiFilter
0.41,2.209928202251787e-8,Sinusoidal,EpiFilter
0.41100000000000003,2.0037729218450353e-8,Sinusoidal,EpiFilter
0.412,1.8168585269579603e-8,Sinusoidal,EpiFilter
0.413,1.6473914983796073e-8,Sinusoidal,EpiFilter
0.41400000000000003,1.4937449477153873e-8,Sinusoidal,EpiFilter
0.415,1.3544432241192727e-8,Sinusoidal,EpiFilter
0.41600000000000004,1.2281479308667137e-8,Sinusoidal,EpiFilter
0.417,1.1136452242005085e-8,Sinusoidal,EpiFilter
0.418,1.009834278261095e-8,Sinusoidal,EpiFilter
0.419,9.15716810244279e-9,Sinusoidal,EpiFilter
0.42,8.303875694025335e-9,Sinusoidal,EpiFilter
0.42100000000000004,7.530257021277972e-9,Sinusoidal,EpiFilter
0.422,6.828869132362116e-9,Sinusoidal,EpiFilter
0.42300000000000004,6.19296350742426e-9,Sinusoidal,EpiFilter
0.424,5.6164214797688596e-9,Sinusoidal,EpiFilter
0.425,5.093695628514617e-9,Sinusoidal,EpiFilter
0.426,4.619756595355882e-9,Sinusoidal,EpiFilter
0.427,4.1900448275071005e-9,Sinusoidal,EpiFilter
0.42800000000000005,3.800426794139575e-9,Sinusoidal,EpiFilter
0.429,3.4471552647308973e-9,Sinusoidal,EpiFilter
0.43,3.126833275189113e-9,Sinusoidal,EpiFilter
0.431,2.83638144173944e-9,Sinusoidal,EpiFilter
0.432,2.573008313580471e-9,Sinusoidal,EpiFilter
0.43300000000000005,2.3341834835458554e-9,Sinusoidal,EpiFilter
0.434,2.1176132017567156e-9,Sinusoidal,EpiFilter
0.435,1.9212182605468117e-9,Sinusoidal,EpiFilter
0.436,1.7431139402841357e-9,Sinusoidal,EpiFilter
0.437,1.5815918249872487e-9,Sinusoidal,EpiFilter
