k,p,simulation,model,TrueParam,iter
3,1.670515396907951e-8,Random walk,EpiEstim,0.1,4
4,1.7504746786615865e-12,Random walk,EpiEstim,0.1,4
5,2.398357191217088e-21,Random walk,EpiEstim,0.1,4
6,1.1533936387639542e-30,Random walk,EpiEstim,0.1,4
7,4.827300110519461e-38,Random walk,EpiEstim,0.1,4
8,9.73297980337144e-46,Random walk,EpiEstim,0.1,4
9,3.443253716107427e-51,Random walk,EpiEstim,0.1,4
10,2.3667191042097204e-53,Random walk,EpiEstim,0.1,4
11,3.1568879584027716e-56,Random walk,EpiEstim,0.1,4
12,5.984769858997349e-58,Random walk,EpiEstim,0.1,4
13,1.9249162076902276e-58,Random walk,EpiEstim,0.1,4
14,5.211926602396097e-61,Random walk,EpiEstim,0.1,4
15,5.579940831884082e-62,Random walk,EpiEstim,0.1,4
16,8.893322972336345e-62,Random walk,EpiEstim,0.1,4
17,1.6220683391516454e-61,Random walk,EpiEstim,0.1,4
18,2.0721557781319195e-61,Random walk,EpiEstim,0.1,4
19,2.2432982798487263e-61,Random walk,EpiEstim,0.1,4
20,5.287412242947972e-62,Random walk,EpiEstim,0.1,4
21,6.130459579964886e-63,Random walk,EpiEstim,0.1,4
22,4.610330214150592e-63,Random walk,EpiEstim,0.1,4
23,1.2729046359819115e-65,Random walk,EpiEstim,0.1,4
24,2.686766373158801e-68,Random walk,EpiEstim,0.1,4
25,9.90484419019979e-70,Random walk,EpiEstim,0.1,4
26,6.111344739074126e-71,Random walk,EpiEstim,0.1,4
27,4.1136650024886776e-73,Random walk,EpiEstim,0.1,4
28,1.2252367756194775e-74,Random walk,EpiEstim,0.1,4
29,1.472142504892358e-75,Random walk,EpiEstim,0.1,4
30,2.0588666950848443e-76,Random walk,EpiEstim,0.1,4
1,2.915622318412653e-9,Random walk,EpiEstim,0.15,4
2,0.9999999970843776,Random walk,EpiEstim,0.15,4
3,2.2023421037759054e-56,Random walk,EpiEstim,0.15,4
4,7.346066678122845e-126,Random walk,EpiEstim,0.15,4
5,6.462576281307141e-194,Random walk,EpiEstim,0.15,4
6,5.343431984861839e-265,Random walk,EpiEstim,0.15,4
7,0.0,Random walk,EpiEstim,0.15,4
8,0.0,Random walk,EpiEstim,0.15,4
9,0.0,Random walk,EpiEstim,0.15,4
10,0.0,Random walk,EpiEstim,0.15,4
11,0.0,Random walk,EpiEstim,0.15,4
12,0.0,Random walk,EpiEstim,0.15,4
13,0.0,Random walk,EpiEstim,0.15,4
14,0.0,Random walk,EpiEstim,0.15,4
15,0.0,Random walk,EpiEstim,0.15,4
16,0.0,Random walk,EpiEstim,0.15,4
17,0.0,Random walk,EpiEstim,0.15,4
18,0.0,Random walk,EpiEstim,0.15,4
19,0.0,Random walk,EpiEstim,0.15,4
20,0.0,Random walk,EpiEstim,0.15,4
21,0.0,Random walk,EpiEstim,0.15,4
22,0.0,Random walk,EpiEstim,0.15,4
23,0.0,Random walk,EpiEstim,0.15,4
24,0.0,Random walk,EpiEstim,0.15,4
25,0.0,Random walk,EpiEstim,0.15,4
26,0.0,Random walk,EpiEstim,0.15,4
27,0.0,Random walk,EpiEstim,0.15,4
28,0.0,Random walk,EpiEstim,0.15,4
29,0.0,Random walk,EpiEstim,0.15,4
30,0.0,Random walk,EpiEstim,0.15,4
1,5.408239579204528e-24,Random walk,EpiEstim,0.2,4
2,1.0,Random walk,EpiEstim,0.2,4
3,4.961938523465868e-41,Random walk,EpiEstim,0.2,4
4,4.042679912464089e-87,Random walk,EpiEstim,0.2,4
5,4.401651455966844e-132,Random walk,EpiEstim,0.2,4
6,1.1532304828289689e-184,Random walk,EpiEstim,0.2,4
7,1.9611796320398082e-240,Random walk,EpiEstim,0.2,4
8,5.321113945263731e-301,Random walk,EpiEstim,0.2,4
9,0.0,Random walk,EpiEstim,0.2,4
10,0.0,Random walk,EpiEstim,0.2,4
11,0.0,Random walk,EpiEstim,0.2,4
12,0.0,Random walk,EpiEstim,0.2,4
13,0.0,Random walk,EpiEstim,0.2,4
14,0.0,Random walk,EpiEstim,0.2,4
15,0.0,Random walk,EpiEstim,0.2,4
16,0.0,Random walk,EpiEstim,0.2,4
17,0.0,Random walk,EpiEstim,0.2,4
18,0.0,Random walk,EpiEstim,0.2,4
19,0.0,Random walk,EpiEstim,0.2,4
20,0.0,Random walk,EpiEstim,0.2,4
21,0.0,Random walk,EpiEstim,0.2,4
22,0.0,Random walk,EpiEstim,0.2,4
23,0.0,Random walk,EpiEstim,0.2,4
24,0.0,Random walk,EpiEstim,0.2,4
25,0.0,Random walk,EpiEstim,0.2,4
26,0.0,Random walk,EpiEstim,0.2,4
27,0.0,Random walk,EpiEstim,0.2,4
28,0.0,Random walk,EpiEstim,0.2,4
29,0.0,Random walk,EpiEstim,0.2,4
30,0.0,Random walk,EpiEstim,0.2,4
1,1.0,Random walk,EpiEstim,0.25,4
2,0.0,Random walk,EpiEstim,0.25,4
3,0.0,Random walk,EpiEstim,0.25,4
4,0.0,Random walk,EpiEstim,0.25,4
5,0.0,Random walk,EpiEstim,0.25,4
6,0.0,Random walk,EpiEstim,0.25,4
7,0.0,Random walk,EpiEstim,0.25,4
8,0.0,Random walk,EpiEstim,0.25,4
9,0.0,Random walk,EpiEstim,0.25,4
10,0.0,Random walk,EpiEstim,0.25,4
11,0.0,Random walk,EpiEstim,0.25,4
12,0.0,Random walk,EpiEstim,0.25,4
13,0.0,Random walk,EpiEstim,0.25,4
14,0.0,Random walk,EpiEstim,0.25,4
15,0.0,Random walk,EpiEstim,0.25,4
16,0.0,Random walk,EpiEstim,0.25,4
17,0.0,Random walk,EpiEstim,0.25,4
18,0.0,Random walk,EpiEstim,0.25,4
19,0.0,Random walk,EpiEstim,0.25,4
20,0.0,Random walk,EpiEstim,0.25,4
21,0.0,Random walk,EpiEstim,0.25,4
22,0.0,Random walk,EpiEstim,0.25,4
23,0.0,Random walk,EpiEstim,0.25,4
24,0.0,Random walk,EpiEstim,0.25,4
25,0.0,Random walk,EpiEstim,0.25,4
26,0.0,Random walk,EpiEstim,0.25,4
27,0.0,Random walk,EpiEstim,0.25,4
28,0.0,Random walk,EpiEstim,0.25,4
29,0.0,Random walk,EpiEstim,0.25,4
30,0.0,Random walk,EpiEstim,0.25,4
1,1.0,Random walk,EpiEstim,0.3,4
2,4.250514787828048e-34,Random walk,EpiEstim,0.3,4
3,4.223122197258333e-81,Random walk,EpiEstim,0.3,4
4,9.19919853204221e-142,Random walk,EpiEstim,0.3,4
5,8.992186763907353e-218,Random walk,EpiEstim,0.3,4
6,2.8846811954845336e-275,Random walk,EpiEstim,0.3,4
7,0.0,Random walk,EpiEstim,0.3,4
8,0.0,Random walk,EpiEstim,0.3,4
9,0.0,Random walk,EpiEstim,0.3,4
10,0.0,Random walk,EpiEstim,0.3,4
11,0.0,Random walk,EpiEstim,0.3,4
12,0.0,Random walk,EpiEstim,0.3,4
13,0.0,Random walk,EpiEstim,0.3,4
14,0.0,Random walk,EpiEstim,0.3,4
15,0.0,Random walk,EpiEstim,0.3,4
16,0.0,Random walk,EpiEstim,0.3,4
17,0.0,Random walk,EpiEstim,0.3,4
18,0.0,Random walk,EpiEstim,0.3,4
19,0.0,Random walk,EpiEstim,0.3,4
20,0.0,Random walk,EpiEstim,0.3,4
21,0.0,Random walk,EpiEstim,0.3,4
22,0.0,Random walk,EpiEstim,0.3,4
23,0.0,Random walk,EpiEstim,0.3,4
24,0.0,Random walk,EpiEstim,0.3,4
25,0.0,Random walk,EpiEstim,0.3,4
26,0.0,Random walk,EpiEstim,0.3,4
27,0.0,Random walk,EpiEstim,0.3,4
28,0.0,Random walk,EpiEstim,0.3,4
29,0.0,Random walk,EpiEstim,0.3,4
30,0.0,Random walk,EpiEstim,0.3,4
1,1.0,Random walk,EpiEstim,0.35,4
2,2.8793044915597063e-230,Random walk,EpiEstim,0.35,4
3,0.0,Random walk,EpiEstim,0.35,4
4,0.0,Random walk,EpiEstim,0.35,4
5,0.0,Random walk,EpiEstim,0.35,4
6,0.0,Random walk,EpiEstim,0.35,4
7,0.0,Random walk,EpiEstim,0.35,4
8,0.0,Random walk,EpiEstim,0.35,4
9,0.0,Random walk,EpiEstim,0.35,4
10,0.0,Random walk,EpiEstim,0.35,4
11,0.0,Random walk,EpiEstim,0.35,4
12,0.0,Random walk,EpiEstim,0.35,4
13,0.0,Random walk,EpiEstim,0.35,4
14,0.0,Random walk,EpiEstim,0.35,4
15,0.0,Random walk,EpiEstim,0.35,4
16,0.0,Random walk,EpiEstim,0.35,4
17,0.0,Random walk,EpiEstim,0.35,4
18,0.0,Random walk,EpiEstim,0.35,4
19,0.0,Random walk,EpiEstim,0.35,4
20,0.0,Random walk,EpiEstim,0.35,4
21,0.0,Random walk,EpiEstim,0.35,4
22,0.0,Random walk,EpiEstim,0.35,4
23,0.0,Random walk,EpiEstim,0.35,4
24,0.0,Random walk,EpiEstim,0.35,4
25,0.0,Random walk,EpiEstim,0.35,4
26,0.0,Random walk,EpiEstim,0.35,4
27,0.0,Random walk,EpiEstim,0.35,4
28,0.0,Random walk,EpiEstim,0.35,4
29,0.0,Random walk,EpiEstim,0.35,4
30,0.0,Random walk,EpiEstim,0.35,4
1,1.0,Random walk,EpiEstim,0.4,4
2,3.9970464691631004e-202,Random walk,EpiEstim,0.4,4
3,0.0,Random walk,EpiEstim,0.4,4
4,0.0,Random walk,EpiEstim,0.4,4
5,0.0,Random walk,EpiEstim,0.4,4
6,0.0,Random walk,EpiEstim,0.4,4
7,0.0,Random walk,EpiEstim,0.4,4
8,0.0,Random walk,EpiEstim,0.4,4
9,0.0,Random walk,EpiEstim,0.4,4
10,0.0,Random walk,EpiEstim,0.4,4
11,0.0,Random walk,EpiEstim,0.4,4
12,0.0,Random walk,EpiEstim,0.4,4
13,0.0,Random walk,EpiEstim,0.4,4
14,0.0,Random walk,EpiEstim,0.4,4
15,0.0,Random walk,EpiEstim,0.4,4
16,0.0,Random walk,EpiEstim,0.4,4
17,0.0,Random walk,EpiEstim,0.4,4
18,0.0,Random walk,EpiEstim,0.4,4
19,0.0,Random walk,EpiEstim,0.4,4
20,0.0,Random walk,EpiEstim,0.4,4
21,0.0,Random walk,EpiEstim,0.4,4
22,0.0,Random walk,EpiEstim,0.4,4
23,0.0,Random walk,EpiEstim,0.4,4
24,0.0,Random walk,EpiEstim,0.4,4
25,0.0,Random walk,EpiEstim,0.4,4
26,0.0,Random walk,EpiEstim,0.4,4
27,0.0,Random walk,EpiEstim,0.4,4
28,0.0,Random walk,EpiEstim,0.4,4
29,0.0,Random walk,EpiEstim,0.4,4
30,0.0,Random walk,EpiEstim,0.4,4
1,1.0,Random walk,EpiEstim,0.45,4
2,0.0,Random walk,EpiEstim,0.45,4
3,0.0,Random walk,EpiEstim,0.45,4
4,0.0,Random walk,EpiEstim,0.45,4
5,0.0,Random walk,EpiEstim,0.45,4
6,0.0,Random walk,EpiEstim,0.45,4
7,0.0,Random walk,EpiEstim,0.45,4
8,0.0,Random walk,EpiEstim,0.45,4
9,0.0,Random walk,EpiEstim,0.45,4
10,0.0,Random walk,EpiEstim,0.45,4
11,0.0,Random walk,EpiEstim,0.45,4
12,0.0,Random walk,EpiEstim,0.45,4
13,0.0,Random walk,EpiEstim,0.45,4
14,0.0,Random walk,EpiEstim,0.45,4
15,0.0,Random walk,EpiEstim,0.45,4
16,0.0,Random walk,EpiEstim,0.45,4
17,0.0,Random walk,EpiEstim,0.45,4
18,0.0,Random walk,EpiEstim,0.45,4
19,0.0,Random walk,EpiEstim,0.45,4
20,0.0,Random walk,EpiEstim,0.45,4
21,0.0,Random walk,EpiEstim,0.45,4
22,0.0,Random walk,EpiEstim,0.45,4
23,0.0,Random walk,EpiEstim,0.45,4
24,0.0,Random walk,EpiEstim,0.45,4
25,0.0,Random walk,EpiEstim,0.45,4
26,0.0,Random walk,EpiEstim,0.45,4
27,0.0,Random walk,EpiEstim,0.45,4
28,0.0,Random walk,EpiEstim,0.45,4
29,0.0,Random walk,EpiEstim,0.45,4
30,0.0,Random walk,EpiEstim,0.45,4
1,1.0,Random walk,EpiEstim,0.5,4
2,0.0,Random walk,EpiEstim,0.5,4
3,0.0,Random walk,EpiEstim,0.5,4
4,0.0,Random walk,EpiEstim,0.5,4
5,0.0,Random walk,EpiEstim,0.5,4
6,0.0,Random walk,EpiEstim,0.5,4
7,0.0,Random walk,EpiEstim,0.5,4
8,0.0,Random walk,EpiEstim,0.5,4
9,0.0,Random walk,EpiEstim,0.5,4
10,0.0,Random walk,EpiEstim,0.5,4
11,0.0,Random walk,EpiEstim,0.5,4
12,0.0,Random walk,EpiEstim,0.5,4
13,0.0,Random walk,EpiEstim,0.5,4
14,0.0,Random walk,EpiEstim,0.5,4
15,0.0,Random walk,EpiEstim,0.5,4
16,0.0,Random walk,EpiEstim,0.5,4
17,0.0,Random walk,EpiEstim,0.5,4
18,0.0,Random walk,EpiEstim,0.5,4
19,0.0,Random walk,EpiEstim,0.5,4
20,0.0,Random walk,EpiEstim,0.5,4
21,0.0,Random walk,EpiEstim,0.5,4
22,0.0,Random walk,EpiEstim,0.5,4
23,0.0,Random walk,EpiEstim,0.5,4
24,0.0,Random walk,EpiEstim,0.5,4
25,0.0,Random walk,EpiEstim,0.5,4
26,0.0,Random walk,EpiEstim,0.5,4
27,0.0,Random walk,EpiEstim,0.5,4
28,0.0,Random walk,EpiEstim,0.5,4
29,0.0,Random walk,EpiEstim,0.5,4
30,0.0,Random walk,EpiEstim,0.5,4
1,1.2069688081003067e-99,Random walk,EpiEstim,0.01,5
2,7.67727682004535e-13,Random walk,EpiEstim,0.01,5
3,5.667716510684705e-6,Random walk,EpiEstim,0.01,5
4,0.0024606646915333245,Random walk,EpiEstim,0.01,5
5,0.006353576949986284,Random walk,EpiEstim,0.01,5
6,0.002107945108848186,Random walk,EpiEstim,0.01,5
7,0.0003521834648728802,Random walk,EpiEstim,0.01,5
8,0.0003203575264573255,Random walk,EpiEstim,0.01,5
9,9.948918767592495e-5,Random walk,EpiEstim,0.01,5
10,0.00019655682038803476,Random walk,EpiEstim,0.01,5
11,0.0009029885330452353,Random walk,EpiEstim,0.01,5
12,0.0043155974828948725,Random walk,EpiEstim,0.01,5
13,0.015677206313351753,Random walk,EpiEstim,0.01,5
14,0.07255605906142015,Random walk,EpiEstim,0.01,5
15,0.07969778224225592,Random walk,EpiEstim,0.01,5
16,0.0720654725080107,Random walk,EpiEstim,0.01,5
17,0.0982558534702948,Random walk,EpiEstim,0.01,5
18,0.06814630655235546,Random walk,EpiEstim,0.01,5
19,0.11281582804555981,Random walk,EpiEstim,0.01,5
20,0.07120169376444983,Random walk,EpiEstim,0.01,5
21,0.0506853485832242,Random walk,EpiEstim,0.01,5
22,0.05963819104011914,Random walk,EpiEstim,0.01,5
23,0.07317648946633548,Random walk,EpiEstim,0.01,5
24,0.05221488900738569,Random walk,EpiEstim,0.01,5
25,0.0373602383901592,Random walk,EpiEstim,0.01,5
26,0.038455726170145026,Random walk,EpiEstim,0.01,5
27,0.033803957700085645,Random walk,EpiEstim,0.01,5
28,0.018126936444760974,Random walk,EpiEstim,0.01,5
29,0.012157068684585645,Random walk,EpiEstim,0.01,5
30,0.01684992507252011,Random walk,EpiEstim,0.01,5
1,1.9062718065023283e-101,Random walk,EpiEstim,0.05,5
2,0.44376071887449603,Random walk,EpiEstim,0.05,5
3,0.20800916874294353,Random walk,EpiEstim,0.05,5
4,0.34515365154306504,Random walk,EpiEstim,0.05,5
5,0.0020437966118035853,Random walk,EpiEstim,0.05,5
6,0.0006127566499116189,Random walk,EpiEstim,0.05,5
7,0.00023498595381254024,Random walk,EpiEstim,0.05,5
8,2.132350636814342e-5,Random walk,EpiEstim,0.05,5
9,6.387246723568077e-5,Random walk,EpiEstim,0.05,5
10,6.293404616996385e-5,Random walk,EpiEstim,0.05,5
11,2.5771911650971135e-5,Random walk,EpiEstim,0.05,5
12,1.0467084579053657e-5,Random walk,EpiEstim,0.05,5
13,5.426793751714304e-7,Random walk,EpiEstim,0.05,5
14,9.829816973859384e-9,Random walk,EpiEstim,0.05,5
15,9.525156229521164e-11,Random walk,EpiEstim,0.05,5
16,3.4176425205928667e-12,Random walk,EpiEstim,0.05,5
17,9.955226095456901e-14,Random walk,EpiEstim,0.05,5
18,2.5445055533553008e-15,Random walk,EpiEstim,0.05,5
19,2.140436139501232e-16,Random walk,EpiEstim,0.05,5
20,4.041214749734924e-17,Random walk,EpiEstim,0.05,5
21,3.151727814592526e-18,Random walk,EpiEstim,0.05,5
22,1.776285066157453e-19,Random walk,EpiEstim,0.05,5
23,3.580451479981034e-21,Random walk,EpiEstim,0.05,5
24,1.5092893414426936e-22,Random walk,EpiEstim,0.05,5
25,8.686790464487297e-24,Random walk,EpiEstim,0.05,5
26,2.827171753741173e-25,Random walk,EpiEstim,0.05,5
27,1.6803798744340294e-26,Random walk,EpiEstim,0.05,5
28,2.269234086073953e-27,Random walk,EpiEstim,0.05,5
29,1.9483970599059355e-28,Random walk,EpiEstim,0.05,5
30,2.202416698277925e-29,Random walk,EpiEstim,0.05,5
1,2.3140815805984817e-79,Random walk,EpiEstim,0.1,5
2,0.0005986551320719916,Random walk,EpiEstim,0.1,5
3,0.9994013176276115,Random walk,EpiEstim,0.1,5
4,2.72403139451717e-8,Random walk,EpiEstim,0.1,5
5,2.342268575442038e-15,Random walk,EpiEstim,0.1,5
6,1.8131114852314898e-24,Random walk,EpiEstim,0.1,5
7,1.671473061229222e-31,Random walk,EpiEstim,0.1,5
8,1.1855615083337756e-39,Random walk,EpiEstim,0.1,5
9,8.45768434597707e-49,Random walk,EpiEstim,0.1,5
10,5.653986163248502e-57,Random walk,EpiEstim,0.1,5
11,2.8663358878355813e-64,Random walk,EpiEstim,0.1,5
12,2.2252261679033377e-71,Random walk,EpiEstim,0.1,5
13,3.8782348571144096e-76,Random walk,EpiEstim,0.1,5
14,2.1385070123057256e-81,Random walk,EpiEstim,0.1,5
15,1.5648038069076099e-86,Random walk,EpiEstim,0.1,5
16,1.7760336794512337e-91,Random walk,EpiEstim,0.1,5
17,6.788303316227135e-96,Random walk,EpiEstim,0.1,5
18,2.142957686776902e-100,Random walk,EpiEstim,0.1,5
19,4.621091225550395e-104,Random walk,EpiEstim,0.1,5
20,1.0367170513934604e-107,Random walk,EpiEstim,0.1,5
21,4.9603108610307204e-111,Random walk,EpiEstim,0.1,5
22,5.123474647650842e-114,Random walk,EpiEstim,0.1,5
23,7.125835037722992e-116,Random walk,EpiEstim,0.1,5
24,3.682235039318868e-118,Random walk,EpiEstim,0.1,5
25,7.882877919633561e-120,Random walk,EpiEstim,0.1,5
26,9.556519874030175e-122,Random walk,EpiEstim,0.1,5
27,6.590962497548453e-123,Random walk,EpiEstim,0.1,5
28,2.4147241214230277e-124,Random walk,EpiEstim,0.1,5
29,1.8139819218328943e-125,Random walk,EpiEstim,0.1,5
30,1.3095837174501358e-126,Random walk,EpiEstim,0.1,5
1,1.9241110197497076e-72,Random walk,EpiEstim,0.15,5
2,0.999923414102119,Random walk,EpiEstim,0.15,5
3,7.658589718081819e-5,Random walk,EpiEstim,0.15,5
4,7.003234460971873e-13,Random walk,EpiEstim,0.15,5
5,1.843827830359701e-23,Random walk,EpiEstim,0.15,5
6,2.3122602760932264e-32,Random walk,EpiEstim,0.15,5
7,7.780738033999591e-42,Random walk,EpiEstim,0.15,5
8,8.502393136903297e-51,Random walk,EpiEstim,0.15,5
9,2.7839040660636094e-59,Random walk,EpiEstim,0.15,5
10,1.8692609079271508e-69,Random walk,EpiEstim,0.15,5
11,1.2054535202501886e-78,Random walk,EpiEstim,0.15,5
12,1.2423929163466425e-87,Random walk,EpiEstim,0.15,5
13,4.944721310133526e-97,Random walk,EpiEstim,0.15,5
14,5.69571378081513e-104,Random walk,EpiEstim,0.15,5
15,1.4830432164873234e-110,Random walk,EpiEstim,0.15,5
16,7.917731326619732e-117,Random walk,EpiEstim,0.15,5
17,1.0611320702470095e-123,Random walk,EpiEstim,0.15,5
18,4.945754505003737e-131,Random walk,EpiEstim,0.15,5
19,3.839052511197258e-138,Random walk,EpiEstim,0.15,5
20,6.884124979106211e-145,Random walk,EpiEstim,0.15,5
21,5.902495700637206e-151,Random walk,EpiEstim,0.15,5
22,1.4456676415073638e-155,Random walk,EpiEstim,0.15,5
23,3.3790876478869234e-160,Random walk,EpiEstim,0.15,5
24,3.595333772645549e-164,Random walk,EpiEstim,0.15,5
25,1.636562166053668e-167,Random walk,EpiEstim,0.15,5
26,1.101629034203415e-170,Random walk,EpiEstim,0.15,5
27,8.410059516230818e-173,Random walk,EpiEstim,0.15,5
28,1.5418408817530551e-174,Random walk,EpiEstim,0.15,5
29,4.14953750317069e-176,Random walk,EpiEstim,0.15,5
30,4.872811361327992e-177,Random walk,EpiEstim,0.15,5
1,1.0,Random walk,EpiEstim,0.2,5
2,3.948947838637949e-40,Random walk,EpiEstim,0.2,5
3,2.6051085943878353e-108,Random walk,EpiEstim,0.2,5
4,3.5838578724097356e-171,Random walk,EpiEstim,0.2,5
5,2.040929226743403e-234,Random walk,EpiEstim,0.2,5
6,1.347864424571476e-282,Random walk,EpiEstim,0.2,5
7,1.25175181979e-312,Random walk,EpiEstim,0.2,5
8,0.0,Random walk,EpiEstim,0.2,5
9,0.0,Random walk,EpiEstim,0.2,5
10,0.0,Random walk,EpiEstim,0.2,5
11,0.0,Random walk,EpiEstim,0.2,5
12,0.0,Random walk,EpiEstim,0.2,5
13,0.0,Random walk,EpiEstim,0.2,5
14,0.0,Random walk,EpiEstim,0.2,5
15,0.0,Random walk,EpiEstim,0.2,5
16,0.0,Random walk,EpiEstim,0.2,5
17,0.0,Random walk,EpiEstim,0.2,5
18,0.0,Random walk,EpiEstim,0.2,5
19,0.0,Random walk,EpiEstim,0.2,5
20,0.0,Random walk,EpiEstim,0.2,5
21,0.0,Random walk,EpiEstim,0.2,5
22,0.0,Random walk,EpiEstim,0.2,5
23,0.0,Random walk,EpiEstim,0.2,5
24,0.0,Random walk,EpiEstim,0.2,5
25,0.0,Random walk,EpiEstim,0.2,5
26,0.0,Random walk,EpiEstim,0.2,5
27,0.0,Random walk,EpiEstim,0.2,5
28,0.0,Random walk,EpiEstim,0.2,5
29,0.0,Random walk,EpiEstim,0.2,5
30,0.0,Random walk,EpiEstim,0.2,5
1,1.0,Random walk,EpiEstim,0.25,5
2,1.1496423677613913e-71,Random walk,EpiEstim,0.25,5
3,1.2780054856138073e-159,Random walk,EpiEstim,0.25,5
4,1.8865195935844022e-207,Random walk,EpiEstim,0.25,5
5,2.1903119848278275e-253,Random walk,EpiEstim,0.25,5
6,0.0,Random walk,EpiEstim,0.25,5
7,0.0,Random walk,EpiEstim,0.25,5
8,0.0,Random walk,EpiEstim,0.25,5
9,0.0,Random walk,EpiEstim,0.25,5
10,0.0,Random walk,EpiEstim,0.25,5
11,0.0,Random walk,EpiEstim,0.25,5
12,0.0,Random walk,EpiEstim,0.25,5
13,0.0,Random walk,EpiEstim,0.25,5
14,0.0,Random walk,EpiEstim,0.25,5
15,0.0,Random walk,EpiEstim,0.25,5
16,0.0,Random walk,EpiEstim,0.25,5
17,0.0,Random walk,EpiEstim,0.25,5
18,0.0,Random walk,EpiEstim,0.25,5
19,0.0,Random walk,EpiEstim,0.25,5
20,0.0,Random walk,EpiEstim,0.25,5
21,0.0,Random walk,EpiEstim,0.25,5
22,0.0,Random walk,EpiEstim,0.25,5
23,0.0,Random walk,EpiEstim,0.25,5
24,0.0,Random walk,EpiEstim,0.25,5
25,0.0,Random walk,EpiEstim,0.25,5
26,0.0,Random walk,EpiEstim,0.25,5
27,0.0,Random walk,EpiEstim,0.25,5
28,0.0,Random walk,EpiEstim,0.25,5
29,0.0,Random walk,EpiEstim,0.25,5
30,0.0,Random walk,EpiEstim,0.25,5
1,0.9993394541017825,Random walk,EpiEstim,0.3,5
2,0.0006605458982175194,Random walk,EpiEstim,0.3,5
3,1.341071876019493e-45,Random walk,EpiEstim,0.3,5
4,2.4566699510061518e-85,Random walk,EpiEstim,0.3,5
5,8.321953120908918e-133,Random walk,EpiEstim,0.3,5
6,7.303333776346251e-160,Random walk,EpiEstim,0.3,5
7,5.4859844740838535e-185,Random walk,EpiEstim,0.3,5
8,1.993729183981743e-210,Random walk,EpiEstim,0.3,5
9,2.5175199931747916e-231,Random walk,EpiEstim,0.3,5
10,1.3543912936842431e-260,Random walk,EpiEstim,0.3,5
11,2.5779113016417763e-287,Random walk,EpiEstim,0.3,5
12,3.6002294836e-314,Random walk,EpiEstim,0.3,5
13,0.0,Random walk,EpiEstim,0.3,5
14,0.0,Random walk,EpiEstim,0.3,5
15,0.0,Random walk,EpiEstim,0.3,5
16,0.0,Random walk,EpiEstim,0.3,5
17,0.0,Random walk,EpiEstim,0.3,5
18,0.0,Random walk,EpiEstim,0.3,5
19,0.0,Random walk,EpiEstim,0.3,5
20,0.0,Random walk,EpiEstim,0.3,5
21,0.0,Random walk,EpiEstim,0.3,5
22,0.0,Random walk,EpiEstim,0.3,5
23,0.0,Random walk,EpiEstim,0.3,5
24,0.0,Random walk,EpiEstim,0.3,5
25,0.0,Random walk,EpiEstim,0.3,5
26,0.0,Random walk,EpiEstim,0.3,5
27,0.0,Random walk,EpiEstim,0.3,5
28,0.0,Random walk,EpiEstim,0.3,5
29,0.0,Random walk,EpiEstim,0.3,5
30,0.0,Random walk,EpiEstim,0.3,5
1,1.0,Random walk,EpiEstim,0.35,5
2,1.664320825685961e-114,Random walk,EpiEstim,0.35,5
3,1.9976896060994603e-297,Random walk,EpiEstim,0.35,5
4,0.0,Random walk,EpiEstim,0.35,5
5,0.0,Random walk,EpiEstim,0.35,5
6,0.0,Random walk,EpiEstim,0.35,5
7,0.0,Random walk,EpiEstim,0.35,5
8,0.0,Random walk,EpiEstim,0.35,5
9,0.0,Random walk,EpiEstim,0.35,5
10,0.0,Random walk,EpiEstim,0.35,5
11,0.0,Random walk,EpiEstim,0.35,5
12,0.0,Random walk,EpiEstim,0.35,5
13,0.0,Random walk,EpiEstim,0.35,5
14,0.0,Random walk,EpiEstim,0.35,5
15,0.0,Random walk,EpiEstim,0.35,5
16,0.0,Random walk,EpiEstim,0.35,5
17,0.0,Random walk,EpiEstim,0.35,5
18,0.0,Random walk,EpiEstim,0.35,5
19,0.0,Random walk,EpiEstim,0.35,5
20,0.0,Random walk,EpiEstim,0.35,5
21,0.0,Random walk,EpiEstim,0.35,5
22,0.0,Random walk,EpiEstim,0.35,5
23,0.0,Random walk,EpiEstim,0.35,5
24,0.0,Random walk,EpiEstim,0.35,5
25,0.0,Random walk,EpiEstim,0.35,5
26,0.0,Random walk,EpiEstim,0.35,5
27,0.0,Random walk,EpiEstim,0.35,5
28,0.0,Random walk,EpiEstim,0.35,5
29,0.0,Random walk,EpiEstim,0.35,5
30,0.0,Random walk,EpiEstim,0.35,5
1,1.0,Random walk,EpiEstim,0.4,5
2,0.0,Random walk,EpiEstim,0.4,5
3,0.0,Random walk,EpiEstim,0.4,5
4,0.0,Random walk,EpiEstim,0.4,5
5,0.0,Random walk,EpiEstim,0.4,5
6,0.0,Random walk,EpiEstim,0.4,5
7,0.0,Random walk,EpiEstim,0.4,5
8,0.0,Random walk,EpiEstim,0.4,5
9,0.0,Random walk,EpiEstim,0.4,5
10,0.0,Random walk,EpiEstim,0.4,5
11,0.0,Random walk,EpiEstim,0.4,5
12,0.0,Random walk,EpiEstim,0.4,5
13,0.0,Random walk,EpiEstim,0.4,5
14,0.0,Random walk,EpiEstim,0.4,5
15,0.0,Random walk,EpiEstim,0.4,5
16,0.0,Random walk,EpiEstim,0.4,5
17,0.0,Random walk,EpiEstim,0.4,5
18,0.0,Random walk,EpiEstim,0.4,5
